                   X [km]                   Y [km]                 T [dias]
    -328.4267339160076062   -1174.3530747292072647       0.0000000000000000
    -318.1387791799848515   -1177.2046495678498559       0.0001063107329298
    -307.8375792955849306   -1180.0086942405105219       0.0002126253126616
    -297.5231783348930321   -1182.7651967505200901       0.0003189475859807
    -287.1956204264720895   -1185.4741453046081006       0.0004252813996397
    -276.8549497551760510   -1188.1355283129612417       0.0005316306003418
    -266.5012105619594536   -1190.7493343892624580       0.0006379990347243
    -256.1344471436886465   -1193.3155523507498401       0.0007443905493422
    -245.7547038529517920   -1195.8341712182589163       0.0008508089906519
    -235.3620250978698607   -1198.3051802162694912       0.0009572582049943
    -224.9564553419056949   -1200.7285687729511210       0.0010637420385791
    -214.5380391036746062   -1203.1043265202129078       0.0011702643374674
    -204.1068209567532392   -1205.4324432937457914       0.0012768289475561
    -193.6628455294899709   -1207.7129091330616575       0.0013834397145609
    -183.2061575048122677   -1209.9457142815404040       0.0014901004840000
    -172.7368016200372836   -1212.1308491864749612       0.0015968151011778
    -162.2548226666791606   -1214.2683044991035786       0.0017035874111683
    -151.7602654902576660   -1216.3580710746516615       0.0018104212587985
    -141.2531749901072828   -1218.4001399723829309       0.0019173204886323
    -130.7335961191845115   -1220.3945024556203407       0.0020242889449538
    -120.2015738838738486   -1222.3411499917924630       0.0021313304717511
    -109.6571533437981003   -1224.2400742524712314       0.0022384489126992
     -99.1003796116243763   -1226.0912671134012726       0.0023456481111447
     -88.5312978528703240   -1227.8947206545449262       0.0024529319100881
     -77.9499532857122119   -1229.6504271601052096       0.0025603041521683
     -67.3563911807903395   -1231.3583791185631071       0.0026677686796458
     -56.7506568610158126   -1233.0185692227105392       0.0027753293343860
     -46.1327957013772121   -1234.6309903696856054       0.0028829899578432
     -35.5028531287453717   -1236.1956356609910017       0.0029907543910442
     -24.8608746216798231   -1237.7124984025351750       0.0030986264745714
     -14.2069057102341727   -1239.1815721046580165       0.0032066100485467
      -3.5409919757605737   -1240.6028504821535989       0.0033147089526150
