lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.9806968735712918       4.1233321319868423       3.1768401060179876       0.9464920259688547       2.6115457609137649    -135.9908558493689554       0.7129993477293711       1.5926147812234817
          30.01      10.9806605146146783       4.1231320875348727       3.1768037470613741       0.9463283404734986       2.6121021298572615    -135.9877399721761151       0.7125905219370724       1.5922749825851474
          30.02      10.9806241926066424       4.1229322318475461       3.1767674250533382       0.9461648067942079       2.6126584108255022    -135.9846227046327840       0.7121821020810738       1.5919355213438959
          30.03      10.9805879075004196       4.1227325647012982       3.1767311399471154       0.9460014247541833       2.6132146038775272    -135.9815040482709776       0.7117740876452103       1.5915963970706688
          30.04      10.9805516592493184       4.1225330858730018       3.1766948916960143       0.9458381941769876       2.6137707090723521    -135.9783840046200964       0.7113664781141491       1.5912576093370370
          30.05      10.9805154478067202       4.1223337951395358       3.1766586802534160       0.9456751148861198       2.6143267264690002    -135.9752625752073527       0.7109592729733555       1.5909191577154238
          30.06      10.9804792731260790       4.1221346922780677       3.1766225055727748       0.9455121867052929       2.6148826561264853    -135.9721397615574858       0.7105524717091108       1.5905810417789565
          30.07      10.9804431351609271       4.1219357770666676       3.1765863676076229       0.9453494094590447       2.6154384981037295    -135.9690155651929615       0.7101460738085625       1.5902432611011434
          30.08      10.9804070338648661       4.1217370492831265       3.1765502663115619       0.9451867829715650       2.6159942524597040    -135.9658899876340001       0.7097400787596269       1.5899058152564884
          30.09      10.9803709691915703       4.1215385087057443       3.1765142016382661       0.9450243070674782       2.6165499192533370    -135.9627630303983210       0.7093344860510522       1.5895687038200810
          30.10      10.9803349410947888       4.1213401551130362       3.1764781735414847       0.9448619815715515       2.6171054985435513    -135.9596346950013697       0.7089292951723895       1.5892319263677417
          30.11      10.9802989495283470       4.1211419882843572       3.1764421819750428       0.9446998063093148       2.6176609903891843    -135.9565049829563463       0.7085245056140468       1.5888954824757031
          30.12      10.9802629944461376       4.1209440079988351       3.1764062268928335       0.9445377811060012       2.6182163948491226    -135.9533738957740638       0.7081201168671959       1.5885593717211572
          30.13      10.9802270758021301       4.1207462140362150       3.1763703082488259       0.9443759057873886       2.6187717119821943    -135.9502414349630612       0.7077161284238452       1.5882235936818176
          30.14      10.9801911935503629       4.1205486061760910       3.1763344259970587       0.9442141801790322       2.6193269418472522    -135.9471076020294333       0.7073125397767763       1.5878881479363227
          30.15      10.9801553476449509       4.1203511841991238       3.1762985800916468       0.9440526041074770       2.6198820845030593    -135.9439723984771717       0.7069093504196281       1.5875530340635846
          30.16      10.9801195380400785       4.1201539478857399       3.1762627704867743       0.9438911773989656       2.6204371400084101    -135.9408358258077953       0.7065065598468069       1.5872182516434818
          30.17      10.9800837646900060       4.1199568970171807       3.1762269971367019       0.9437298998804788       2.6209921084220231    -135.9376978855206630       0.7061041675535608       1.5868838002563039
          30.18      10.9800480275490600       4.1197600313741880       3.1761912599957558       0.9435687713784322       2.6215469898026922    -135.9345585791126609       0.7057021730358763       1.5865496794834359
          30.19      10.9800123265716429       4.1195633507386153       3.1761555590183388       0.9434077917202766       2.6221017842090961    -135.9314179080784584       0.7053005757905991       1.5862158889065121
          30.20      10.9799766617122305       4.1193668548924993       3.1761198941589264       0.9432469607335734       2.6226564916999120    -135.9282758739105645       0.7048993753153668       1.5858824281079085
          30.21      10.9799410329253657       4.1191705436177664       3.1760842653720616       0.9430862782457048       2.6232111123338440    -135.9251324780989876       0.7044985711085805       1.5855492966708860
          30.22      10.9799054401656662       4.1189744166970712       3.1760486726123620       0.9429257440847096       2.6237656461695229    -135.9219877221315755       0.7040981626694681       1.5852164941791536
          30.23      10.9798698833878206       4.1187784739133280       3.1760131158345164       0.9427653580788116       2.6243200932655752    -135.9188416074939028       0.7036981494980484       1.5848840202171133
          30.24      10.9798343625465886       4.1185827150497154       3.1759775949932845       0.9426051200564314       2.6248744536806048    -135.9156941356691561       0.7032985310951294       1.5845518743698550
          30.25      10.9797988775967994       4.1183871398895198       3.1759421100434952       0.9424450298460245       2.6254287274732220    -135.9125453081383910       0.7028993069622940       1.5842200562232351
          30.26      10.9797634284933565       4.1181917482167574       3.1759066609400524       0.9422850872767050       2.6259829147019640    -135.9093951263803319       0.7025004766019477       1.5838885653635533
          30.27      10.9797280151912329       4.1179965398156018       3.1758712476379287       0.9421252921776730       2.6265370154253729    -135.9062435918714584       0.7021020395172719       1.5835574013778473
          30.28      10.9796926376454707       4.1178015144703721       3.1758358700921665       0.9419656443782052       2.6270910297019827    -135.9030907060858624       0.7017039952122225       1.5832265638538978
          30.29      10.9796572958111831       4.1176066719656852       3.1758005282578790       0.9418061437078067       2.6276449575903134    -135.8999364704954758       0.7013063431915383       1.5828960523801463
          30.30      10.9796219896435563       4.1174120120868363       3.1757652220902521       0.9416467899965846       2.6281987991488172    -135.8967808865700704       0.7009090829607731       1.5825658665455034
          30.31      10.9795867190978438       4.1172175346191064       3.1757299515445396       0.9414875830745673       2.6287525544359656    -135.8936239557770307       0.7005122140262355       1.5822360059396943
          30.32      10.9795514841293738       4.1170232393484216       3.1756947165760696       0.9413285227723525       2.6293062235101732    -135.8904656795815526       0.7001157358950425       1.5819064701529282
          30.33      10.9795162846935384       4.1168291260606322       3.1756595171402342       0.9411696089203980       2.6298598064298742    -135.8873060594465585       0.6997196480750593       1.5815772587762582
          30.34      10.9794811207458025       4.1166351945419350       3.1756243531924984       0.9410108413494371       2.6304133032534818    -135.8841450968326967       0.6993239500749342       1.5812483714013710
          30.35      10.9794459922417023       4.1164414445790634       3.1755892246883981       0.9408522198906653       2.6309667140393578    -135.8809827931984842       0.6989286414041083       1.5809198076204842
          30.36      10.9794108991368411       4.1162478759589050       3.1755541315835369       0.9406937443753680       2.6315200388458679    -135.8778191500000503       0.6985337215727849       1.5805915670265367
          30.37      10.9793758413868972       4.1160544884691372       3.1755190738335930       0.9405354146355447       2.6320732777312936    -135.8746541686914782       0.6981391900919808       1.5802636492128690
          30.38      10.9793408189476089       4.1158612818967946       3.1754840513943048       0.9403772305024893       2.6326264307540108    -135.8714878507244350       0.6977450464734093       1.5799360537739526
          30.39      10.9793058317747914       4.1156682560299256       3.1754490642214872       0.9402191918084384       2.6331794979722929    -135.8683201975485701       0.6973512902296104       1.5796087803045373
          30.40      10.9792708798243286       4.1154754106570461       3.1754141122710244       0.9400612983860213       2.6337324794443751    -135.8651512106110886       0.6969579208739045       1.5792818283999339
          30.41      10.9792359630521688       4.1152827455661782       3.1753791954988646       0.9399035500673132       2.6342853752285573    -135.8619808913571205       0.6965649379203209       1.5789551976565035
          30.42      10.9792010814143346       4.1150902605466388       3.1753443138610304       0.9397459466856088       2.6348381853830158    -135.8588092412296646       0.6961723408837277       1.5786288876707355
          30.43      10.9791662348669128       4.1148979553870326       3.1753094673136086       0.9395884880734240       2.6353909099660147    -135.8556362616691331       0.6957801292796831       1.5783028980402838
          30.44      10.9791314233660628       4.1147058298772770       3.1752746558127587       0.9394311740645183       2.6359435490356860    -135.8524619541142897       0.6953883026245835       1.5779772283629176
          30.45      10.9790966468680082       4.1145138838065858       3.1752398793147041       0.9392740044918813       2.6364961026502542    -135.8492863200011698       0.6949968604355146       1.5776518782375626
          30.46      10.9790619053290470       4.1143221169655746       3.1752051377757429       0.9391169791898322       2.6370485708677998    -135.8461093607639611       0.6946058022304001       1.5773268472632085
          30.47      10.9790271987055394       4.1141305291442460       3.1751704311522353       0.9389600979920112       2.6376009537464857    -135.8429310778345496       0.6942151275278593       1.5770021350399552
          30.48      10.9789925269539168       4.1139391201333355       3.1751357594006127       0.9388033607327229       2.6381532513444088    -135.8397514726425186       0.6938248358472988       1.5766777411683093
          30.49      10.9789578900306797       4.1137478897238893       3.1751011224773755       0.9386467672465137       2.6387054637196394    -135.8365705466154054       0.6934349267088823       1.5763536652494043
          30.50      10.9789232878923926       4.1135568377069909       3.1750665203390884       0.9384903173679029       2.6392575909302605    -135.8333883011784451       0.6930453996335120       1.5760299068851400
          30.51      10.9788887204956911       4.1133659638742994       3.1750319529423869       0.9383340109319129       2.6398096330343024    -135.8302047377548547       0.6926562541428587       1.5757064656779005
          30.52      10.9788541877972783       4.1131752680178462       3.1749974202439741       0.9381778477738725       2.6403615900897695    -135.8270198577655208       0.6922674897593546       1.5753833412306619
          30.53      10.9788196897539230       4.1129847499295735       3.1749629222006188       0.9380218277289551       2.6409134621546828    -135.8238336626292266       0.6918791060061539       1.5750605331472276
          30.54      10.9787852263224615       4.1127944094018680       3.1749284587691573       0.9378659506327112       2.6414652492870352    -135.8206461537625103       0.6914911024071686       1.5747380410319476
          30.55      10.9787507974598011       4.1126042462279795       3.1748940299064969       0.9377102163214821       2.6420169515447314    -135.8174573325799201       0.6911034784871019       1.5744158644895083
          30.56      10.9787164031229114       4.1124142602006915       3.1748596355696073       0.9375546246310842       2.6425685689857414    -135.8142672004935321       0.6907162337713469       1.5740940031256092
          30.57      10.9786820432688312       4.1122244511134323       3.1748252757155271       0.9373991753979056       2.6431201016679773    -135.8110757589135744       0.6903293677860676       1.5737724565463944
          30.58      10.9786477178546651       4.1120348187596960       3.1747909503013609       0.9372438684583355       2.6436715496493521    -135.8078830092479166       0.6899428800581546       1.5734512243587468
          30.59      10.9786134268375886       4.1118453629339715       3.1747566592842844       0.9370887036496867       2.6442229129876909    -135.8046889529023531       0.6895567701152894       1.5731303061698072
          30.60      10.9785791701748359       4.1116560834298834       3.1747224026215317       0.9369336808083513       2.6447741917409142    -135.8014935912804901       0.6891710374858165       1.5728097015879343
          30.61      10.9785449478237176       4.1114669800426764       3.1746881802704134       0.9367787997722625       2.6453253859667862    -135.7982969257838590       0.6887856816989084       1.5724894102214193
          30.62      10.9785107597416012       4.1112780525666803       3.1746539921882970       0.9366240603783833       2.6458764957231793    -135.7950989578117458       0.6884007022843944       1.5721694316797932
          30.63      10.9784766058859269       4.1110893007974862       3.1746198383326227       0.9364694624648631       2.6464275210678410    -135.7918996887613616       0.6880160987729056       1.5718497655727026
          30.64      10.9784424862141989       4.1109007245303530       3.1745857186608948       0.9363150058694578       2.6469784620585659    -135.7886991200277578       0.6876318706957674       1.5715304115107314
          30.65      10.9784084006839855       4.1107123235609500       3.1745516331306813       0.9361606904302691       2.6475293187531177    -135.7854972530038253       0.6872480175850441       1.5712113691050107
          30.66      10.9783743492529258       4.1105240976856354       3.1745175816996216       0.9360065159860138       2.6480800912091924    -135.7822940890802954       0.6868645389735639       1.5708926379670858
          30.67      10.9783403318787212       4.1103360467008265       3.1744835643254170       0.9358524823754091       2.6486307794844968    -135.7790896296460517       0.6864814343948684       1.5705742177092281
          30.68      10.9783063485191370       4.1101481704027885       3.1744495809658329       0.9356985894369556       2.6491813836367597    -135.7758838760873346       0.6860987033831979       1.5702561079445441
          30.69      10.9782723991320079       4.1099604685886977       3.1744156315787038       0.9355448370099939       2.6497319037236307    -135.7726768297887077       0.6857163454735632       1.5699383082864302
          30.70      10.9782384836752342       4.1097729410560202       3.1743817161219301       0.9353912249340901       2.6502823398027289    -135.7694684921324324       0.6853343602017066       1.5696208183488958
          30.71      10.9782046021067767       4.1095855876020186       3.1743478345534726       0.9352377530485461       2.6508326919317140    -135.7662588644986954       0.6849527471040580       1.5693036377468010
          30.72      10.9781707543846654       4.1093984080244876       3.1743139868313612       0.9350844211931264       2.6513829601681977    -135.7630479482654948       0.6845715057177896       1.5689867660954895
          30.73      10.9781369404669942       4.1092114021215655       3.1742801729136900       0.9349312292078755       2.6519331445697660    -135.7598357448087825       0.6841906355808003       1.5686702030108788
          30.74      10.9781031603119228       4.1090245696919396       3.1742463927586186       0.9347781769333210       2.6524832451939551    -135.7566222555025206       0.6838101362317306       1.5683539481093580
          30.75      10.9780694138776767       4.1088379105343282       3.1742126463243725       0.9346252642099557       2.6530332620983077    -135.7534074817183978       0.6834300072099221       1.5680380010080470
          30.76      10.9780357011225416       4.1086514244475154       3.1741789335692374       0.9344724908782780       2.6535831953403761    -135.7501914248259709       0.6830502480554199       1.5677223613247777
          30.77      10.9780020220048709       4.1084651112307675       3.1741452544515667       0.9343198567792008       2.6541330449776668    -135.7469740861928642       0.6826708583090004       1.5674070286778816
          30.78      10.9779683764830818       4.1082789706837310       3.1741116089297776       0.9341673617539534       2.6546828110676572    -135.7437554671844850       0.6822918375121643       1.5670920026862403
          30.79      10.9779347645156591       4.1080930026065525       3.1740779969623549       0.9340150056441976       2.6552324936677789    -135.7405355691642228       0.6819131852071425       1.5667772829692261
          30.80      10.9779011860611462       4.1079072067991156       3.1740444185078420       0.9338627882912736       2.6557820928355080    -135.7373143934934205       0.6815349009368372       1.5664628691470788
          30.81      10.9778676410781522       4.1077215830616165       3.1740108735248480       0.9337107095367689       2.6563316086282946    -135.7340919415311191       0.6811569842448704       1.5661487608406237
