lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.7674281335206583       4.1918330153908876       3.1342654926878311       1.0575675227030561       2.3177076340300924    -135.8575724760127059       0.9966028064512450       1.8283339332533706
          30.01      10.7673699388419362       4.1915319507803233       3.1342072980091089       1.0573246527712143       2.3182577049880693    -135.8555895352122889       0.9959692399584009       1.8278073396882211
          30.02      10.7673118052791370       4.1912311768702644       3.1341491644463098       1.0570820124239542       2.3188076857655973    -135.8536045009786335       0.9953363312766969       1.8272812928675846
          30.03      10.7672537327493103       4.1909306932966857       3.1340910919164831       1.0568396013802031       2.3193575764220005    -135.8516173757823253       0.9947040795068628       1.8267557920443365
          30.04      10.7671957211696387       4.1906304996967494       3.1340330803368115       1.0565974193599379       2.3199073770166385    -135.8496281620903119       0.9940724837510871       1.8262308364719766
          30.05      10.7671377704574525       4.1903305957076231       3.1339751296246252       1.0563554660829975       2.3204570876087875    -135.8476368623659027       0.9934415431131755       1.8257064254058823
          30.06      10.7670798805302184       4.1900309809675012       3.1339172396973911       1.0561137412701096       2.3210067082577339    -135.8456434790687126       0.9928112566984167       1.8251825581022283
          30.07      10.7670220513055437       4.1897316551149348       3.1338594104727164       1.0558722446422188       2.3215562390227182    -135.8436480146545478       0.9921816236136661       1.8246592338186904
          30.08      10.7669642827011796       4.1894326177889392       3.1338016418683523       1.0556309759205869       2.3221056799629438    -135.8416504715757753       0.9915526429673202       1.8241364518143228
          30.09      10.7669065746350139       4.1891338686292769       3.1337439338021866       1.0553899348270903       2.3226550311375953    -135.8396508522811530       0.9909243138692855       1.8236142113492579
          30.10      10.7668489270250731       4.1888354072762031       3.1336862861922459       1.0551491210839572       2.3232042926058285    -135.8376491592154309       0.9902966354310062       1.8230925116849739
          30.11      10.7667913397895241       4.1885372333706634       3.1336286989566968       1.0549085344139661       2.3237534644267845    -135.8356453948199203       0.9896696067654284       1.8225713520840752
          30.12      10.7667338128466739       4.1882393465539405       3.1335711720138466       1.0546681745400934       2.3243025466595486    -135.8336395615324079       0.9890432269870554       1.8220507318106745
          30.13      10.7666763461149682       4.1879417464678763       3.1335137052821409       1.0544280411857350       2.3248515393631739    -135.8316316617869290       0.9884174952119048       1.8215306501301405
          30.14      10.7666189395129877       4.1876444327552207       3.1334562986801604       1.0541881340750603       2.3254004425967256    -135.8296216980139661       0.9877924105574664       1.8210111063087380
          30.15      10.7665615929594551       4.1873474050588904       3.1333989521266279       1.0539484529322620       2.3259492564191979    -135.8276096726402500       0.9871679721427898       1.8204920996143978
          30.16      10.7665043063732302       4.1870506630224149       3.1333416655404029       1.0537089974820115       2.3264979808895636    -135.8255955880890724       0.9865441790884258       1.8199736293162412
          30.17      10.7664470796733092       4.1867542062900558       3.1332844388404819       1.0534697674495739       2.3270466160667875    -135.8235794467798314       0.9859210305164093       1.8194556946844611
          30.18      10.7663899127788234       4.1864580345067575       3.1332272719459962       1.0532307625607613       2.3275951620098048    -135.8215612511287702       0.9852985255502634       1.8189382949903663
          30.19      10.7663328056090482       4.1861621473174058       3.1331701647762209       1.0529919825411844       2.3281436187774789    -135.8195410035480677       0.9846766633150851       1.8184214295071477
          30.20      10.7662757580833865       4.1858665443681371       3.1331131172505593       1.0527534271175782       2.3286919864287010    -135.8175187064466627       0.9840554429373795       1.8179050975085089
          30.21      10.7662187701213856       4.1855712253052300       3.1330561292885584       1.0525150960166716       2.3292402650222952    -135.8154943622297139       0.9834348635452000       1.8173892982698321
          30.22      10.7661618416427256       4.1852761897755562       3.1329992008098984       1.0522769889656578       2.3297884546170660    -135.8134679732989980       0.9828149242680803       1.8168740310676810
          30.23      10.7661049725672200       4.1849814374268206       3.1329423317343927       1.0520391056924274       2.3303365552718107    -135.8114395420524545       0.9821956242370092       1.8163592951795688
          30.24      10.7660481628148226       4.1846869679068117       3.1328855219819953       1.0518014459248164       2.3308845670452576    -135.8094090708845840       0.9815769625845158       1.8158450898847203
          30.25      10.7659914123056204       4.1843927808642114       3.1328287714727932       1.0515640093914178       2.3314324899961361    -135.8073765621864482       0.9809589384445686       1.8153314144632364
          30.26      10.7659347209598337       4.1840988759482034       3.1327720801270065       1.0513267958211969       2.3319803241831445    -135.8053420183453568       0.9803415509526184       1.8148182681964893
          30.27      10.7658780886978214       4.1838052528083782       3.1327154478649941       1.0510898049433846       2.3325280696649391    -135.8033054417452661       0.9797247992456081       1.8143056503672208
          30.28      10.7658215154400736       4.1835119110949845       3.1326588746072463       1.0508530364877382       2.3330757265001609    -135.8012668347662668       0.9791086824619403       1.8137935602592836
          30.29      10.7657650011072157       4.1832188504588501       3.1326023602743884       1.0506164901844612       2.3336232947474174    -135.7992261997854087       0.9784931997414773       1.8132819971577043
          30.30      10.7657085456200061       4.1829260705512841       3.1325459047871789       1.0503801657641048       2.3341707744652904    -135.7971835391757907       0.9778783502255625       1.8127709603488000
          30.31      10.7656521488993420       4.1826335710239100       3.1324895080665147       1.0501440629573948       2.3347181657123084    -135.7951388553071865       0.9772641330570228       1.8122604491203342
          30.32      10.7655958108662464       4.1823413515293453       3.1324331700334191       1.0499081814959266       2.3352654685470116    -135.7930921505457604       0.9766505473800938       1.8117504627608163
          30.33      10.7655395314418794       4.1820494117204650       3.1323768906090521       1.0496725211114124       2.3358126830278914    -135.7910434272542091       0.9760375923405012       1.8112410005602575
          30.34      10.7654833105475340       4.1817577512507409       3.1323206697147068       1.0494370815360337       2.3363598092134095    -135.7889926877916764       0.9754252670854177       1.8107320618098166
          30.35      10.7654271481046351       4.1814663697741823       3.1322645072718078       1.0492018625023745       2.3369068471620031    -135.7869399345138959       0.9748135707634665       1.8102236458018581
          30.36      10.7653710440347421       4.1811752669452416       3.1322084032019148       1.0489668637433267       2.3374537969320719    -135.7848851697730197       0.9742025025247302       1.8097157518300484
          30.37      10.7653149982595426       4.1808844424190257       3.1321523574267154       1.0487320849923103       2.3380006585819966    -135.7828283959177611       0.9735920615207240       1.8092083791891289
          30.38      10.7652590107008592       4.1805938958511444       3.1320963698680320       1.0484975259831120       2.3385474321701261    -135.7807696152933943       0.9729822469044057       1.8087015271750742
          30.39      10.7652030812806441       4.1803036268978042       3.1320404404478168       1.0482631864499874       2.3390941177547906    -135.7787088302416407       0.9723730578301667       1.8081951950849882
          30.40      10.7651472099209826       4.1800136352155368       3.1319845690881554       1.0480290661273814       2.3396407153942653    -135.7766460431006692       0.9717644934538615       1.8076893822173854
          30.41      10.7650913965440882       4.1797239204617167       3.1319287557112609       1.0477951647504553       2.3401872251468379    -135.7745812562052379       0.9711565529327354       1.8071840878716459
          30.42      10.7650356410723074       4.1794344822940932       3.1318730002394801       1.0475614820546131       2.3407336470707416    -135.7725144718868648       0.9705492354254855       1.8066793113485011
          30.43      10.7649799434281181       4.1791453203706759       3.1318173025952909       1.0473280177753854       2.3412799812241603    -135.7704456924734302       0.9699425400922713       1.8061750519501463
          30.44      10.7649243035341247       4.1788564343505730       3.1317616627012974       1.0470947716492760       2.3418262276653059    -135.7683749202891477       0.9693364660946054       1.8056713089793772
          30.45      10.7648687213130660       4.1785678238928750       3.1317060804802388       1.0468617434126362       2.3423723864523063    -135.7663021576551898       0.9687310125954881       1.8051680817407267
          30.46      10.7648131966878076       4.1782794886574770       3.1316505558549803       1.0466289328024967       2.3429184576432904    -135.7642274068890345       0.9681261787593035       1.8046653695396200
          30.47      10.7647577295813441       4.1779914283048676       3.1315950887485169       1.0463963395563507       2.3434644412963648    -135.7621506703048340       0.9675219637518467       1.8041631716825952
          30.48      10.7647023199168022       4.1777036424957981       3.1315396790839749       1.0461639634118232       2.3440103374695793    -135.7600719502132733       0.9669183667403564       1.8036614874776304
