                   X [km]                   Y [km]                 T [dias]
   -2669.3670692510095250   -6143.2494139386662937       0.0000000000000000
   -2535.6630946712880359   -6200.4710250935440854       0.0001556149649960
   -2401.3202017930793772   -6256.2192850020619517       0.0003112659794058
   -2266.3394774760308792   -6310.4937426501692244       0.0004669890923517
   -2130.7220137399608575   -6363.2939589471288855       0.0006228203523727
   -1994.4689077560435635   -6414.6195067291318992       0.0007787958071326
   -1857.5812618379131891   -6464.4699707627023599       0.0009349515031289
   -1720.0601834327483175   -6512.8449477480653513       0.0010913234854010
   -1581.9067851123170385   -6559.7440463223974803       0.0012479477972381
   -1443.1221845639836374   -6605.1668870630437596       0.0014048604798885
   -1303.7075045816673082   -6649.1131024906135281       0.0015620975722671
   -1163.6638730567240145   -6691.5823370717589569       0.0017196951106645
   -1022.9924229688710966   -6732.5742472223100776       0.0018776891284552
    -881.6942923769901199   -6772.0885013099032221       0.0020361156558060
    -739.7706244099188098   -6810.1247796566094621       0.0021950107193848
    -597.2225672572292297   -6846.6827745417604092       0.0023544103420687
    -454.0512741599087576   -6881.7621902041591966       0.0025143505426530
    -310.2579034010424834   -6915.3627428446397971       0.0026748673355597
    -165.8436182964489376   -6947.4841606283043802       0.0028359967305458
     -20.8095871852571896   -6978.1261836867934107       0.0029977747324124
     124.8430165795397642   -7007.2885641202583429       0.0031602373407133
     271.1130146405736809   -7034.9710659994761954       0.0033234205494635
     417.9992236456432124   -7061.1734653677203823       0.0034873603468485
     565.5004552572841021   -7085.8955502426233579       0.0036520927149325
     713.6155161623762524   -7109.1371206177418571       0.0038176536293679
     862.3432080818072336   -7130.8979884643576952       0.0039840790591039
    1011.6823277801613585   -7151.1779777329047647       0.0041514049660957
    1161.6316670754574716   -7169.9769243543814810       0.0043196673050134
    1312.1900128489189683   -7187.2946762417468562       0.0044889020229512
    1463.3561470547911085   -7203.1310932910491829       0.0046591450591365
    1615.1288467301958462   -7217.4860473826738598       0.0048304323446393
    1767.5068840050307699   -7230.3594223823347420       0.0050027998020814
    1920.4890261118744093   -7241.7511141418863190       0.0051762833453458
    2074.0740353960090943   -7251.6610305004351176       0.0053509188792863
    2228.2606693253987942   -7260.0890912848562948       0.0055267422994365
    2383.0476805007347139   -7267.0352283105130482       0.0057037894917201
    2538.4338166655679743   -7272.4993853818650678       0.0058820963321602
    2694.4178207163799925   -7276.4815182927877686       0.0060616986865890
    2850.9984307128106593   -7278.9815948270861554       0.0062426324103578
