                   X [km]                   Y [km]                 T [dias]
    -738.1273540987371007    -970.6375599614279963       0.0000000000000000
    -730.0077666238462371    -976.7829997483286206       0.0001031016546079
    -721.8601398906047280    -982.8914605880590898       0.0002062065752262
    -713.6845258761386503    -988.9629035121859033       0.0003093180278445
    -705.4809767361178956    -994.9972897884297254       0.0004124392784104
    -697.2495448044219302   -1000.9945809209100389       0.0005155735928096
    -688.9902825928062384   -1006.9547386503929829       0.0006187242368438
    -680.7032427905677423   -1012.8777249545329369       0.0007218944762111
    -672.3884782642069240   -1018.7635020481174024       0.0008250875764842
    -664.0460420570930182   -1024.6120323833054044       0.0009283068030901
    -655.6759873891248844   -1030.4232786498712358       0.0010315554212892
    -647.2783676563905146   -1036.1972037754389930       0.0011348366961543
    -638.8532364308259730   -1041.9337709257172264       0.0012381538925498
    -630.4006474598762679   -1047.6329435047398420       0.0013415102751112
    -621.9206546661508810   -1053.2946851550966585       0.0014449091082238
    -613.4133121470787273   -1058.9189597581630551       0.0015483536560021
    -604.8786741745643667   -1064.5057314343332564       0.0016518471822690
    -596.3167951946419407   -1070.0549645432481611       0.0017553929505351
    -587.7277298271274049   -1075.5666236840236252       0.0018589942239774
    -579.1115328652695098   -1081.0406736954755615       0.0019626542654190
    -570.4682592754016923   -1086.4770796563425392       0.0020663763373083
    -561.7979641965888504   -1091.8758068855124748       0.0021701637016975
    -553.1007029402799162   -1097.2368209422406835       0.0022740196202227
    -544.3765309899491740   -1102.5600876263708869       0.0023779473540825
    -535.6255040007491743   -1107.8455729785532640       0.0024819501640173
    -526.8476777991488689   -1113.0932432804609107       0.0025860313102887
    -518.0431083825818632   -1118.3030650550035716       0.0026901940526584
    -509.2118519190884172   -1123.4750050665450090       0.0027944416503676
    -500.3539647469560236   -1128.6090303211115042       0.0028987773621164
    -491.4695033743604426   -1133.7051080666026337       0.0030032044460425
    -482.5585244790061097   -1138.7632057930022711       0.0031077261597008
