lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          20.00       1.1541688154841496       0.5034932695290397       0.3193835567182052       0.1841097128108345       0.6891113447520710    -119.8407845545509645       0.0134103036676687       1.1795197465352292
          20.01       1.1541520020835012       0.5034366781114954       0.3193667433175568       0.1840699347939387       0.6893131563899519    -119.8394292572897371       0.0133876057202573       1.1792158958643473
          20.02       1.1541352201747321       0.5033801766656927       0.3193499614087877       0.1840302152569049       0.6895148842659173    -119.8380674214558894       0.0133649427211564       1.1789125130361029
          20.03       1.1541184696949385       0.5033237650160665       0.3193332109289940       0.1839905540870725       0.6897165284522319    -119.8366990588386756       0.0133423145991218       1.1786095970967705
          20.04       1.1541017505813715       0.5032674429874748       0.3193164918154271       0.1839509511720477       0.6899180890210911    -119.8353241812057064       0.0133197212830915       1.1783071470950657
          20.05       1.1540850627714379       0.5032112104052031       0.3192998040054934       0.1839114063997098       0.6901195660446193    -119.8339428003032197       0.0132971627021851       1.1780051620821304
          20.06       1.1540684062026982       0.5031550670949425       0.3192831474367538       0.1838719196581887       0.6903209595948702    -119.8325549278559379       0.0132746387857035       1.1777036411115478
          20.07       1.1540517808128663       0.5030990128828423       0.3192665220469219       0.1838324908359205       0.6905222697438359    -119.8311605755675231       0.0132521494631263       1.1774025832392658
          20.08       1.1540351865398104       0.5030430475954368       0.3192499277738660       0.1837931198215708       0.6907234965634311    -119.8297597551200653       0.0132296946641147       1.1771019875236883
          20.09       1.1540186233215515       0.5029871710596883       0.3192333645556070       0.1837538065040813       0.6909246401255036    -119.8283524781743665       0.0132072743185085       1.1768018530256048
          20.10       1.1540020910962625       0.5029313831029836       0.3192168323303181       0.1837145507726656       0.6911257005018340    -119.8269387563701258       0.0131848883563259       1.1765021788081877
          20.11       1.1539855898022686       0.5028756835531272       0.3192003310363242       0.1836753525168029       0.6913266777641351    -119.8255186013259816       0.0131625367077633       1.1762029639369922
          20.12       1.1539691193780468       0.5028200722383309       0.3191838606121024       0.1836362116262286       0.6915275719840475    -119.8240920246391141       0.0131402193031950       1.1759042074799626
          20.13       1.1539526797622250       0.5027645489872237       0.3191674209962806       0.1835971279909430       0.6917283832331443    -119.8226590378858845       0.0131179360731722       1.1756059085074095
          20.14       1.1539362708935821       0.5027091136288460       0.3191510121276376       0.1835581015012084       0.6919291115829297    -119.8212196526214939       0.0130956869484227       1.1753080660920077
          20.15       1.1539198927110468       0.5026537659926493       0.3191346339451023       0.1835191320475471       0.6921297571048394    -119.8197738803801258       0.0130734718598503       1.1750106793087873
          20.16       1.1539035451536974       0.5025985059085096       0.3191182863877530       0.1834802195207567       0.6923303198702441    -119.8183217326751446       0.0130512907385337       1.1747137472351112
          20.17       1.1538872281607624       0.5025433332066866       0.3191019693948179       0.1834413638118688       0.6925307999504388    -119.8168632209987976       0.0130291435157274       1.1744172689507144
          20.18       1.1538709416716184       0.5024882477178696       0.3190856829056740       0.1834025648121956       0.6927311974166557    -119.8153983568226550       0.0130070301228596       1.1741212435376416
          20.19       1.1538546856257907       0.5024332492731440       0.3190694268598463       0.1833638224132978       0.6929315123400568    -119.8139271515972979       0.0129849504915328       1.1738256700802758
          20.20       1.1538384599629525       0.5023783377040090       0.3190532011970081       0.1833251365070009       0.6931317447917370    -119.8124496167527013       0.0129629045535222       1.1735305476653106
          20.21       1.1538222646229250       0.5023235128423580       0.3190370058569806       0.1832865069853774       0.6933318948427208    -119.8109657636978937       0.0129408922407765       1.1732358753817673
          20.22       1.1538060995456760       0.5022687745204926       0.3190208407797316       0.1832479337407610       0.6935319625639655    -119.8094756038213404       0.0129189134854164       1.1729416523209653
          20.23       1.1537899646713201       0.5022141225711239       0.3190047059053757       0.1832094166657481       0.6937319480263623    -119.8079791484908299       0.0128969682197341       1.1726478775765161
          20.24       1.1537738599401184       0.5021595568273503       0.3189886011741739       0.1831709556531763       0.6939318513007310    -119.8064764090535306       0.0128750563761933       1.1723545502443380
          20.25       1.1537577852924774       0.5021050771226834       0.3189725265265330       0.1831325505961504       0.6941316724578271    -119.8049673968361191       0.0128531778874283       1.1720616694226196
          20.26       1.1537417406689494       0.5020506832910261       0.3189564819030050       0.1830942013880211       0.6943314115683353    -119.8034521231446234       0.0128313326862435       1.1717692342118371
          20.27       1.1537257260102316       0.5019963751666805       0.3189404672442872       0.1830559079223933       0.6945310687028740    -119.8019305992646082       0.0128095207056132       1.1714772437147356
          20.28       1.1537097412571655       0.5019421525843433       0.3189244824912211       0.1830176700931221       0.6947306439319932    -119.8004028364613021       0.0127877418786807       1.1711856970363281
          20.29       1.1536937863507370       0.5018880153791065       0.3189085275847926       0.1829794877943140       0.6949301373261747    -119.7988688459793707       0.0127659961387582       1.1708945932838832
          20.30       1.1536778612320753       0.5018339633864661       0.3188926024661308       0.1829413609203354       0.6951295489558357    -119.7973286390433429       0.0127442834193254       1.1706039315669108
          20.31       1.1536619658424530       0.5017799964423024       0.3188767070765085       0.1829032893657940       0.6953288788913236    -119.7957822268573125       0.0127226036540300       1.1703137109971729
          20.32       1.1536461001232858       0.5017261143828791       0.3188608413573414       0.1828652730255376       0.6955281272029167    -119.7942296206049946       0.0127009567766874       1.1700239306886808
          20.33       1.1536302640161313       0.5016723170448767       0.3188450052501869       0.1828273117946899       0.6957272939608310    -119.7926708314501809       0.0126793427212783       1.1697345897576445
          20.34       1.1536144574626899       0.5016186042653321       0.3188291986967454       0.1827894055685867       0.6959263792352081    -119.7911058705361143       0.0126577614219510       1.1694456873225392
          20.35       1.1535986804048024       0.5015649758817020       0.3188134216388580       0.1827515542428440       0.6961253830961303    -119.7895347489862132       0.0126362128130182       1.1691572225040163
          20.36       1.1535829327844518       0.5015114317318075       0.3187976740185073       0.1827137577133002       0.6963243056136060    -119.7879574779035323       0.0126146968289584       1.1688691944249681
          20.37       1.1535672145437612       0.5014579716538710       0.3187819557778168       0.1826760158760541       0.6965231468575809    -119.7863740683712308       0.0125932134044144       1.1685816022104718
          20.38       1.1535515256249944       0.5014045954864945       0.3187662668590500       0.1826383286274445       0.6967219068979323    -119.7847845314524591       0.0125717624741931       1.1682944449878085
          20.39       1.1535358659705548       0.5013513030686620       0.3187506072046103       0.1826006958640516       0.6969205858044698    -119.7831888781903302       0.0125503439732654       1.1680077218864515
          20.40       1.1535202355229857       0.5012980942397396       0.3187349767570412       0.1825631174826984       0.6971191836469358    -119.7815871196079485       0.0125289578367651       1.1677214320380609
          20.41       1.1535046342249689       0.5012449688394851       0.3187193754590244       0.1825255933804608       0.6973177004950087    -119.7799792667087218       0.0125076039999883       1.1674355745764609
          20.42       1.1534890620193254       0.5011919267080260       0.3187038032533810       0.1824881234546450       0.6975161364182969    -119.7783653304759497       0.0124862823983939       1.1671501486376605
          20.43       1.1534735188490142       0.5011389676858806       0.3186882600830697       0.1824507076028108       0.6977144914863453    -119.7767453218734914       0.0124649929676017       1.1668651533598180
          20.44       1.1534580046571323       0.5010860916139297       0.3186727458911879       0.1824133457227419       0.6979127657686282    -119.7751192518449272       0.0124437356433936       1.1665805878832716
          20.45       1.1534425193869140       0.5010332983334529       0.3186572606209696       0.1823760377124834       0.6981109593345577    -119.7734871313146385       0.0124225103617112       1.1662964513504841
          20.46       1.1534270629817307       0.5009805876860887       0.3186418042157863       0.1823387834703025       0.6983090722534763    -119.7718489711869267       0.0124013170586571       1.1660127429060829
          20.47       1.1534116353850905       0.5009279595138616       0.3186263766191461       0.1823015828947156       0.6985071045946619    -119.7702047823466387       0.0123801556704933       1.1657294616968230
          20.48       1.1533962365406378       0.5008754136591664       0.3186109777746934       0.1822644358844731       0.6987050564273255    -119.7685545756590244       0.0123590261336409       1.1654466068715965
          20.49       1.1533808663921528       0.5008229499647712       0.3185956076262083       0.1822273423385628       0.6989029278206114    -119.7668983619696235       0.0123379283846801       1.1651641775814183
          20.50       1.1533655248835513       0.5007705682738117       0.3185802661176068       0.1821903021562050       0.6991007188435968    -119.7652361521045066       0.0123168623603494       1.1648821729794319
          20.51       1.1533502119588837       0.5007182684298084       0.3185649531929392       0.1821533152368692       0.6992984295652964    -119.7635679568704319       0.0122958279975446       1.1646005922208731
          20.52       1.1533349275623355       0.5006660502766400       0.3185496687963910       0.1821163814802491       0.6994960600546558    -119.7618937870544613       0.0122748252333195       1.1643194344631027
          20.53       1.1533196716382261       0.5006139136585617       0.3185344128722817       0.1820795007862799       0.6996936103805557    -119.7602136534244721       0.0122538540048843       1.1640386988655700
          20.54       1.1533044441310094       0.5005618584201919       0.3185191853650650       0.1820426730551269       0.6998910806118106    -119.7585275667288158       0.0122329142496060       1.1637583845898256
          20.55       1.1532892449852725       0.5005098844065081       0.3185039862193281       0.1820058981871801       0.7000884708171667    -119.7568355376964320       0.0122120059050075       1.1634784907995164
          20.56       1.1532740741457350       0.5004579914628775       0.3184888153797906       0.1819691760830869       0.7002857810653107    -119.7551375770373312       0.0121911289087667       1.1631990166603430
          20.57       1.1532589315572501       0.5004061794350094       0.3184736727913057       0.1819325066437038       0.7004830114248576    -119.7534336954419558       0.0121702831987171       1.1629199613401069
          20.58       1.1532438171648027       0.5003544481689890       0.3184585583988583       0.1818958897701308       0.7006801619643593    -119.7517239035816488       0.0121494687128464       1.1626413240086670
          20.59       1.1532287309135099       0.5003027975112659       0.3184434721475654       0.1818593253637005       0.7008772327523034    -119.7500082121087246       0.0121286853892964       1.1623631038379421
          20.60       1.1532136727486204       0.5002512273086364       0.3184284139826760       0.1818228133259603       0.7010742238571085    -119.7482866316560290       0.0121079331663629       1.1620853000019238
          20.61       1.1531986426155141       0.5001997374082741       0.3184133838495696       0.1817863535587045       0.7012711353471301    -119.7465591728377490       0.0120872119824945       1.1618079116766382
          20.62       1.1531836404597011       0.5001483276577101       0.3183983816937567       0.1817499459639535       0.7014679672906595    -119.7448258462486734       0.0120665217762925       1.1615309380401553
