lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          20.00       1.1281123921485101       0.4394547434408243       0.2933271333825657       0.1461276100582586       1.0965665208894015    -128.8315714888892671      -0.0075423029118214       0.8990334342475422
          20.01       1.1281142829514748       0.4394533684631037       0.2933290241855303       0.1461243442775734       1.0966938723003985    -128.8244195511718146      -0.0075440424348398       0.8990101477702835
          20.02       1.1281161772862691       0.4394520029583674       0.2933309185203247       0.1461210844380428       1.0968211309973690    -128.8172667563284506      -0.0075457787826675       0.8989869037983651
          20.03       1.1281180751467339       0.4394506469098513       0.2933328163807895       0.1461178305290619       1.0969482971062734    -128.8101131074093075      -0.0075475119609962       0.8989637022555834
          20.04       1.1281199765267222       0.4394493003008562       0.2933347177607778       0.1461145825400784       1.0970753707528886    -128.8029586074586632      -0.0075492419755040       0.8989405430659289
          20.05       1.1281218814200995       0.4394479631147346       0.2933366226541551       0.1461113404605796       1.0972023520628167    -128.7958032595145141      -0.0075509688318552       0.8989174261535782
          20.06       1.1281237898207430       0.4394466353348634       0.2933385310547986       0.1461081042800649       1.0973292411615065    -128.7886470666092293      -0.0075526925357008       0.8988943514428838
          20.07       1.1281257017225419       0.4394453169446366       0.2933404429565974       0.1461048739880391       1.0974560381742577    -128.7814900317691809      -0.0075544130926787       0.8988713188583680
          20.08       1.1281276171193979       0.4394440079275200       0.2933423583534535       0.1461016495740665       1.0975827432261829    -128.7743321580149427      -0.0075561305084129       0.8988483283247484
          20.09       1.1281295360052246       0.4394427082670243       0.2933442772392801       0.1460984310277442       1.0977093564422271    -128.7671734483608361      -0.0075578447885142       0.8988253797669242
          20.10       1.1281314583739468       0.4394414179466118       0.2933461996080023       0.1460952183386094       1.0978358779472295    -128.7600139058160664      -0.0075595559385804       0.8988024731099363
          20.11       1.1281333842195020       0.4394401369498697       0.2933481254535576       0.1460920114963121       1.0979623078658105    -128.7528535333833020      -0.0075612639641959       0.8987796082790411
          20.12       1.1281353135358398       0.4394388652604099       0.2933500547698954       0.1460888104905145       1.0980886463224333    -128.7456923340596688      -0.0075629688709316       0.8987567851996675
          20.13       1.1281372463169208       0.4394376028618363       0.2933519875509764       0.1460856153108599       1.0982148934414320    -128.7385303108364951      -0.0075646706643455       0.8987340037974019
          20.14       1.1281391825567184       0.4394363497378546       0.2933539237907740       0.1460824259470806       1.0983410493469334    -128.7313674666989982      -0.0075663693499821       0.8987112639980350
          20.15       1.1281411222492168       0.4394351058721225       0.2933558634832724       0.1460792423888501       1.0984671141629627    -128.7242038046271375      -0.0075680649333735       0.8986885657274966
          20.16       1.1281430653884126       0.4394338712483840       0.2933578066224681       0.1460760646259159       1.0985930880133485    -128.7170393275947049      -0.0075697574200380       0.8986659089119138
          20.17       1.1281450119683143       0.4394326458504540       0.2933597532023698       0.1460728926480842       1.0987189710217347    -128.7098740385696658      -0.0075714468154809       0.8986432934776036
          20.18       1.1281469619829416       0.4394314296621138       0.2933617032169972       0.1460697264451167       1.0988447633116534    -128.7027079405144718      -0.0075731331251949       0.8986207193510271
          20.19       1.1281489154263260       0.4394302226672051       0.2933636566603816       0.1460665660068235       1.0989704650064596    -128.6955410363858050      -0.0075748163546596       0.8985981864588293
