lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          20.00       1.1421791754200283       0.4358554715439875       0.2976932535111864       0.1381622180328011       1.1051964201256774    -129.1408394082570510      -0.0075187833963331       0.8894683598653857
          20.01       1.1421811163552038       0.4358541418455795       0.2976951944463618       0.1381589473992177       1.1053225444875898    -129.1336211666830707      -0.0075204416301971       0.8894439826092437
          20.02       1.1421830606782335       0.4358528215667780       0.2976971387693915       0.1381556827973865       1.1054485762091193    -129.1264021356490446      -0.0075220967952547       0.8894196504668126
          20.03       1.1421850083832463       0.4358515106910458       0.2976990864744044       0.1381524242166415       1.1055745154165804    -129.1191823180624851      -0.0075237488969696       0.8893953633577677
          20.04       1.1421869594643832       0.4358502092019038       0.2977010375555412       0.1381491716463626       1.1057003622361059    -129.1119617168252205      -0.0075253979407925       0.8893711212019866
          20.05       1.1421889139157957       0.4358489170828813       0.2977029920069537       0.1381459250759275       1.1058261167936865    -129.1047403348334512      -0.0075270439321613       0.8893469239195216
          20.06       1.1421908717316471       0.4358476343175499       0.2977049498228052       0.1381426844947447       1.1059517792151463    -129.0975181749778358      -0.0075286868765012       0.8893227714306186
          20.07       1.1421928329061124       0.4358463608895423       0.2977069109972704       0.1381394498922718       1.1060773496261262    -129.0902952401432060      -0.0075303267792242       0.8892986636557235
          20.08       1.1421947974333773       0.4358450967824701       0.2977088755245353       0.1381362212579348       1.1062028281521492    -129.0830715332091074      -0.0075319636457298       0.8892746005154428
          20.09       1.1421967653076397       0.4358438419800707       0.2977108433987977       0.1381329985812730       1.1063282149185087    -129.0758470570491738      -0.0075335974814044       0.8892505819306146
          20.10       1.1421987365231081       0.4358425964660470       0.2977128146142661       0.1381297818517809       1.1064535100503854    -129.0686218145315820      -0.0075352282916218       0.8892266078222305
          20.11       1.1422007110740022       0.4358413602241399       0.2977147891651603       0.1381265710589797       1.1065787136728020    -129.0613958085190802      -0.0075368560817434       0.8892026781114686
          20.12       1.1422026889545536       0.4358401332381704       0.2977167670457116       0.1381233661924589       1.1067038259105810    -129.0541690418687608      -0.0075384808571174       0.8891787927197160
          20.13       1.1422046701590045       0.4358389154919505       0.2977187482501625       0.1381201672417879       1.1068288468884206    -129.0469415174320318      -0.0075401026230798       0.8891549515685229
          20.14       1.1422066546816083       0.4358377069693443       0.2977207327727663       0.1381169741965779       1.1069537767308446    -129.0397132380551568      -0.0075417213849538       0.8891311545796331
          20.15       1.1422086425166302       0.4358365076542786       0.2977227206077883       0.1381137870464903       1.1070786155621943    -129.0324842065783457      -0.0075433371480501       0.8891074016749885
          20.16       1.1422106336583455       0.4358353175306510       0.2977247117495035       0.1381106057811475       1.1072033635066985    -129.0252544258368630      -0.0075449499176669       0.8890836927766833
          20.17       1.1422126281010414       0.4358341365824565       0.2977267061921994       0.1381074303902570       1.1073280206883815    -129.0180238986601182      -0.0075465596990898       0.8890600278070256
          20.18       1.1422146258390158       0.4358329647937029       0.2977287039301738       0.1381042608635291       1.1074525872311221    -129.0107926278721209      -0.0075481664975920       0.8890364066884964
          20.19       1.1422166268665774       0.4358318021484078       0.2977307049577355       0.1381010971906724       1.1075770632586586    -129.0035606162916224      -0.0075497703184345       0.8890128293437457
          20.20       1.1422186311780467       0.4358306486306912       0.2977327092692047       0.1380979393614865       1.1077014488945183    -128.9963278667314910      -0.0075513711668654       0.8889892956956399
          20.21       1.1422206387677543       0.4358295042246298       0.2977347168589123       0.1380947873657175       1.1078257442621291    -128.9890943819995357      -0.0075529690481209       0.8889658056671877
          20.22       1.1422226496300421       0.4358283689143814       0.2977367277212001       0.1380916411931813       1.1079499494847240    -128.9818601648980234      -0.0075545639674248       0.8889423591816022
          20.23       1.1422246637592628       0.4358272426841194       0.2977387418504208       0.1380885008336986       1.1080740646853917    -128.9746252182238209      -0.0075561559299886       0.8889189561622673
          20.24       1.1422266811497799       0.4358261255180387       0.2977407592409379       0.1380853662771008       1.1081980899870714    -128.9673895447683662      -0.0075577449410115       0.8888955965327409
          20.25       1.1422287017959685       0.4358250174004462       0.2977427798871265       0.1380822375133197       1.1083220255124850    -128.9601531473175839      -0.0075593310056802       0.8888722802167982
          20.26       1.1422307256922133       0.4358239183155850       0.2977448037833713       0.1380791145322137       1.1084458713842729    -128.9529160286521687      -0.0075609141291698       0.8888490071383457
          20.27       1.1422327528329108       0.4358228282477875       0.2977468309240688       0.1380759973237186       1.1085696277248724    -128.9456781915474437      -0.0075624943166429       0.8888257772214949
          20.28       1.1422347832124677       0.4358217471814019       0.2977488613036258       0.1380728858777762       1.1086932946565786    -128.9384396387733034      -0.0075640715732500       0.8888025903905270
          20.29       1.1422368168253016       0.4358206751008178       0.2977508949164597       0.1380697801843582       1.1088168723015241    -128.9312003730943559      -0.0075656459041297       0.8887794465699037
          20.30       1.1422388536658408       0.4358196119904446       0.2977529317569988       0.1380666802334458       1.1089403607816923    -128.9239603972698376      -0.0075672173144083       0.8887563456842572
          20.31       1.1422408937285242       0.4358185578347514       0.2977549718196822       0.1380635860150691       1.1090637602188940    -128.9167197140537269      -0.0075687858092002       0.8887332876584091
          20.32       1.1422429370078016       0.4358175126182259       0.2977570150989596       0.1380604975192664       1.1091870707347919    -128.9094783261945452      -0.0075703513936078       0.8887102724173493
          20.33       1.1422449834981332       0.4358164763253956       0.2977590615892912       0.1380574147361044       1.1093102924508875    -128.9022362364356127      -0.0075719140727216       0.8886872998862466
          20.34       1.1422470331939898       0.4358154489408030       0.2977611112851478       0.1380543376556552       1.1094334254885412    -128.8949934475150769      -0.0075734738516203       0.8886643699904352
          20.35       1.1422490860898524       0.4358144304490242       0.2977631641810105       0.1380512662680137       1.1095564699689564    -128.8877499621657137      -0.0075750307353706       0.8886414826554248
          20.36       1.1422511421802137       0.4358134208347301       0.2977652202713718       0.1380482005633584       1.1096794260131333    -128.8805057831147565      -0.0075765847290270       0.8886186378069293
          20.37       1.1422532014595757       0.4358124200825356       0.2977672795507337       0.1380451405318019       1.1098022937419867    -128.8732609130846640      -0.0075781358376328       0.8885958353707912
          20.38       1.1422552639224510       0.4358114281771325       0.2977693420136091       0.1380420861635235       1.1099250732762418    -128.8660153547923812      -0.0075796840662193       0.8885730752730493
          20.39       1.1422573295633638       0.4358104451032851       0.2977714076545218       0.1380390374487633       1.1100477647364360    -128.8587691109495665      -0.0075812294198057       0.8885503574399338
          20.40       1.1422593983768470       0.4358094708456861       0.2977734764680050       0.1380359943776810       1.1101703682430346    -128.8515221842630467      -0.0075827719034001       0.8885276817977953
          20.41       1.1422614703574452       0.4358085053891685       0.2977755484486032       0.1380329569405653       1.1102928839162656    -128.8442745774339073      -0.0075843115219983       0.8885050482732092
          20.42       1.1422635454997132       0.4358075487185579       0.2977776235908712       0.1380299251276867       1.1104153118762325    -128.8370262931582602      -0.0075858482805848       0.8884824567929028
          20.43       1.1422656237982154       0.4358066008186843       0.2977797018893734       0.1380268989293109       1.1105376522429069    -128.8297773341273000      -0.0075873821841324       0.8884599072837596
          20.44       1.1422677052475272       0.4358056616744441       0.2977817833386852       0.1380238783357589       1.1106599051360806    -128.8225277030266795      -0.0075889132376025       0.8884373996728504
          20.45       1.1422697898422343       0.4358047312707805       0.2977838679333923       0.1380208633373882       1.1107820706753795    -128.8152774025368785      -0.0075904414459444       0.8884149338874232
          20.46       1.1422718775769320       0.4358038095926036       0.2977859556680901       0.1380178539245135       1.1109041489803282    -128.8080264353336588      -0.0075919668140966       0.8883925098548620
          20.47       1.1422739684462266       0.4358028966249299       0.2977880465373847       0.1380148500875453       1.1110261401702390    -128.8007748040872116      -0.0075934893469855       0.8883701275027577
          20.48       1.1422760624447343       0.4358019923527671       0.2977901405358924       0.1380118518168748       1.1111480443643056    -128.7935225114627542      -0.0075950090495263       0.8883477867588477
          20.49       1.1422781595670815       0.4358010967611760       0.2977922376582395       0.1380088591029365       1.1112698616815486    -128.7862695601203029      -0.0075965259266228       0.8883254875510497
          20.50       1.1422802598079045       0.4358002098352308       0.2977943378990625       0.1380058719361683       1.1113915922408555    -128.7790159527149569      -0.0075980399831672       0.8883032298074377
          20.51       1.1422823631618502       0.4357993315600496       0.2977964412530082       0.1380028903070414       1.1115132361609474    -128.7717616918965291      -0.0075995512240407       0.8882810134562601
          20.52       1.1422844696235750       0.4357984619207656       0.2977985477147330       0.1379999142060326       1.1116347935604096    -128.7645067803099153      -0.0076010596541128       0.8882588384259228
          20.53       1.1422865791877461       0.4357976009025866       0.2978006572789041       0.1379969436236825       1.1117562645576406    -128.7572512205946680      -0.0076025652782417       0.8882367046450194
          20.54       1.1422886918490400       0.4357967484906811       0.2978027699401981       0.1379939785504831       1.1118776492709428    -128.7499950153857640      -0.0076040681012747       0.8882146120422735
          20.55       1.1422908076021439       0.4357959046703219       0.2978048856933019       0.1379910189770200       1.1119989478184100    -128.7427381673125524      -0.0076055681280474       0.8881925605466109
          20.56       1.1422929264417545       0.4357950694267913       0.2978070045329125       0.1379880648938788       1.1121201603180049    -128.7354806789996644      -0.0076070653633845       0.8881705500871102
          20.57       1.1422950483625787       0.4357942427453755       0.2978091264537367       0.1379851162916388       1.1122412868875562    -128.7282225530667006      -0.0076085598120993       0.8881485805930013
