lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.7668749772607111       4.1968654054338765       3.1337123364278838       1.0631530690059927       2.3218790484902194    -135.8596078913004703       0.9911164521471788       1.7833432872496109
          30.01      10.7668172499714014       4.1965708065609739       3.1336546091385742       1.0629161974223997       2.3224285386369781    -135.8576064740205425       0.9904878465460910       1.7828464596800733
          30.02      10.7667595831998355       4.1962764925469624       3.1335969423670083       1.0626795501799546       2.3229779389494407    -135.8556029798039617       0.9898598923263285       1.7823501469393255
          30.03      10.7667019768640611       4.1959824630351479       3.1335393360312338       1.0624431270039141       2.3235272494867618    -135.8535974110964162       0.9892325885994867       1.7818543483251459
          30.04      10.7666444308822662       4.1956887176692899       3.1334817900494389       1.0622069276198514       2.3240764703080670    -135.8515897703400128       0.9886059344786863       1.7813590631366025
          30.05      10.7665869451727740       4.1953952560940486       3.1334243043399468       1.0619709517541014       2.3246256014724769    -135.8495800599732206       0.9879799290785342       1.7808642906736472
          30.06      10.7665295196540551       4.1951020779538837       3.1333668788212279       1.0617351991326553       2.3251746430390208    -135.8475682824308421       0.9873545715152424       1.7803700302381513
          30.07      10.7664721542447097       4.1948091828945486       3.1333095134118825       1.0614996694826666       2.3257235950667603    -135.8455544401441557       0.9867298609064520       1.7798762811324798
          30.08      10.7664148488634801       4.1945165705619836       3.1332522080306529       1.0612643625313307       2.3262724576146980    -135.8435385355405458       0.9861057963713592       1.7793830426605457
          30.09      10.7663576034292454       4.1942242406028214       3.1331949625964182       1.0610292780064032       2.3268212307418223    -135.8415205710441569       0.9854823770306486       1.7788903141273154
          30.10      10.7663004178610233       4.1939321926641391       3.1331377770281961       1.0607944156359430       2.3273699145070772    -135.8395005490751544       0.9848596020065278       1.7783980948390552
          30.11      10.7662432920779683       4.1936404263935332       3.1330806512451410       1.0605597751483922       2.3279185089693764    -135.8374784720505204       0.9842374704227054       1.7779063841032434
          30.12      10.7661862259993715       4.1933489414392646       3.1330235851665442       1.0603253562727200       2.3284670141876211    -135.8354543423832865       0.9836159814043784       1.7774151812284382
          30.13      10.7661292195446610       4.1930577374501157       3.1329665787118337       1.0600911587382820       2.3290154302206760    -135.8334281624829032       0.9829951340782460       1.7769244855244075
          30.14      10.7660722726333997       4.1927668140755356       3.1329096318005725       1.0598571822749632       2.3295637571273864    -135.8313999347556091       0.9823749275724828       1.7764342963019870
          30.15      10.7660153851852876       4.1924761709653779       3.1328527443524603       1.0596234266129181       2.3301119949665594    -135.8293696616036073       0.9817553610167679       1.7759446128733194
          30.16      10.7659585571201628       4.1921858077699445       3.1327959162873356       1.0593898914826090       2.3306601437969632    -135.8273373454258035       0.9811364335422835       1.7754554345518250
          30.17      10.7659017883579970       4.1918957241401378       3.1327391475251698       1.0591565766149680       2.3312082036773427    -135.8253029886174374       0.9805181442816863       1.7749667606520374
          30.18      10.7658450788188969       4.1916059197275972       3.1326824379860696       1.0589234817415276       2.3317561746664315    -135.8232665935703096       0.9799004923690929       1.7744785904894818
          30.19      10.7657884284231038       4.1913163941843656       3.1326257875902765       1.0586906065940895       2.3323040568229212    -135.8212281626724405       0.9792834769401134       1.7739909233809836
