                   X [km]                   Y [km]                 T [dias]
   -2965.5792345892764388   -6164.9403714255295199       0.0000000000000000
   -2834.5375591815659391   -6227.1080993065379516       0.0001569125065933
   -2702.8184135529345440   -6287.8647613174989601       0.0003138596387397
   -2570.4228682240473063   -6347.2098636709597486       0.0004708760217106
   -2437.3519992128726699   -6405.1429240516190475       0.0006279962802149
   -2303.6068880259240359   -6461.6634716202452182       0.0007852550381171
   -2169.1886216495049666   -6516.7710470175697992       0.0009426869181561
   -2034.0982925408243318   -6570.4652023679036574       0.0011003265416638
   -1898.3369986191767111   -6622.7455012829250336       0.0012582085282837
   -1761.9058432569654542   -6673.6115188650992422       0.0014163674956896
   -1624.8059352707557537   -6723.0628417111493036       0.0015748380593040
   -1487.0383889122631444   -6771.0990679154438112       0.0017336548320173
   -1348.6043238593194928   -6817.7198070733447821       0.0018928524239059
   -1209.5048652067300736   -6862.9246802842135367       0.0020524654419512
   -1069.7411434571595237   -6906.7133201545948396       0.0022125284897583
    -929.3142945119391243   -6949.0853708012109564       0.0023730761672749
    -788.2254596618278129   -6990.0404878538020057       0.0025341430705099
    -646.4757855777384066   -7029.5783384579108315       0.0026957637912522
    -504.0664243014318799   -7067.6986012777233555       0.0028579729167897
    -360.9985332361333690   -7104.4009664985360359       0.0030208050296284
    -217.2732751371339930   -7139.6851358292560690       0.0031842947072107
     -72.8918181023510101   -7173.5508225049616158       0.0033484765216351
      72.1446644371811630   -7205.9977512891691731       0.0035133850393748
     217.8349937268379790   -7237.0256584760472833       0.0036790548209967
     364.1779856979912324   -7266.6342918925411141       0.0038455204208809
     511.1724509776260561   -7294.8234109005006758       0.0040128163869396
     658.8171948980100296   -7321.5927863985589283       0.0041809772603363
     807.1110175064020495   -7346.9422008240289870       0.0043500375752052
     956.0527135748122873   -7370.8714481546985553       0.0045200318583704
    1105.6410726097822135   -7393.3803339104788392       0.0046909946290655
    1255.8748788622337997   -7414.4686751549343171       0.0048629603986527
    1406.7529113373504970   -7434.1363004968343375       0.0050359636703428
    1558.2739438044995950   -7452.3830500915955781       0.0052100389389143
    1710.4367448071773197   -7469.2087756423688916       0.0053852206904333
    1863.2400776730680718   -7484.6133404015627093       0.0055615434019733
    2016.6827005240331800   -7498.5966191716406684       0.0057390415413347
    2170.7633662862635902   -7511.1584983064021799       0.0059177495667650
    2325.4808227003509273   -7522.2988757116527267       0.0060977019266785
    2480.8338123315206758   -7532.0176608462425065       0.0062789330593765
    2636.8210725798435305   -7540.3147747227585569       0.0064614773927673
    2793.4413356904551620   -7547.1901499080568101       0.0066453693440863
    2950.6933287639094488   -7552.6437305239223861       0.0068306433196167
    3108.5757737664957858   -7556.6754722474952359       0.0070173337144093
    3267.0873875406209663   -7559.2853423115739133       0.0072054749120035
    3426.2268818152865606   -7560.4733195050230279       0.0073951012841472
    3585.9929632164767099   -7560.2393941727550555       0.0075862471905183
    3746.3843332777491923   -7558.5835682159722637       0.0077789469784446
    3907.3996884507419054   -7555.5058550920584821       0.0079732349826254
    4069.0377201157807576   -7551.0062798145017950       0.0081691455248519
    4231.2971145925193923   -7545.0848789526944529       0.0083667129137283
    4394.1765531505980107   -7537.7417006316118204       0.0085659714443934
    4557.6747120203972372   -7528.9768045314649498       0.0087669553982415
    4721.7902624037487840   -7518.7902618871530649       0.0089696990426438
    4886.5218704847811750   -7507.1821554877551534       0.0091742366306700
    5051.8681974407172675   -7494.1525796757860007       0.0093806024008099
    5217.8278994527991017   -7479.7016403464958785       0.0095888305766952
    5384.3996277171781912   -7463.8294549469737831       0.0097989553668211
    5551.5820284558676576   -7446.5361524751542674       0.0100110109642686
    5719.3737429277916817   -7427.8218734788779329       0.0102250315464264
    5887.7734074397912991   -7407.6867700546454216       0.0104410512747131
    6056.7796533577320588   -7386.1310058464578105       0.0106591042942999
    6226.3911071175662073   -7363.1547560443796101       0.0108792247338326
    6396.6063902365904141   -7338.7582073832509195       0.0111014467051545
    6567.4241193245507020   -7312.9415581410430605       0.0113258043030291
    6738.8429060950193161   -7285.7050181373970190       0.0115523316048633
    6910.8613573765051115   -7257.0488087317362442       0.0117810626704298
    7083.4780751239104575   -7226.9731628216095487       0.0120120315415908
    7256.6916564298317098   -7195.4783248407238716       0.0122452722420212
    7430.5006935359842828   -7162.5645507569888650       0.0124808187769321
    7604.9037738446531876   -7128.2321080704559790       0.0127187051327945
    7779.8994799301344756   -7092.4812758110892901       0.0129589652770626
    7955.4863895502667219   -7055.3123445365126827       0.0132016331578986
    8131.6630756580480011   -7016.7256163297079183       0.0134467427038959
    8308.4281064131500898   -6976.7214047964807833       0.0136943278238041
    8485.7800451935891033   -6935.3000350629490640       0.0139444224062527
    8663.7174506074588862   -6892.4618437729241123       0.0141970603194765
    8842.2388765045052423   -6848.2071790850986872       0.0144522754110394
    9021.3428719880339486   -6802.5364006703011910       0.0147101015075603
    9201.0279814266086760   -6755.4498797085307160       0.0149705724144372
    9381.2927444659362664   -6706.9479988859629884       0.0152337219155735
    9562.1356960406483267   -6657.0311523917780505       0.0154995837731022
    9743.5553663863192924   -6605.6997459150516079       0.0157681917271128
    9925.5502810513244185   -6552.9541966413707996       0.0160395794953761
   10108.1189609088723955   -6498.7949332495072667       0.0163137807730706
   10291.2599221690270497   -6443.2223959079101405       0.0165908292325085
   10474.9716763907144923   -6386.2370362710998961       0.0168707585228623
   10659.2527304938976158   -6327.8393174760512920       0.0171536022698910
   10844.1015867716505454   -6268.0297141383944108       0.0174393940756670
   11029.5167429023367731   -6206.8087123485483971       0.0177281675183028
   11215.4966919618454995   -6144.1768096678079019       0.0180199561516783
   11402.0399224358279753   -6080.1345151242740030       0.0183147935051684
   11589.1449182319829561   -6014.6823492087105478       0.0186127130833696
   11776.8101586923366995   -5947.8208438703250067       0.0189137483658286
   11965.0341186057376035   -5879.5505425124865724       0.0192179328067698
   12153.8152682200434356   -5809.8719999882059710       0.0195252998348232
   12343.1520732547069201   -5738.7857825957235036       0.0198358828527533
   12533.0429949132449110   -5666.2924680738815368       0.0201497152371872
   12723.4864898956693651   -5592.3926455973978591       0.0204668303383432
   12914.4810104109928943   -5517.0869157720835574       0.0207872614797604
   13106.0250041900544602   -5440.3758906300417948       0.0211110419580271
   13298.1169144977775431   -5362.2601936245473553       0.0214382050425108
   13490.7551801461249852   -5282.7404596251190014       0.0217687839750872
   13683.9382355065990851   -5201.8173349122716900       0.0221028119698709
   13877.6645105231018533   -5119.4914771723206286       0.0224403222129444
   14071.9324307245497039   -5035.7635554919697825       0.0227813478620893
   14266.7404172377937357   -4950.6342503529558599       0.0231259220465164
   14462.0868868004126853   -4864.1042536264531009       0.0234740778665964
   14657.9702517735458969   -4776.1742685674689710       0.0238258483935909
   14854.3889201548263372   -4686.8450098091434484       0.0241812666693840
   15051.3412955913372571   -4596.1172033569282576       0.0245403657062132
   15248.8257773925652145   -4503.9915865826833397       0.0249031784864014
   15446.8407605433822027   -4410.4689082186969245       0.0252697379620889
   15645.3846357171478303   -4315.5499283515882780       0.0256400770549655
   15844.4557892887260095   -4219.2354184161185913       0.0260142286560029
   16044.0526033476817247   -4121.5261611889673077       0.0263922256251871
   16244.1734557113613846   -4022.4229507823247332       0.0267741007912523
   16444.8167199380477541   -3921.9265926374400806       0.0271598869514129
   16645.9807653402749565   -3820.0379035181076688       0.0275496168710974
   16847.6639569980543456   -3716.7577115040030549       0.0279433232836829
   17049.8646557720749115   -3612.0868559839495902       0.0283410388902277
   17252.5812183171765355   -3506.0261876491354087       0.0287427963592063
   17455.8119970955376630   -3398.5765684861421505       0.0291486283262441
   17659.5553403901903948   -3289.7388717699741392       0.0295585673938515
   17863.8095923184082494   -3179.5139820569602307       0.0299726461311594
   18068.5730928451012005   -3067.9027951775515248       0.0303908970736544
   18273.8441777964690118   -2954.9062182290658711       0.0308133527229143
   18479.6211788733126014   -2840.5251695682713944       0.0312400455463439
   18685.9024236648074293   -2724.7605788039772960       0.0316710079769116
   18892.6862356618912600   -2607.6133867894354808       0.0321062724128849
   19099.9709342710521014   -2489.0845456147103505       0.0325458712175680
   19307.7548348278760386   -2369.1750185989308193       0.0329898367190385
   19516.0362486108460871   -2247.8857802824977625       0.0334382012098841
   19724.8134828549555095   -2125.2178164191118412       0.0338909969469409
   19934.0848407655612391   -2001.1721239677913218       0.0343482561510309
   20143.8486215320881456   -1875.7497110847687054       0.0348100110067002
   20354.1031203419079247   -1748.9515971152877682       0.0352762936619574
   20564.8466283941852453   -1620.7788125853289785       0.0357471362280123
   20776.0774329137602763   -1491.2323991932294120       0.0362225707790150
   20987.7938171650821459   -1360.3134098012153572       0.0367026293517949
   21199.9940604661351244   -1228.0229084268380575       0.0371873439456010
   21412.6764382024412043   -1094.3619702343492008       0.0376767465218414
