lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          20.00       1.1417052236037133       0.4965399249297222       0.3156907820489581       0.1808491428807641       0.6908114258202059    -119.4101438365169372       0.0133950676004930       1.1881165606005966
          20.01       1.1416881546731388       0.4964821020034337       0.3156737131183835       0.1808083888850502       0.6910146710461632    -119.4088851340959394       0.0133723185378657       1.1877970791656423
          20.02       1.1416711177760219       0.4964243710800443       0.3156566762212667       0.1807676948587776       0.6912178314989190    -119.4076197817585836       0.0133496046076692       1.1874780911206562
          20.03       1.1416541128481692       0.4963667319796694       0.3156396712934140       0.1807270606862554       0.6914209072517417    -119.4063477914779554       0.0133269257380215       1.1871595954561580
          20.04       1.1416371398255456       0.4963091845228778       0.3156226982707904       0.1806864862520874       0.6916238983778326    -119.4050691752054263       0.0133042818572244       1.1868415911652328
          20.05       1.1416201986442747       0.4962517285306702       0.3156057570895194       0.1806459714411507       0.6918268049503227    -119.4037839448706677       0.0132816728937635       1.1865240772435510
          20.06       1.1416032892406385       0.4961943638244700       0.3155888476858832       0.1806055161385867       0.6920296270422684    -119.4024921123813527       0.0132590987763083       1.1862070526893718
          20.07       1.1415864115510759       0.4961370902261498       0.3155719699963206       0.1805651202298291       0.6922323647266612    -119.4011936896238097       0.0132365594337100       1.1858905165034963
          20.08       1.1415695655121836       0.4960799075579983       0.3155551239574284       0.1805247836005699       0.6924350180764169    -119.3998886884624255       0.0132140547950026       1.1855744676893032
          20.09       1.1415527510607144       0.4960228156427475       0.3155383095059592       0.1804845061367883       0.6926375871643854    -119.3985771207401996       0.0131915847894012       1.1852589052527038
          20.10       1.1415359681335775       0.4959658143035505       0.3155215265788223       0.1804442877247283       0.6928400720633432    -119.3972589982785451       0.0131691493463021       1.1849438282021609
          20.11       1.1415192166678381       0.4959089033639818       0.3155047751130828       0.1804041282508990       0.6930424728459963    -119.3959343328771610       0.0131467483952823       1.1846292355486803
          20.12       1.1415024966007157       0.4958520826480610       0.3154880550459604       0.1803640276021005       0.6932447895849853    -119.3946031363146858       0.0131243818660977       1.1843151263057656
          20.13       1.1414858078695855       0.4957953519802169       0.3154713663148303       0.1803239856653866       0.6934470223528746    -119.3932654203479728       0.0131020496886848       1.1840014994894659
          20.14       1.1414691504119769       0.4957387111853023       0.3154547088572217       0.1802840023280806       0.6936491712221612    -119.3919211967126870       0.0130797517931582       1.1836883541183350
          20.15       1.1414525241655724       0.4956821600886062       0.3154380826108172       0.1802440774777890       0.6938512362652749    -119.3905704771231626       0.0130574881098103       1.1833756892134133
