lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.9810794442229831       4.1349139351470363       3.1772226766696789       0.9576912584773574       2.6060992579630997    -135.9988253937953004       0.7167923790862462       1.5665272706274269
          30.01      10.9810427881068406       4.1347155890071612       3.1771860205535365       0.9575295684536242       2.6066556708912727    -135.9957239506846634       0.7163803350182034       1.5662016056119414
          30.02      10.9810061692844716       4.1345174306905808       3.1771494017311674       0.9573680289594138       2.6072119956163857    -135.9926211067730719       0.7159687006600517       1.5658762644165334
          30.03      10.9809695877085751       4.1343194599734225       3.1771128201552710       0.9572066398181520       2.6077682321977345    -135.9895168636082019       0.7155574754897200       1.5655512466287504
          30.04      10.9809330433319285       4.1341216766326401       3.1770762757786244       0.9570454008540161       2.6083243806945373    -135.9864112227354553       0.7151466589860099       1.5652265518365576
          30.05      10.9808965361073838       4.1339240804453734       3.1770397685540797       0.9568843118912937       2.6088804411660096    -135.9833041856977616       0.7147362506285451       1.5649021796286486
          30.06      10.9808600659878657       4.1337266711888283       3.1770032984345615       0.9567233727542672       2.6094364136713701    -135.9801957540356341       0.7143262498977633       1.5645781295945074
          30.07      10.9808236329263771       4.1335294486411112       3.1769668653730729       0.9565625832680382       2.6099922982697561    -135.9770859292875116       0.7139166562749721       1.5642544013239901
          30.08      10.9807872368759920       4.1333324125802227       3.1769304693226879       0.9564019432575348       2.6105480950203308    -135.9739747129891327       0.7135074692422781       1.5639309944078239
          30.09      10.9807508777898590       4.1331355627842914       3.1768941102365549       0.9562414525477370       2.6111038039822549    -135.9708621066740193       0.7130986882825991       1.5636079084374874
          30.10      10.9807145556212031       4.1329388990323785       3.1768577880678990       0.9560811109644791       2.6116594252146084    -135.9677481118733624       0.7126903128797223       1.5632851430048154
          30.11      10.9806782703233221       4.1327424211035906       3.1768215027700180       0.9559209183335726       2.6122149587764700    -135.9646327301159374       0.7122823425182405       1.5629626977024311
          30.12      10.9806420218495866       4.1325461287770882       3.1767852542962824       0.9557608744808057       2.6127704047269376    -135.9615159629283028       0.7118747766835440       1.5626405721237413
          30.13      10.9806058101534436       4.1323500218329308       3.1767490426001395       0.9556009792327909       2.6133257631250157    -135.9583978118344874       0.7114676148618932       1.5623187658625255
          30.14      10.9805696351884094       4.1321541000506716       3.1767128676351053       0.9554412324155659       2.6138810340297831    -135.9552782783563316       0.7110608565403014       1.5619972785136120
          30.15      10.9805334969080786       4.1319583632111261       3.1766767293547744       0.9552816338563512       2.6144362175001947    -135.9521573640132601       0.7106545012066688       1.5616761096720193
          30.16      10.9804973952661182       4.1317628110949869       3.1766406277128141       0.9551221833821724       2.6149913135952314    -135.9490350703224806       0.7102485483496811       1.5613552589336324
          30.17      10.9804613302162650       4.1315674434831564       3.1766045626629609       0.9549628808201951       2.6155463223738646    -135.9459113987987564       0.7098429974588285       1.5610347258950308
          30.18      10.9804253017123319       4.1313722601569758       3.1765685341590277       0.9548037259979480       2.6161012438950335    -135.9427863509545205       0.7094378480244244       1.5607145101533855
          30.19      10.9803893097082028       4.1311772608980339       3.1765325421548987       0.9546447187431353       2.6166560782176602    -135.9396599282999887       0.7090330995375853       1.5603946113065403
          30.20      10.9803533541578382       4.1309824454886428       3.1764965866045340       0.9544858588841083       2.6172108254006088    -135.9365321323430180       0.7086287514902706       1.5600750289527898
          30.21      10.9803174350152659       4.1307878137108727       3.1764606674619618       0.9543271462489105       2.6177654855027730    -135.9334029645891349       0.7082248033752050       1.5597557626913372
          30.22      10.9802815522345902       4.1305933653473126       3.1764247846812861       0.9541685806660265       2.6183200585830133    -135.9302724265415350       0.7078212546859339       1.5594368121219284
          30.23      10.9802457057699865       4.1303991001811164       3.1763889382166823       0.9540101619644341       2.6188745447001383    -135.9271405197011120       0.7074181049168277       1.5591181768448288
          30.24      10.9802098955757028       4.1302050179955785       3.1763531280223987       0.9538518899731794       2.6194289439129528    -135.9240072455665711       0.7070153535630459       1.5587998564610250
          30.25      10.9801741216060584       4.1300111185741937       3.1763173540527543       0.9536937645214398       2.6199832562802534    -135.9208726056342016       0.7066130001205433       1.5584818505721953
          30.26      10.9801383838154454       4.1298174017009455       3.1762816162621412       0.9535357854388042       2.6205374818608029    -135.9177366013980475       0.7062110440860860       1.5581641587805701
          30.27      10.9801026821583267       4.1296238671599603       3.1762459146050226       0.9533779525549373       2.6210916207133526    -135.9145992343497937       0.7058094849572289       1.5578467806890957
          30.28      10.9800670165892384       4.1294305147360379       3.1762102490359343       0.9532202657001032       2.6216456728965998    -135.9114605059789653       0.7054083222323485       1.5575297159011749
          30.29      10.9800313870627857       4.1292373442136592       3.1761746195094815       0.9530627247041776       2.6221996384692883    -135.9083204177726714       0.7050075554105725       1.5572129640211514
          30.30      10.9799957935336483       4.1290443553783405       3.1761390259803441       0.9529053293979968       2.6227535174900605    -135.9051789712158325       0.7046071839918753       1.5568965246536466
          30.31      10.9799602359565753       4.1288515480155343       3.1761034684032712       0.9527480796122627       2.6233073100175837    -135.9020361677910955       0.7042072074769958       1.5565803974040933
          30.32      10.9799247142863869       4.1286589219108354       3.1760679467330828       0.9525909751777530       2.6238610161105158    -135.8988920089787200       0.7038076253674550       1.5562645818786347
          30.33      10.9798892284779779       4.1284664768509804       3.1760324609246737       0.9524340159263067       2.6244146358274114    -135.8957464962568906       0.7034084371656198       1.5559490776836371
          30.34      10.9798537784863068       4.1282742126217320       3.1759970109330027       0.9522772016887293       2.6249681692269342    -135.8925996311013762       0.7030096423745574       1.5556338844267159
          30.35      10.9798183642664089       4.1280821290101972       3.1759615967131047       0.9521205322970925       2.6255216163676232    -135.8894514149857002       0.7026112404981933       1.5553190017156080
          30.36      10.9797829857733884       4.1278902258033803       3.1759262182200843       0.9519640075832956       2.6260749773080390    -135.8863018493811126       0.7022132310412097       1.5550044291588738
          30.37      10.9797476429624190       4.1276985027887330       3.1758908754091149       0.9518076273796181       2.6266282521067033    -135.8831509357567882       0.7018156135090835       1.5546901663656276
          30.38      10.9797123357887472       4.1275069597539265       3.1758555682354430       0.9516513915184839       2.6271814408221292    -135.8799986755794009       0.7014183874080671       1.5543762129456491
          30.39      10.9796770642076851       4.1273155964868540       3.1758202966543809       0.9514952998324726       2.6277345435128154    -135.8768450703135500       0.7010215522451877       1.5540625685093767
          30.40      10.9796418281746231       4.1271244127762889       3.1757850606213189       0.9513393521549700       2.6282875602371845    -135.8736901214215322       0.7006251075282928       1.5537492326675924
          30.41      10.9796066276450102       4.1269334084101761       3.1757498600917060       0.9511835483184705       2.6288404910537548    -135.8705338303632857       0.7002290527659280       1.5534362050322408
          30.42      10.9795714625743770       4.1267425831781832       3.1757146950210728       0.9510278881571099       2.6293933360208728    -135.8673761985968724       0.6998333874675161       1.5531234852152038
          30.43      10.9795363329183147       4.1265519368690100       3.1756795653650105       0.9508723715039995       2.6299460951970004    -135.8642172275776545       0.6994381111431647       1.5528110728295865
          30.44      10.9795012386324888       4.1263614692725081       3.1756444710791847       0.9507169981933234       2.6304987686404906    -135.8610569187590329       0.6990432233038143       1.5524989674887033
          30.45      10.9794661796726345       4.1261711801786554       3.1756094121193303       0.9505617680593255       2.6310513564096922    -135.8578952735922485       0.6986487234611655       1.5521871688065656
          30.46      10.9794311559945523       4.1259810693773495       3.1755743884412482       0.9504066809361018       2.6316038585629737    -135.8547322935261263       0.6982546111276621       1.5518756763979806
          30.47      10.9793961675541158       4.1257911366591999       3.1755394000008117       0.9502517366583882       2.6321562751586427    -135.8515679800073315       0.6978608858165476       1.5515644898781706
          30.48      10.9793612143072661       4.1256013818149428       3.1755044467539619       0.9500969350609809       2.6327086062550014    -135.8484023344803688       0.6974675470418201       1.5512536088630524
          30.49      10.9793262962100151       4.1254118046360979       3.1754695286567109       0.9499422759793865       2.6332608519102827    -135.8452353583875549       0.6970745943182772       1.5509430329689171
          30.50      10.9792914132184389       4.1252224049133961       3.1754346456651348       0.9497877592482609       2.6338130121828125    -135.8420670531688472       0.6966820271614060       1.5506327618131879
          30.51      10.9792565652886882       4.1250331824391315       3.1753997977353841       0.9496333847037475       2.6343650871307642    -135.8388974202621569       0.6962898450875455       1.5503227950132874
          30.52      10.9792217523769757       4.1248441370048594       3.1753649848236716       0.9494791521811878       2.6349170768123975    -135.8357264611030644       0.6958980476137236       1.5500131321877415
          30.53      10.9791869744395889       4.1246552684031634       3.1753302068862848       0.9493250615168782       2.6354689812858778    -135.8325541771251324       0.6955066342577804       1.5497037729553318
          30.54      10.9791522314328827       4.1244665764269568       3.1752954638795785       0.9491711125473783       2.6360208006093480    -135.8293805697595644       0.6951156045383157       1.5493947169354252
          30.55      10.9791175233132723       4.1242780608684448       3.1752607557599681       0.9490173051084771       2.6365725348410312    -135.8262056404352904       0.6947249579746196       1.5490859637484737
          30.56      10.9790828500372530       4.1240897215215799       3.1752260824839489       0.9488636390376315       2.6371241840389801    -135.8230293905794213       0.6943346940868381       1.5487775130148378
          30.57      10.9790482115613788       4.1239015581795790       3.1751914440080746       0.9487101141715040       2.6376757482613375    -135.8198518216164530       0.6939448123958005       1.5484693643559684
          30.58      10.9790136078422762       4.1237135706364212       3.1751568402889720       0.9485567303474491       2.6382272275661740    -135.8166729349690058       0.6935553124231202       1.5481615173936916
          30.59      10.9789790388366342       4.1235257586858136       3.1751222712833300       0.9484034874024836       2.6387786220116003    -135.8134927320572842       0.6931661936911268       1.5478539717507052
          30.60      10.9789445045012162       4.1233381221227443       3.1750877369479120       0.9482503851748327       2.6393299316556060    -135.8103112142996167       0.6927774557229653       1.5475467270498289
          30.61      10.9789100047928496       4.1231506607417874       3.1750532372395455       0.9480974235022415       2.6398811565562266    -135.8071283831118592       0.6923890980424851       1.5472397829148214
          30.62      10.9788755396684277       4.1229633743378109       3.1750187721151235       0.9479446022226869       2.6404322967714871    -135.8039442399078212       0.6920011201742794       1.5469331389700287
          30.63      10.9788411090849145       4.1227762627064379       3.1749843415316104       0.9477919211748271       2.6409833523593371    -135.8007587860992658       0.6916135216437205       1.5466267948401731
          30.64      10.9788067129993365       4.1225893256431014       3.1749499454460324       0.9476393801970691       2.6415343233777602    -135.7975720230955687       0.6912263019768938       1.5463207501507976
          30.65      10.9787723513687894       4.1224025629435808       3.1749155838154852       0.9474869791280951       2.6420852098847107    -135.7943839523041163       0.6908394607006325       1.5460150045280130
          30.66      10.9787380241504380       4.1222159744045737       3.1748812565971338       0.9473347178074403       2.6426360119380594    -135.7911945751300493       0.6904529973425529       1.5457095575982174
          30.67      10.9787037313015094       4.1220295598220860       3.1748469637482053       0.9471825960738807       2.6431867295957590    -135.7880038929764339       0.6900669114309470       1.5454044089888703
          30.68      10.9786694727793019       4.1218433189934593       3.1748127052259978       0.9470306137674616       2.6437373629156342    -135.7848119072441477       0.6896812024949154       1.5450995583275164
          30.69      10.9786352485411758       4.1216572517155683       3.1747784809878716       0.9468787707276962       2.6442879119555651    -135.7816186193319936       0.6892958700642470       1.5447950052426502
          30.70      10.9786010585445588       4.1214713577856212       3.1747442909912547       0.9467270667943670       2.6448383767734094    -135.7784240306364154       0.6889109136694700       1.5444907493633293
