lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.8537679493949675       4.1074609959847121       3.1395545776088065       0.9679064183759056       2.6065661796215553    -135.8464774468870360       0.7153621620186474       1.5362151034518088
          30.01      10.8537308281670732       4.1072653593271058       3.1395174563809123       0.9677479029461935       2.6071229155216797    -135.8434235104931247       0.7149498178932577       1.5359060220387832
          30.02      10.8536937447544197       4.1070699086761717       3.1394803729682588       0.9675895357079130       2.6076795625759188    -135.8403681485569336       0.7145378843483372       1.5355972483852061
          30.03      10.8536566991089618       4.1068746438094799       3.1394433273228008       0.9674313164866790       2.6082361208439631    -135.8373113626554698       0.7141263608597330       1.5352887820981487
          30.04      10.8536196911827290       4.1066795645047680       3.1394063193965680       0.9672732451081996       2.6087925903854914    -135.8342531543633811       0.7137152469041186       1.5349806227853853
          30.05      10.8535827209278288       4.1064846705404445       3.1393693491416679       0.9671153213987767       2.6093489712601383    -135.8311935252527860       0.7133045419590299       1.5346727700551623
          30.06      10.8535457882964419       4.1062899616944524       3.1393324165102809       0.9669575451841710       2.6099052635275872    -135.8281324768933871       0.7128942455027849       1.5343652235167176
          30.07      10.8535088932408303       4.1060954377462977       3.1392955214546694       0.9667999162916279       2.6104614672473763    -135.8250700108526132       0.7124843570146235       1.5340579827793557
          30.08      10.8534720357133256       4.1059010984746678       3.1392586639271647       0.9666424345475031       2.6110175824791395    -135.8220061286954490       0.7120748759745386       1.5337510474535245
          30.09      10.8534352156663374       4.1057069436589595       3.1392218438801764       0.9664850997787831       2.6115736092824493    -135.8189408319842642       0.7116658018633807       1.5334444171501243
          30.10      10.8533984330523534       4.1055129730792475       3.1391850612661925       0.9663279118130550       2.6121295477168203    -135.8158741222794674       0.7112571341628574       1.5331380914805202
          30.11      10.8533616878239343       4.1053191865158309       3.1391483160377733       0.9661708704780576       2.6126853978417595    -135.8128060011387674       0.7108488723554941       1.5328320700567424
          30.12      10.8533249799337135       4.1051255837485776       3.1391116081475525       0.9660139756010255       2.6132411597168188    -135.8097364701174854       0.7104410159245966       1.5325263524917885
          30.13      10.8532883093344061       4.1049321645589325       3.1390749375482452       0.9658572270106873       2.6137968334014143    -135.8066655307687824       0.7100335643543771       1.5322209383987067
          30.14      10.8532516759787931       4.1047389287273077       3.1390383041926322       0.9657006245346760       2.6143524189550646    -135.8035931846431481       0.7096265171297846       1.5319158273917775
          30.15      10.8532150798197407       4.1045458760359077       3.1390017080335797       0.9655441680023280       2.6149079164371289    -135.8005194332890255       0.7092198737366848       1.5316110190852359
          30.16      10.8531785208101788       4.1043530062656819       3.1389651490240178       0.9653878572416641       2.6154633259070974    -135.7974442782521578       0.7088136336616607       1.5313065130946435
          30.17      10.8531419989031228       4.1041603191994858       3.1389286271169619       0.9652316920825239       2.6160186474242817    -135.7943677210762417       0.7084077963922214       1.5310023090354663
          30.18      10.8531055140516539       4.1039678146192546       3.1388921422654930       0.9650756723537612       2.6165738810480961    -135.7912897633023874       0.7080023614166093       1.5306984065243405
          30.19      10.8530690662089313       4.1037754923079053       3.1388556944227703       0.9649197978851349       2.6171290268378624    -135.7882104064694602       0.7075973282239287       1.5303948051782192
          30.20      10.8530326553281853       4.1035833520480649       3.1388192835420243       0.9647640685060406       2.6176840848529506    -135.7851296521138238       0.7071926963040558       1.5300915046149413
          30.21      10.8529962813627261       4.1033913936237703       3.1387829095765651       0.9646084840472051       2.6182390551525909    -135.7820475017697959       0.7067884651477552       1.5297885044524664
          30.22      10.8529599442659332       4.1031996168185074       3.1387465724797723       0.9644530443387347       2.6187939377960867    -135.7789639569690223       0.7063846342465414       1.5294858043097537
          30.23      10.8529236439912573       4.1030080214157554       3.1387102722050964       0.9642977492106586       2.6193487328427452    -135.7758790192409322       0.7059812030927221       1.5291834038065186
          30.24      10.8528873804922306       4.1028166072007313       3.1386740087060696       0.9641425984946612       2.6199034403517132    -135.7727926901127091       0.7055781711795035       1.5288813025624430
          30.25      10.8528511537224492       4.1026253739572383       3.1386377819362883       0.9639875920209495       2.6204580603822909    -135.7697049711089790       0.7051755380007863       1.5285795001985951
          30.26      10.8528149636355931       4.1024343214711170       3.1386015918494321       0.9638327296216849       2.6210125929935830    -135.7666158637524347       0.7047733030513894       1.5282779963358732
          30.27      10.8527788101854039       4.1022434495269433       3.1385654383992430       0.9636780111277008       2.6215670382448262    -135.7635253695629558       0.7043714658268332       1.5279767905964909
          30.28      10.8527426933257019       4.1020527579103305       3.1385293215395409       0.9635234363707892       2.6221213961951708    -135.7604334900583467       0.7039700258234842       1.5276758826029391
          30.29      10.8527066130103851       4.1018622464078742       3.1384932412242241       0.9633690051836497       2.6226756669036768    -135.7573402267541667       0.7035689825385573       1.5273752719780098
          30.30      10.8526705691934140       4.1016719148050838       3.1384571974072530       0.9632147173978307       2.6232298504295168    -135.7542455811635023       0.7031683354699741       1.5270749583457270
          30.31      10.8526345618288307       4.1014817628891524       3.1384211900426697       0.9630605728464827       2.6237839468317143    -135.7511495547972515       0.7027680841165411       1.5267749413300955
          30.32      10.8525985908707430       4.1012917904464743       3.1383852190845820       0.9629065713618923       2.6243379561693745    -135.7480521491639252       0.7023682279777911       1.5264752205562195
          30.33      10.8525626562733351       4.1011019972644416       3.1383492844871741       0.9627527127772670       2.6248918785015167    -135.7449533657697032       0.7019687665540959       1.5261757956494924
          30.34      10.8525267579908604       4.1009123831303631       3.1383133862046995       0.9625989969256636       2.6254457138871770    -135.7418532061184919       0.7015696993465924       1.5258766662360777
          30.35      10.8524908959776489       4.1007229478325122       3.1382775241914880       0.9624454236410243       2.6259994623853058    -135.7387516717120093       0.7011710258572572       1.5255778319424482
          30.36      10.8524550701880962       4.1005336911584482       3.1382416984019352       0.9622919927565126       2.6265531240549298    -135.7356487640495004       0.7007727455887846       1.5252792923961214
          30.37      10.8524192805766759       4.1003446128970928       3.1382059087905150       0.9621387041065783       2.6271066989549579    -135.7325444846279936       0.7003748580447290       1.5249810472247407
