lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.8816042201926830       4.2393859772071512       3.1673908484065221       1.0719951288006291       2.3213593327304634    -136.0283752604965457       0.9915522501068309       1.7432393277114120
          30.01      10.8815472262840984       4.2390970825583931       3.1673338544979375       1.0717632280604561       2.3219079275042049    -136.0263193004634843       0.9909248799878249       1.7427690689373627
          30.02      10.8814902920310654       4.2388084676024391       3.1672769202449045       1.0715315473575342       2.3224564331188198    -136.0242612969495042       0.9902981588459160       1.7422992966181463
          30.03      10.8814334173529552       4.2385201319886896       3.1672200455667943       1.0713000864218958       2.3230048496330884    -136.0222012523606452       0.9896720857978284       1.7418300100916451
          30.04      10.8813766021692757       4.2382320753672040       3.1671632303831148       1.0710688449840888       2.3235531771057736    -136.0201391690992523       0.9890466599617983       1.7413612086967967
          30.05      10.8813198463996734       4.2379442973883599       3.1671064746135125       1.0708378227748474       2.3241014155955879    -136.0180750495643736       0.9884218804575801       1.7408928917738498
          30.06      10.8812631499639316       4.2376567977030968       3.1670497781777707       1.0706070195253261       2.3246495651612160    -136.0160088961510780       0.9877977464064477       1.7404250586641896
          30.07      10.8812065127819668       4.2373695759630019       3.1669931409958059       1.0703764349671960       2.3251976258613287    -136.0139407112511662       0.9871742569311538       1.7399577087102229
          30.08      10.8811499347738323       4.2370826318201980       3.1669365629876713       1.0701460688325266       2.3257455977545605    -136.0118704972528292       0.9865514111559640       1.7394908412555032
          30.09      10.8810934158597181       4.2367959649272482       3.1668800440735572       1.0699159208536906       2.3262934808995106    -136.0097982565406767       0.9859292082066405       1.7390244556447851
          30.10      10.8810369559599458       4.2365095749374557       3.1668235841737848       1.0696859907636713       2.3268412753547678    -136.0077239914956237       0.9853076472104231       1.7385585512237756
          30.11      10.8809805549949754       4.2362234615044372       3.1667671832088145       1.0694562782956227       2.3273889811788728    -136.0056477044952317       0.9846867272960659       1.7380931273395004
