                   X [km]                   Y [km]                 T [dias]
   -2849.5821800872163294   -5892.2571661112051515       0.0000000000000000
   -2721.4880412015263573   -5953.3361480683024638       0.0001501122626164
   -2592.7135663092667528   -6013.0057044800587391       0.0003002591962811
   -2463.2598034501120310   -6071.2653497218543635       0.0004504754717605
   -2333.1278061921348126   -6128.1146096436459629       0.0006007957592563
   -2202.3186336232761278   -6183.5530215739445339       0.0007512547281239
   -2070.8333503427161304   -6237.5801343235334571       0.0009018870465900
   -1938.6730264522059315   -6290.1955081891610462       0.0010527273814704
   -1805.8387375473566863   -6341.3987149570830297       0.0012038103978881
   -1672.3315647088963942   -6391.1893379066141279       0.0013551707589909
   -1538.1525944938462089   -6439.5669718133985953       0.0015068431256694
   -1403.3029189267140282   -6486.5312229528526586       0.0016588621562751
   -1267.7836354905894041   -6532.0817091033377437       0.0018112625063378
   -1131.5958471181902496   -6576.2180595491190616       0.0019640788282844
    -994.7406621829182995   -6618.9399150835743058       0.0021173457711559
    -857.2191944898370366   -6660.2469280120803887       0.0022710979803261
    -719.0325632665745843   -6700.1387621546937226       0.0024253700972196
    -580.1818931542541122   -6738.6150928490942533       0.0025801967590294
    -440.6683141983155565   -6775.6756069531056710       0.0027356125984355
    -300.4929618393300075   -6811.3200028472219856       0.0028916522433226
    -159.6569769037542699   -6845.5479904371613884       0.0030483503164989
     -18.1615055946482116   -6878.3592911562109293       0.0032057414354135
     123.9923005176540443   -6909.7536379673665579       0.0033638602118756
     266.8032845049218622   -6939.7307753656423301       0.0035227412517717
     410.2702840904296409   -6968.2904593801149531       0.0036824191547852
     554.3921316584309125   -6995.4324575758855644       0.0038429285141137
     699.1676542636541853   -7021.1565490559996761       0.0040043039161881
     844.5956736408550114   -7045.4625244632379690       0.0041665799403910
     990.6750062143885316   -7068.3501859817797595       0.0043297911587753
    1137.4044631078611474   -7089.8193473388364509       0.0044939721357825
    1284.7828501538010642   -7109.8698338062313269       0.0046591574279619
    1432.8089679033757875   -7128.5014822017719780       0.0048253815836890
    1581.4816116361407694   -7145.7141408904826676       0.0049926791428845
    1730.7995713698783220   -7161.5076697860595232       0.0051610846367330
    1880.7616318704024252   -7175.8819403517618412       0.0053306325874022
    2031.3665726614881351   -7188.8368356016671896       0.0055013575077619
    2182.6131680347689326   -7200.3722501014790396       0.0056732939011030
    2334.5001870597343441   -7210.4880899694353502       0.0058464762608567
    2487.0263935937623501   -7219.1842728771480324       0.0060209390703138
    2640.1905462921199614   -7226.4607280500767956       0.0061967168023442
    2793.9913986181682048   -7232.3173962684122671       0.0063738439191161
    2948.4276988533774784   -7236.7542298671733079       0.0065523548718158
    3103.4981901076198483   -7239.7711927369236946       0.0067322841003669
    3259.2016103293685774   -7241.3682603239230957       0.0069136660331504
    3415.5366923159485850   -7241.5454196303353456       0.0070965350867245
    3572.5021637238633048   -7240.3026692143312175       0.0072809256655442
    3730.0967470791506457   -7237.6400191901084327       0.0074668721616815
    3888.3191597877635104   -7233.5574912277961630       0.0076544089545455
    4047.1681141460726394   -7228.0551185533850003       0.0078435704106025
    4206.6423173512384892   -7221.1329459482485618       0.0080343908830964
    4366.7404715118327658   -7212.7910297489779623       0.0082269047117692
    4527.4612736583403603   -7203.0294378467988281       0.0084211462225812
    4688.8034157538068030   -7191.8482496871092735       0.0086171497274320
    4850.7655847044225084   -7179.2475562687131969       0.0088149495238810
    5013.3464623702675453   -7165.2274601432045529       0.0090145798948685
    5176.5447255760518601   -7149.7880754140996942       0.0092160751084363
    5340.3590461217936536   -7132.9295277358278327       0.0094194694174494
    5504.7880907937260417   -7114.6519543128151781       0.0096247970593165
    5669.8305213750863913   -7094.9555038983044142       0.0098320922557119
    5835.4849946570766406   -7073.8403367931987304       0.0100413892122971
    6001.7501624496935619   -7051.3066248446812097       0.0102527221184416
    6168.6246715927700279   -7027.3545514448587710       0.0104661251469458
    6336.1071639669735305   -7001.9843115292687799       0.0106816324537617
    6504.1962765048865549   -6975.1961115753265403       0.0108992781777158
    6672.8906412020596690   -6946.9901696005945269       0.0111190964402311
    6842.1888851281255484   -6917.3667151609770372       0.0113411213450488
    7012.0896304380430593   -6886.3259893489594106       0.0115653869779515
    7182.5914943832631252   -6853.8682447915471130       0.0117919274064855
    7353.6930893229773574   -6819.9937456482584821       0.0120207766796834
    7525.3930227354667295   -6784.7027676089828674       0.0122519688277871
    7697.6898972293529368   -6747.9955978916896129       0.0124855378619711
    7870.5823105550216496   -6709.8725352401206692       0.0127215177740652
    8044.0688556160212102   -6670.3338899213576951       0.0129599425362780
    8218.1481204805659218   -6629.3799837233273138       0.0132008461009210
    8392.8186883929356554   -6587.0111499521235601       0.0134442624001313
    8568.0791377850437129   -6543.2277334293148670       0.0136902253455962
    8743.9280422880401602   -6498.0300904891664686       0.0139387688282770
    8920.3639707438560436   -6451.4185889756836332       0.0141899267181328
    9097.3854872169740702   -6403.3936082397276550       0.0144437328638457
    9274.9911510059264401   -6353.9555391357789631       0.0147002210925442
    9453.1795166551892180   -6303.1047840188675764       0.0149594252095290
    9631.9491339668529690   -6250.8417567412570861       0.0152213789979971
    9811.2985480124680180   -6197.1668826490840729       0.0154861162187670
    9991.2262991448369576   -6142.0805985788729231       0.0157536706100044
   10171.7309230099872366   -6085.5833528540497355       0.0160240758869470
   10352.8109505589727632   -6027.6756052811997506       0.0162973657416305
   10534.4649080599301669   -5968.3578271464039062       0.0165735738426141
   10716.6913171099749889   -5907.6305012113398334       0.0168527338347069
   10899.4886946473779972   -5845.4941217094346939       0.0171348793386937
   11082.8555529634122649   -5781.9491943417115181       0.0174200439510616
   11266.7903997146986512   -5716.9962362728201697       0.0177082612437263
   11451.2917379352475109   -5650.6357761267645401       0.0179995647637593
   11636.3580660485658882   -5582.8683539825497064       0.0182939880331143
   11821.9878778800066357   -5513.6945213698681982       0.0185915645483551
   12008.1796626689701952   -5443.1148412645798089       0.0188923277803824
   12194.9319050811845955   -5371.1298880841077334       0.0191963111741616
   12382.2430852210836747   -5297.7402476828156068       0.0195035481484506
   12570.1116786441252771   -5222.9465173471717208       0.0198140720955278
   12758.5361563691931224   -5146.7493057909332492       0.0201279163809205
   12947.5149848911660229   -5069.1492331502186062       0.0204451143431329
   13137.0466261931724148   -4990.1469309783697099       0.0207656992933754
   13327.1295377593560261   -4909.7430422408979211       0.0210897045152929
   13517.7621725872395473   -4827.9382213102235255       0.0214171632646946
   13708.9429792004193587   -4744.7331339603369997       0.0217481087692824
   13900.6704016611274710   -4660.1284573613929751       0.0220825742283814
   14092.9428795829535375   -4574.1248800741896048       0.0224205928126690
   14285.7588481435286667   -4486.7231020445942704       0.0227621976639058
   14479.1167380971946841   -4397.9238345977973950       0.0231074218946646
   14673.0149757878589298   -4307.7278004325498841       0.0234562985880623
   14867.4519831618345052   -4216.1357336153178039       0.0238088607974896
   15062.4261777805004385   -4123.1483795742278744       0.0241651415463424
   15257.9359728333984094   -4028.7664950930748091       0.0245251738277530
   15453.9797771510184248   -3932.9908483051199255       0.0248889906043220
   15650.5559952177682135   -3835.8222186868547396       0.0252566248078492
   15847.6630271850044664   -3737.2613970516558766       0.0256281093390661
   16045.2992688839749462   -3637.3091855433408455       0.0260034770673680
   16243.4631118389334006   -3535.9663976296492365       0.0263827608305469
   16442.1529432802672090   -3433.2338580956306942       0.0267659934345235
   16641.3671461574740533   -3329.1124030369064712       0.0271532076530808
   16841.1040991525223944   -3223.6028798528900552       0.0275444362275969
   17041.3621766928226862   -3116.7061472398618207       0.0279397118667792
   17242.1397489647461043   -3008.4230751840264020       0.0283390672463975
   17443.4351819265430095   -2898.7545449543822542       0.0287425350090183
   17645.2468373219708155   -2787.7014490955912152       0.0291501477637396
   17847.5730726933361439   -2675.2646914206616202       0.0295619380859247
   18050.4122413951299677   -2561.4451870036637047       0.0299779385169376
   18253.7626926072371134   -2446.2438621722226344       0.0303981815638782
   18457.6227713484258857   -2329.6616545000033511       0.0308226996993173
   18661.9908184898558829   -2211.6995127990853689       0.0312515253610329
   18866.8651707685348811   -2092.3583971122270668       0.0316846909517458
   19072.2441608008739422   -1971.6392787050604056       0.0321222288388559
   19278.1261170962825418   -1849.5431400581842354       0.0325641713541790
   19484.5093640706982114   -1726.0709748591700645       0.0330105507936835
   19691.3922220603162714   -1601.2237879944689212       0.0334613994172276
   19898.7730073351958708   -1475.0025955412443182       0.0339167494482967
   20106.6500321129533404   -1347.4084247590910763       0.0343766330737412
   20315.0216045725865115   -1218.4423140816788873       0.0348410824435147
   20523.8860288681244128   -1088.1053131082981054       0.0353101296704121
   20733.2416051425207115    -956.3984825953380096       0.0357838068298081
   20943.0866295414780325    -823.3228944476143170       0.0362621459593966
   21153.4193942272431741    -688.8796317096907842       0.0367451790589298
   21364.2381873925442051    -553.0697885570211838       0.0372329380899577
   21575.5412932746548904    -415.8944702870826973       0.0377254549755679
   21787.3269921690844058    -277.3547933103438936       0.0382227616001257
   21999.5935604437909205    -137.4518851412180140       0.0387248898090153
   22212.3392705531696265       3.8131156111424511       0.0392318714083796
   22425.5623910520807840     146.4390592521032204       0.0397437381648622
   22639.2611866098814062     290.4247850109254045       0.0402605218053483
   22853.4339180247297918     435.7691210501459409       0.0407822540167069
   23068.0788422374971560     582.4708844752093455       0.0413089664455326
   23283.1942123461885785     730.5288813440168951       0.0418406906978881
   23498.7782776200438093     879.9419066766927244       0.0423774583390472
   23714.8292835136962822    1030.7087444653495822       0.0429193008932378
   23931.3454716816449945    1182.8281676840347245       0.0434662498433850
   24148.3250799924499006    1336.2989382986543205       0.0440183366308554
   24365.7663425430982898    1491.1198072771269381       0.0445755926552009
   24583.6674896733857167    1647.2895145994584709       0.0451380492739032
   24802.0267479802423622    1804.8067892680724071       0.0457057378021186
   25020.8423403323176899    1963.6703493181239537       0.0462786895124233
   25240.1124858843213588    2123.8789018279462653       0.0468569356345584
   25459.8354000915060169    2285.4311429295103153       0.0474405073551764
   25680.0092947242847004    2448.3257578191610264       0.0480294358175870
   25900.6323778827500064    2612.5614207681855987       0.0486237521215038
   26121.7028540112078190    2778.1367951336824262       0.0492234873227906
   26343.2189239128238114    2945.0505333694400179       0.0498286724332098
   26565.1787847643136047    3113.3012770368459314       0.0504393384201688
   26787.5806301305092347    3282.8876568160021634       0.0510555162064691
   27010.4226499792021059    3453.8082925168528163       0.0516772366700534
   27233.7030306956839922    3626.0617930903854358       0.0523045306437554
   27457.4199550977537001    3799.6467566400006035       0.0529374289150482
   27681.5716024502289656    3974.5617704328983564       0.0535759622257943
   27906.1561484799858590    4150.8054109115573738       0.0542201612719945
   28131.1717653907580825    4328.3762437053565009       0.0548700567035390
   28356.6166218778816983    4507.2728236422271948       0.0555256791239576
   28582.4888831433818268    4687.4936947604146553       0.0561870590901704
   28808.7867109107901342    4869.0373903203517330       0.0568542271122396
   29035.5082634401369432    5051.9024328165387487       0.0575272136531208
   29262.6516955429069640    5236.0873339896406833       0.0582060491284150
   29490.2151585971769236    5421.5905948385370721       0.0588907639061216
   29718.1968005624985381    5608.4107056325992744       0.0595813883063906
   29946.5947659950652451    5796.5461459238485986       0.0602779526012765
   30175.4071960628061788    5985.9953845594718587       0.0609804870144912
   30404.6322285604619537    6176.7568796941959590       0.0616890217211586
   30634.2679979248641757    6368.8290788028780298       0.0624035868475686
   30864.3126352499311906    6562.2104186931001095       0.0631242124709324
   31094.7642683020749246    6756.8993255179339030       0.0638509286191375
   31325.6210215353166859    6952.8942147887137253       0.0645837652705030
   31556.8810161065048305    7150.1934913879586020       0.0653227523535359
   31788.5423698908052756    7348.7955495823443925       0.0660679197466875
   32020.6031974967881979    7548.6987730357786859       0.0668192972781103
   32253.0616102819585649    7749.9015348225157140       0.0675769147254152
   32485.9157163680210942    7952.4021974405022775       0.0683408018154293
   32719.1636206562870939    8156.1991128245408618       0.0691109882239535
   32952.8034248431140441    8361.2906223598583892       0.0698875035755212
   33186.8332274353670073    8567.6750568955103518       0.0706703774431574
   33421.2511237659127801    8775.3507367580332357       0.0714596393481385
