lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.7685302961553777       4.1844210942594540       3.1353676553225505       1.0490534389369039       2.3094460883732215    -135.8531004954917591       1.0075397364455805       1.9196253979295055
          30.01      10.7684711590436457       4.1841075027656398       3.1353085182108185       1.0487989845548218       2.3099973689894138    -135.8511543625319291       1.0068961716693972       1.9190379883296071
          30.02      10.7684120842643321       4.1837942132968031       3.1352494434315048       1.0485447698652979       2.3105485587162002    -135.8492061025833095       1.0062532777783026       1.9184511910758608
          30.03      10.7683530717324292       4.1834812254758624       3.1351904308996019       1.0482907945762610       2.3110996576133740    -135.8472557181673892       1.0056110538506400       1.9178650053268893
          30.04      10.7682941213630734       4.1831685389261999       3.1351314805302462       1.0480370583959542       2.3116506657406766    -135.8453032118018200       1.0049694989663531       1.9172794302429166
          30.05      10.7682352330715503       4.1828561532716861       3.1350725922387230       1.0477835610329631       2.3122015831578193    -135.8433485860006726       1.0043286122069990       1.9166944649857569
          30.06      10.7681764067732857       4.1825440681371031       3.1350137659404584       1.0475303021966447       2.3127524099245078    -135.8413918432740957       1.0036883926556674       1.9161101087182550
          30.07      10.7681176423838547       4.1822322831473180       3.1349550015510275       1.0472772815962910       2.3133031461003704    -135.8394329861286849       1.0030488393971084       1.9155263606053357
          30.08      10.7680589398189728       4.1819207979283224       3.1348962989861455       1.0470244989421769       2.3138537917450619    -135.8374720170670855       1.0024099515175711       1.9149432198126899
          30.09      10.7680002989945027       4.1816096121061825       3.1348376581616755       1.0467719539445071       2.3144043469181517    -135.8355089385883900       1.0017717281049556       1.9143606855080839
          30.10      10.7679417198264478       4.1812987253079354       3.1347790789936205       1.0465196463143149       2.3149548116792249    -135.8335437531877403       1.0011341682486772       1.9137787568602334
          30.11      10.7678832022309567       4.1809881371610889       3.1347205613981295       1.0462675757629594       2.3155051860878242    -135.8315764633566687       1.0004972710397402       1.9131974330394306
          30.12      10.7678247461243188       4.1806778472937358       3.1346621052914916       1.0460157420022442       2.3160554702034588    -135.8296070715831263       0.9998610355707104       1.9126167132173852
          30.13      10.7677663514229707       4.1803678553343619       3.1346037105901434       1.0457641447442181       2.3166056640855941    -135.8276355803511137       0.9992254609357493       1.9120365965674790
          30.14      10.7677080180434857       4.1800581609124166       3.1345453772106584       1.0455127837017582       2.3171557677937016    -135.8256619921410788       0.9985905462305199       1.9114570822640271
          30.15      10.7676497459025864       4.1797487636573862       3.1344871050697591       1.0452616585876275       2.3177057813871720    -135.8236863094295188       0.9979562905523188       1.9108781694834454
          30.16      10.7675915349171305       4.1794396631999033       3.1344288940843033       1.0450107691156001       2.3182557049254231    -135.8217085346896340       0.9973226929999174       1.9102998574028593
          30.17      10.7675333850041213       4.1791308591708418       3.1343707441712940       1.0447601149995478       2.3188055384678066    -135.8197286703906741       0.9966897526736832       1.9097221452012207
          30.18      10.7674752960807005       4.1788223512017630       3.1343126552478733       1.0445096959538893       2.3193552820736625    -135.8177467189981655       0.9960574686755151       1.9091450320587571
          30.19      10.7674172680641558       4.1785141389246760       3.1342546272313285       1.0442595116933471       2.3199049358022825    -135.8157626829741105       0.9954258401088744       1.9085685171572608
          30.20      10.7673593008719095       4.1782062219723146       3.1341966600390823       1.0440095619332324       2.3204544997129455    -135.8137765647768163       0.9947948660787423       1.9079925996797411
          30.21      10.7673013944215281       4.1778985999779970       3.1341387535887009       1.0437598463892965       2.3210039738649102    -135.8117883668607533       0.9941645456916345       1.9074172788105959
          30.22      10.7672435486307183       4.1775912725754152       3.1340809077978911       1.0435103647775241       2.3215533583173724    -135.8097980916769529       0.9935348780556302       1.9068425537358686
          30.23      10.7671857634173271       4.1772842393989240       3.1340231225844999       1.0432611168144237       2.3221026531295159    -135.8078057416727233       0.9929058622803256       1.9062684236428815
          30.24      10.7671280386993367       4.1769775000836642       3.1339653978665094       1.0430121022171548       2.3226518583605187    -135.8058113192916210       0.9922774974768153       1.9056948877200821
          30.25      10.7670703743948728       4.1766710542650376       3.1339077335620456       1.0427633207029916       2.3232009740695005    -135.8038148269736496       0.9916497827577592       1.9051219451576891
          30.26      10.7670127704222001       4.1763649015791620       3.1338501295893728       1.0425147719897891       2.3237500003155582    -135.8018162671553171       0.9910227172373228       1.9045495951471267
          30.27      10.7669552266997215       4.1760590416626240       3.1337925858668942       1.0422664557957297       2.3242989371577569    -135.7998156422691238       0.9903963000311994       1.9039778368813236
          30.28      10.7668977431459769       4.1757534741526952       3.1337351023131497       1.0420183718395455       2.3248477846551414    -135.7978129547443018       0.9897705302565855       1.9034066695544445
          30.29      10.7668403196796465       4.1754481986871053       3.1336776788468192       1.0417705198402865       2.3253965428667205    -135.7958082070063597       0.9891454070321991       1.9028360923621574
