lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          20.00       1.1690645800591375       0.5073183498863922       0.3245786581502955       0.1827396917360968       0.6814883172790051    -120.0024511900485180       0.0144522060358413       1.2029627153545346
          20.01       1.1690469957619996       0.5072582587060732       0.3245610738531576       0.1826971848529157       0.6816914926806054    -120.0012102123274644       0.0144283981795061       1.2026283645186422
          20.02       1.1690294442435496       0.5071982629418741       0.3245435223347076       0.1826547406071664       0.6818945841575187    -119.9999625397275622       0.0144046272088733       1.2022945316951774
          20.03       1.1690119254378124       0.5071383624067347       0.3245260035289704       0.1826123588777643       0.6820975917820798    -119.9987081843388950       0.0143808930481620       1.2019612158198942
          20.04       1.1689944392789771       0.5070785569140555       0.3245085173701351       0.1825700395439204       0.6823005156265540    -119.9974471582294626       0.0143571956217862       1.2016284158312829
          20.05       1.1689769857013965       0.5070188462776877       0.3244910637925545       0.1825277824851332       0.6825033557631363    -119.9961794734449114       0.0143335348543549       1.2012961306705723
          20.06       1.1689595646395872       0.5069592303119341       0.3244736427307452       0.1824855875811890       0.6827061122639516    -119.9949051420089035       0.0143099106706709       1.2009643592817147
          20.07       1.1689421760282284       0.5068997088315448       0.3244562541193864       0.1824434547121583       0.6829087852010538    -119.9936241759228750       0.0142863229957309       1.2006331006113902
          20.08       1.1689248198021616       0.5068402816517286       0.3244388978933196       0.1824013837584089       0.6831113746464307    -119.9923365871663492       0.0142627717547238       1.2003023536089692
          20.09       1.1689074958963899       0.5067809485881449       0.3244215739875479       0.1823593746005971       0.6833138806719997    -119.9910423876968792       0.0142392568730309       1.1999721172265221
          20.10       1.1688902042460783       0.5067217094568914       0.3244042823372363       0.1823174271196551       0.6835163033496063    -119.9897415894501478       0.0142157782762255       1.1996423904188251
          20.11       1.1688729447865525       0.5066625640745119       0.3243870228777105       0.1822755411968015       0.6837186427510282    -119.9884342043396259       0.0141923358900718       1.1993131721433352
          20.12       1.1688557174532985       0.5066035122580004       0.3243697955444566       0.1822337167135438       0.6839208989479730    -119.9871202442573548       0.0141689296405245       1.1989844613601797
          20.13       1.1688385221819624       0.5065445538247948       0.3243526002731204       0.1821919535516744       0.6841230720120812    -119.9857997210732634       0.0141455594537281       1.1986562570321493
          20.14       1.1688213589083494       0.5064856885927767       0.3243354369995074       0.1821502515932693       0.6843251620149227    -119.9844726466359077       0.0141222252560161       1.1983285581246930
          20.15       1.1688042275684243       0.5064269163802564       0.3243183056595823       0.1821086107206740       0.6845271690279963    -119.9831390327715468       0.0140989269739116       1.1980013636059288
          20.16       1.1687871280983095       0.5063682370060001       0.3243012061894676       0.1820670308165326       0.6847290931227360    -119.9817988912854219       0.0140756645341249       1.1976746724465890
          20.17       1.1687700604342861       0.5063096502892070       0.3242841385254441       0.1820255117637629       0.6849309343705049    -119.9804522339607473       0.0140524378635544       1.1973484836200539
          20.18       1.1687530245127928       0.5062511560495033       0.3242671026039509       0.1819840534455524       0.6851326928425944    -119.9790990725593076       0.0140292468892855       1.1970227961023410
          20.19       1.1687360202704247       0.5061927541069697       0.3242500983615827       0.1819426557453870       0.6853343686102328    -119.9777394188213862       0.0140060915385896       1.1966976088720593
          20.20       1.1687190476439340       0.5061344442821050       0.3242331257350920       0.1819013185470130       0.6855359617445752    -119.9763732844657653       0.0139829717389244       1.1963729209104523
          20.21       1.1687021065702290       0.5060762263958525       0.3242161846613870       0.1818600417344654       0.6857374723167097    -119.9750006811897975       0.0139598874179326       1.1960487312013501
          20.22       1.1686851969863736       0.5060181002695749       0.3241992750775317       0.1818188251920433       0.6859389003976536    -119.9736216206693058       0.0139368385034419       1.1957250387311931
          20.23       1.1686683188295868       0.5059600657250838       0.3241823969207448       0.1817776688043389       0.6861402460583612    -119.9722361145591236       0.0139138249234637       1.1954018424889836
          20.24       1.1686514720372423       0.5059021225846037       0.3241655501284003       0.1817365724562034       0.6863415093697124    -119.9708441744924414       0.0138908466061934       1.1950791414663240
          20.25       1.1686346565468684       0.5058442706707966       0.3241487346380264       0.1816955360327702       0.6865426904025212    -119.9694458120813607       0.0138679034800091       1.1947569346573765
          20.26       1.1686178722961467       0.5057865098067496       0.3241319503873047       0.1816545594194449       0.6867437892275343    -119.9680410389167946       0.0138449954734716       1.1944352210588665
          20.27       1.1686011192229122       0.5057288398159807       0.3241151973140702       0.1816136425019105       0.6869448059154298    -119.9666298665684678       0.0138221225153231       1.1941139996700674
          20.28       1.1685843972651535       0.5056712605224203       0.3240984753563115       0.1815727851661088       0.6871457405368155    -119.9652123065848883       0.0137992845344880       1.1937932694928175
          20.29       1.1685677063610109       0.5056137717504279       0.3240817844521690       0.1815319872982589       0.6873465931622319    -119.9637883704935888       0.0137764814600710       1.1934730295314853
          20.30       1.1685510464487767       0.5055563733247939       0.3240651245399347       0.1814912487848592       0.6875473638621541    -119.9623580698011551       0.0137537132213567       1.1931532787929577
          20.31       1.1685344174668952       0.5054990650707156       0.3240484955580533       0.1814505695126623       0.6877480527069855    -119.9609214159929564       0.0137309797478101       1.1928340162866671
          20.32       1.1685178193539614       0.5054418468138218       0.3240318974451194       0.1814099493687023       0.6879486597670655    -119.9594784205336566       0.0137082809690747       1.1925152410245423
          20.33       1.1685012520487206       0.5053847183801572       0.3240153301398786       0.1813693882402785       0.6881491851126631    -119.9580290948670296       0.0136856168149728       1.1921969520210254
          20.34       1.1684847154900690       0.5053276795961763       0.3239987935812271       0.1813288860149492       0.6883496288139792    -119.9565734504156609       0.0136629872155051       1.1918791482930713
          20.35       1.1684682096170524       0.5052707302887560       0.3239822877082105       0.1812884425805456       0.6885499909411487    -119.9551114985817293       0.0136403921008494       1.1915618288601164
          20.36       1.1684517343688652       0.5052138702851936       0.3239658124600232       0.1812480578251704       0.6887502715642387    -119.9536432507464241       0.0136178314013604       1.1912449927440758
          20.37       1.1684352896848513       0.5051570994131871       0.3239493677760094       0.1812077316371777       0.6889504707532477    -119.9521687182703005       0.0135953050475697       1.1909286389693605
          20.38       1.1684188755045031       0.5051004175008544       0.3239329535956611       0.1811674639051933       0.6891505885781058    -119.9506879124931231       0.0135728129701846       1.1906127665628432
          20.39       1.1684024917674600       0.5050438243767310       0.3239165698586181       0.1811272545181129       0.6893506251086811    -119.9492008447342783       0.0135503551000871       1.1902973745538465
          20.40       1.1683861384135101       0.5049873198697485       0.3239002165046682       0.1810871033650804       0.6895505804147671    -119.9477075262922341       0.0135279313683351       1.1899824619741721
          20.41       1.1683698153825877       0.5049309038092638       0.3238838934737457       0.1810470103355180       0.6897504545660963    -119.9462079684451794       0.0135055417061599       1.1896680278580452
          20.42       1.1683535226147741       0.5048745760250297       0.3238676007059321       0.1810069753190977       0.6899502476323303    -119.9447021824506407       0.0134831860449671       1.1893540712421473
          20.43       1.1683372600502970       0.5048183363472036       0.3238513381414551       0.1809669982057486       0.6901499596830631    -119.9431901795457236       0.0134608643163356       1.1890405911655977
          20.44       1.1683210276295295       0.5047621846063608       0.3238351057206875       0.1809270788856732       0.6903495907878252    -119.9416719709470698       0.0134385764520165       1.1887275866699218
          20.45       1.1683048252929902       0.5047061206334729       0.3238189033841482       0.1808872172493247       0.6905491410160777    -119.9401475678510565       0.0134163223839334       1.1884150567990759
          20.46       1.1682886529813425       0.5046501442599154       0.3238027310725006       0.1808474131874149       0.6907486104372151    -119.9386169814336682       0.0133941020441817       1.1881030005994258
          20.47       1.1682725106353944       0.5045942553174696       0.3237865887265524       0.1808076665909171       0.6909479991205663    -119.9370802228506534       0.0133719153650276       1.1877914171197352
          20.48       1.1682563981960981       0.5045384536383097       0.3237704762872561       0.1807679773510536       0.6911473071353912    -119.9355373032373819       0.0133497622789083       1.1874803054111769
          20.49       1.1682403156045491       0.5044827390550166       0.3237543936957071       0.1807283453593095       0.6913465345508841    -119.9339882337090870       0.0133276427184310       1.1871696645273015
          20.50       1.1682242628019863       0.5044271114005670       0.3237383408931443       0.1806887705074225       0.6915456814361735    -119.9324330253608082       0.0133055566163723       1.1868594935240466
          20.51       1.1682082397297913       0.5043715705083422       0.3237223178209493       0.1806492526873929       0.6917447478603221    -119.9308716892676188       0.0132835039056779       1.1865497914597116
          20.52       1.1681922463294880       0.5043161162121068       0.3237063244206461       0.1806097917914607       0.6919437338923230    -119.9293042364842847       0.0132614845194625       1.1862405573949868
          20.53       1.1681762825427424       0.5042607483460353       0.3236903606339004       0.1805703877121348       0.6921426396011068    -119.9277306780457479       0.0132394983910082       1.1859317903928976
          20.54       1.1681603483113623       0.5042054667446767       0.3236744264025203       0.1805310403421563       0.6923414650555330    -119.9261510249666571       0.0132175454537656       1.1856234895188522
          20.55       1.1681444435772959       0.5041502712429937       0.3236585216684539       0.1804917495745398       0.6925402103243993    -119.9245652882420785       0.0131956256413514       1.1853156538405760
          20.56       1.1681285682826323       0.5040951616763321       0.3236426463737904       0.1804525153025416       0.6927388754764356    -119.9229734788469273       0.0131737388875493       1.1850082824281454
          20.57       1.1681127223696013       0.5040401378804276       0.3236268004607593       0.1804133374196683       0.6929374605803060    -119.9213756077363229       0.0131518851263091       1.1847013743539700
          20.58       1.1680969057805723       0.5039851996914035       0.3236109838717304       0.1803742158196731       0.6931359657046069    -119.9197716858454612       0.0131300642917460       1.1843949286927866
          20.59       1.1680811184580542       0.5039303469457745       0.3235951965492122       0.1803351503965623       0.6933343909178710    -119.9181617240898419       0.0131082763181405       1.1840889445216463
          20.60       1.1680653603446944       0.5038755794804510       0.3235794384358525       0.1802961410445986       0.6935327362885654    -119.9165457333653393       0.0130865211399370       1.1837834209199005
          20.61       1.1680496313832800       0.5038208971327123       0.3235637094744380       0.1802571876582742       0.6937310018850879    -119.9149237245478474       0.0130647986917449       1.1834783569692287
          20.62       1.1680339315167354       0.5037662997402346       0.3235480096078934       0.1802182901323411       0.6939291877757734    -119.9132957084937061       0.0130431089083366       1.1831737517535910
          20.63       1.1680182606881233       0.5037117871410766       0.3235323387792813       0.1801794483617953       0.6941272940288914    -119.9116616960397437       0.0130214517246476       1.1828696043592390
          20.64       1.1680026188406436       0.5036573591736793       0.3235166969318016       0.1801406622418777       0.6943253207126444    -119.9100216980030922       0.0129998270757762       1.1825659138747104
          20.65       1.1679870059176332       0.5036030156768676       0.3235010840087912       0.1801019316680765       0.6945232678951703    -119.9083757251814149       0.0129782348969826       1.1822626793908171
          20.66       1.1679714218625659       0.5035487564898400       0.3234854999537239       0.1800632565361160       0.6947211356445403    -119.9067237883527497       0.0129566751236888       1.1819599000006475
          20.67       1.1679558666190513       0.5034945814521827       0.3234699447102093       0.1800246367419734       0.6949189240287615    -119.9050658982757511       0.0129351476914778       1.1816575747995455
          20.68       1.1679403401308353       0.5034404904038552       0.3234544182219933       0.1799860721818619       0.6951166331157749    -119.9034020656896047       0.0129136525360933       1.1813557028851172
          20.69       1.1679248423417985       0.5033864831852053       0.3234389204329565       0.1799475627522488       0.6953142629734571    -119.9017323013143823       0.0128921895934390       1.1810542833572035
          20.70       1.1679093731959571       0.5033325596369456       0.3234234512871151       0.1799091083498305       0.6955118136696193    -119.9000566158504313       0.0128707587995786       1.1807533153179046
          20.71       1.1678939326374620       0.5032787196001627       0.3234080107286200       0.1798707088715426       0.6957092852720058    -119.8983750199789426       0.0128493600907350       1.1804527978715575
          20.72       1.1678785206105979       0.5032249629163283       0.3233925987017560       0.1798323642145724       0.6959066778482980    -119.8966875243619228       0.0128279934032894       1.1801527301247150
          20.73       1.1678631370597836       0.5031712894272815       0.3233772151509416       0.1797940742763399       0.6961039914661118    -119.8949941396421082       0.0128066586737818       1.1798531111861605
          20.74       1.1678477819295714       0.5031176989752302       0.3233618600207294       0.1797558389545008       0.6963012261929968    -119.8932948764430506       0.0127853558389098       1.1795539401668971
          20.75       1.1678324551646462       0.5030641914027667       0.3233465332558042       0.1797176581469626       0.6964983820964408    -119.8915897453692310       0.0127640848355280       1.1792552161801222
          20.76       1.1678171567098263       0.5030107665528347       0.3233312348009844       0.1796795317518504       0.6966954592438626    -119.8898787570057891       0.0127428456006485       1.1789569383412579
          20.77       1.1678018865100617       0.5029574242687640       0.3233159646012197       0.1796414596675442       0.6968924577026206    -119.8881619219191350       0.0127216380714390       1.1786591057679028
          20.78       1.1677866445104346       0.5029041643942400       0.3233007226015926       0.1796034417926475       0.6970893775400051    -119.8864392506564656       0.0127004621852239       1.1783617175798586
          20.79       1.1677714306561584       0.5028509867733260       0.3232855087473164       0.1795654780260095       0.6972862188232448    -119.8847107537460488       0.0126793178794825       1.1780647728990994
          20.80       1.1677562448925782       0.5027978912504401       0.3232703229837363       0.1795275682667039       0.6974829816195003    -119.8829764416970960       0.0126582050918493       1.1777682708497881
          20.81       1.1677410871651692       0.5027448776703753       0.3232551652563272       0.1794897124140482       0.6976796659958714    -119.8812363250001169       0.0126371237601134       1.1774722105582462
          20.82       1.1677259574195371       0.5026919458782908       0.3232400355106951       0.1794519103675956       0.6978762720193936    -119.8794904141267210       0.0126160738222175       1.1771765911529550
          20.83       1.1677108556014182       0.5026390957196922       0.3232249336925762       0.1794141620271161       0.6980727997570332    -119.8777387195295603       0.0125950552162586       1.1768814117645767
          20.84       1.1676957816566778       0.5025863270404600       0.3232098597478358       0.1793764672926242       0.6982692492756968    -119.8759812516424716       0.0125740678804867       1.1765866715259057
          20.85       1.1676807355313106       0.5025336396868332       0.3231948136224686       0.1793388260643646       0.6984656206422252    -119.8742180208806758       0.0125531117533041       1.1762923695718841
          20.86       1.1676657171714400       0.5024810335054164       0.3231797952625980       0.1793012382428185       0.6986619139233968    -119.8724490376408056       0.0125321867732654       1.1759985050395856
          20.87       1.1676507265233182       0.5024285083431603       0.3231648046144763       0.1792637037286841       0.6988581291859233    -119.8706743123005367       0.0125112928790776       1.1757050770682311
          20.88       1.1676357635333254       0.5023760640473838       0.3231498416244835       0.1792262224229004       0.6990542664964549    -119.8688938552191132       0.0124904300095984       1.1754120847991552
          20.89       1.1676208281479694       0.5023237004657615       0.3231349062391274       0.1791887942266340       0.6992503259215765    -119.8671076767371204       0.0124695981038365       1.1751195273758119
          20.90       1.1676059203138858       0.5022714174463139       0.3231199984050438       0.1791514190412700       0.6994463075278085    -119.8653157871764421       0.0124487971009515       1.1748274039437820
          20.91       1.1675910399778364       0.5022192148374340       0.3231051180689944       0.1791140967684395       0.6996422113816100    -119.8635181968408290       0.0124280269402524       1.1745357136507295
          20.92       1.1675761870867105       0.5021670924878536       0.3230902651778685       0.1790768273099850       0.6998380375493739    -119.8617149160151740       0.0124072875611982       1.1742444556464382
          20.93       1.1675613615875231       0.5021150502466649       0.3230754396786811       0.1790396105679837       0.7000337860974314    -119.8599059549661661       0.0123865789033967       1.1739536290827768
          20.94       1.1675465634274156       0.5020630879633081       0.3230606415185736       0.1790024464447346       0.7002294570920484    -119.8580913239419488       0.0123659009066047       1.1736632331137069
          20.95       1.1675317925536541       0.5020112054875807       0.3230458706448122       0.1789653348427685       0.7004250505994297    -119.8562710331724190       0.0123452535107269       1.1733732668952630
          20.96       1.1675170489136311       0.5019594026696212       0.3230311270047891       0.1789282756648321       0.7006205666857137    -119.8544450928690424       0.0123246366558162       1.1730837295855696
          20.97       1.1675023324548628       0.5019076793599226       0.3230164105460208       0.1788912688139019       0.7008160054169777    -119.8526135132250943       0.0123040502820724       1.1727946203448092
          20.98       1.1674876431249905       0.5018560354093256       0.3230017212161486       0.1788543141931769       0.7010113668592348    -119.8507763044154615       0.0122834943298426       1.1725059383352321
          20.99       1.1674729808717794       0.5018044706690161       0.3229870589629374       0.1788174117060787       0.7012066510784352    -119.8489334765970113       0.0122629687396202       1.1722176827211461
          21.00       1.1674583456431182       0.5017529849905324       0.3229724237342763       0.1787805612562561       0.7014018581404667    -119.8470850399083503       0.0122424734520446       1.1719298526689019
          21.01       1.1674437373870195       0.5017015782257521       0.3229578154781775       0.1787437627475746       0.7015969881111531    -119.8452310044699374       0.0122220084079010       1.1716424473469051
          21.02       1.1674291560516188       0.5016502502268867       0.3229432341427768       0.1787070160841099       0.7017920410562531    -119.8433713803839851       0.0122015735481202       1.1713554659256122
          21.03       1.1674146015851739       0.5015990008465114       0.3229286796763319       0.1786703211701795       0.7019870170414668    -119.8415061777349422       0.0121811688137767       1.1710689075774843
          21.04       1.1674000739360653       0.5015478299375293       0.3229141520272233       0.1786336779103061       0.7021819161324273    -119.8396354065890108       0.0121607941460906       1.1707827714770338
          21.05       1.1673855730527951       0.5014967373531951       0.3228996511439531       0.1785970862092420       0.7023767383947099    -119.8377590769945300       0.0121404494864247       1.1704970568007749
          21.06       1.1673710988839878       0.5014457229470910       0.3228851769751458       0.1785605459719451       0.7025714838938207    -119.8358771989817342       0.0121201347762865       1.1702117627272584
          21.07       1.1673566513783880       0.5013947865731556       0.3228707294695460       0.1785240571036096       0.7027661526952101    -119.8339897825631795       0.0120998499573254       1.1699268884370189
          21.08       1.1673422304848622       0.5013439280856467       0.3228563085760202       0.1784876195096265       0.7029607448642601    -119.8320968377333742       0.0120795949713345       1.1696424331126214
          21.09       1.1673278361523971       0.5012931473391717       0.3228419142435551       0.1784512330956166       0.7031552604662928    -119.8301983744688926       0.0120593697602486       1.1693583959386133
          21.10       1.1673134683300996       0.5012424441886734       0.3228275464212577       0.1784148977674156       0.7033496995665683    -119.8282944027288011       0.0120391742661443       1.1690747761015325
          21.11       1.1672991269671968       0.5011918184894255       0.3228132050583549       0.1783786134310707       0.7035440622302821    -119.8263849324541184       0.0120190084312400       1.1687915727899134
          21.12       1.1672848120130350       0.5011412700970392       0.3227988901041930       0.1783423799928462       0.7037383485225689    -119.8244699735682985       0.0119988721978948       1.1685087851942619
          21.13       1.1672705234170795       0.5010907988674647       0.3227846015082375       0.1783061973592272       0.7039325585085021    -119.8225495359770605       0.0119787655086082       1.1682264125070552
          21.14       1.1672562611289150       0.5010404046569772       0.3227703392200730       0.1782700654369041       0.7041266922530918    -119.8206236295684448       0.0119586883060201       1.1679444539227464
          21.15       1.1672420250982445       0.5009900873221869       0.3227561031894025       0.1782339841327843       0.7043207498212856    -119.8186922642128707       0.0119386405329104       1.1676629086377501
          21.16       1.1672278152748889       0.5009398467200348       0.3227418933660470       0.1781979533539879       0.7045147312779690    -119.8167554497632068       0.0119186221321978       1.1673817758504348
          21.17       1.1672136316087878       0.5008896827077842       0.3227277096999458       0.1781619730078385       0.7047086366879651    -119.8148131960546721       0.0118986330469407       1.1671010547611338
          21.18       1.1671994740499971       0.5008395951430431       0.3227135521411552       0.1781260430018879       0.7049024661160371    -119.8128655129050912       0.0118786732203353       1.1668207445721026
          21.19       1.1671853425486907       0.5007895838837439       0.3226994206398487       0.1780901632438952       0.7050962196268866    -119.8109124101148950       0.0118587425957160       1.1665408444875449
          21.20       1.1671712370551592       0.5007396487881299       0.3226853151463173       0.1780543336418126       0.7052898972851477    -119.8089538974667221       0.0118388411165557       1.1662613537136184
          21.21       1.1671571575198094       0.5006897897147937       0.3226712356109674       0.1780185541038262       0.7054834991554012    -119.8069899847261723       0.0118189687264636       1.1659822714583779
          21.22       1.1671431038931646       0.5006400065226395       0.3226571819843226       0.1779828245383169       0.7056770253021599    -119.8050206816413947       0.0117991253691865       1.1657035969318224
          21.23       1.1671290761258637       0.5005902990709008       0.3226431542170217       0.1779471448538791       0.7058704757898782    -119.8030459979430304       0.0117793109886075       1.1654253293458594
          21.24       1.1671150741686616       0.5005406672191257       0.3226291522598196       0.1779115149593062       0.7060638506829461    -119.8010659433444829       0.0117595255287461       1.1651474679143223
          21.25       1.1671010979724277       0.5004911108271990       0.3226151760635857       0.1778759347636134       0.7062571500456946    -119.7990805275420456       0.0117397689337572       1.1648700118529320
          21.26       1.1670871474881466       0.5004416297553189       0.3226012255793046       0.1778404041760143       0.7064503739423936    -119.7970897602146891       0.0117200411479310       1.1645929603793197
          21.27       1.1670732226669174       0.5003922238640113       0.3225873007580754       0.1778049231059359       0.7066435224372499    -119.7950936510241178       0.0117003421156929       1.1643163127130056
          21.28       1.1670593234599533       0.5003428930141154       0.3225734015511114       0.1777694914630040       0.7068365955944099    -119.7930922096149828       0.0116806717816028       1.1640400680754071
          21.29       1.1670454498185816       0.5002936370667936       0.3225595279097396       0.1777341091570541       0.7070295934779597    -119.7910854456148257       0.0116610300903545       1.1637642256898202
          21.30       1.1670316016942430       0.5002444558835211       0.3225456797854011       0.1776987760981201       0.7072225161519214    -119.7890733686339502       0.0116414169867762       1.1634887847814270
          21.31       1.1670177790384915       0.5001953493260995       0.3225318571296495       0.1776634921964500       0.7074153636802594    -119.7870559882657631       0.0116218324158287       1.1632137445772734
          21.32       1.1670039818029938       0.5001463172566376       0.3225180598941518       0.1776282573624858       0.7076081361268743    -119.7850333140865757       0.0116022763226064       1.1629391043062822
          21.33       1.1669902099395295       0.5000973595375660       0.3225042880306875       0.1775930715068784       0.7078008335556079    -119.7830053556557175       0.0115827486523361       1.1626648631992320
          21.34       1.1669764633999902       0.5000484760316328       0.3224905414911482       0.1775579345404846       0.7079934560302404    -119.7809721225156778       0.0115632493503767       1.1623910204887562
          21.35       1.1669627421363793       0.4999996666018968       0.3224768202275373       0.1775228463743595       0.7081860036144918    -119.7789336241918932       0.0115437783622189       1.1621175754093418
          21.36       1.1669490461008127       0.4999509311117172       0.3224631241919708       0.1774878069197465       0.7083784763720172    -119.7768898701928606       0.0115243356334856       1.1618445271973408
          21.37       1.1669353752455165       0.4999022694247939       0.3224494533366745       0.1774528160881194       0.7085708743664193    -119.7748408700105216       0.0115049211099295       1.1615718750909079
          21.38       1.1669217295228285       0.4998536814051152       0.3224358076139865       0.1774178737911287       0.7087631976612325    -119.7727866331197220       0.0114855347374350       1.1612996183300643
          21.39       1.1669081088851971       0.4998051669169803       0.3224221869763552       0.1773829799406252       0.7089554463199329    -119.7707271689786381       0.0114661764620170       1.1610277561566600
          21.40       1.1668945132851807       0.4997567258250185       0.3224085913763387       0.1773481344486798       0.7091476204059397    -119.7686624870288199       0.0114468462298190       1.1607562878143438
          21.41       1.1668809426754481       0.4997083579941448       0.3223950207666061       0.1773133372275387       0.7093397199826065    -119.7665925966948208       0.0114275439871155       1.1604852125486145
          21.42       1.1668673970087780       0.4996600632895934       0.3223814750999360       0.1772785881896574       0.7095317451132287    -119.7645175073847810       0.0114082696803096       1.1602145296067714
          21.43       1.1668538762380580       0.4996118415769042       0.3223679543292161       0.1772438872476882       0.7097236958610424    -119.7624372284901568       0.0113890232559332       1.1599442382379230
          21.44       1.1668403803162857       0.4995636927219201       0.3223544584074437       0.1772092343144764       0.7099155722892211    -119.7603517693856219       0.0113698046606470       1.1596743376929894
          21.45       1.1668269091965664       0.4995156165907990       0.3223409872877244       0.1771746293030745       0.7101073744608818    -119.7582611394295071       0.0113506138412391       1.1594048272246735
          21.46       1.1668134628321150       0.4994676130499898       0.3223275409232730       0.1771400721267168       0.7102991024390762    -119.7561653479634600       0.0113314507446261       1.1591357060874927
          21.47       1.1668000411762536       0.4994196819662619       0.3223141192674116       0.1771055626988503       0.7104907562868030    -119.7540644043127571       0.0113123153178512       1.1588669735377286
          21.48       1.1667866441824131       0.4993718232066720       0.3223007222735711       0.1770711009331009       0.7106823360669940    -119.7519583177860056       0.0112932075080852       1.1585986288334691
          21.49       1.1667732718041315       0.4993240366385854       0.3222873498952895       0.1770366867432959       0.7108738418425250    -119.7498470976754845       0.0112741272626253       1.1583306712345689
