lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          20.00       1.1674531340119703       0.5136540685861971       0.3229672121031283       0.1906868564830688       0.6899388235213587    -120.4424614955112958       0.0129619542691782       1.1564854018051680
          20.01       1.1674370544927022       0.5136009660383890       0.3229511325838602       0.1906498334545288       0.6901378637169225    -120.4409041492895938       0.0129398261206431       1.1562182559610450
          20.02       1.1674210050849421       0.5135479479177696       0.3229350831761001       0.1906128647416695       0.6903368217215951    -120.4393405032288911       0.0129177318035252       1.1559515185524725
          20.03       1.1674049857290298       0.5134950140603710       0.3229190638201879       0.1905759502401831       0.6905356976061258    -120.4377705687107039       0.0128956712494635       1.1556851887541466
          20.04       1.1673889963654520       0.5134421643026086       0.3229030744566100       0.1905390898459985       0.6907344914411956    -120.4361943570957436       0.0128736443902702       1.1554192657428661
          20.05       1.1673730369348401       0.5133893984813045       0.3228871150259981       0.1905022834553064       0.6909332032974197    -120.4346118797240166       0.0128516511579300       1.1551537486974974
          20.06       1.1673571073779705       0.5133367164336655       0.3228711854691285       0.1904655309645370       0.6911318332453456    -120.4330231479150228       0.0128296914845995       1.1548886367989915
          20.07       1.1673412076357648       0.5132841179972844       0.3228552857269228       0.1904288322703616       0.6913303813554523    -120.4314281729676566       0.0128077653026068       1.1546239292303726
          20.08       1.1673253376492880       0.5132316030101606       0.3228394157404461       0.1903921872697145       0.6915288476981557    -120.4298269661603769       0.0127858725444506       1.1543596251767130
          20.09       1.1673094973597491       0.5131791713106735       0.3228235754509071       0.1903555958597664       0.6917272323438017    -120.4282195387510939       0.0127640131428002       1.1540957238251504
          20.10       1.1672936867085006       0.5131268227375808       0.3228077647996587       0.1903190579379221       0.6919255353626692    -120.4266059019772683       0.0127421870304949       1.1538322243648833
          20.11       1.1672779056370379       0.5130745571300396       0.3227919837281960       0.1902825734018436       0.6921237568249711    -120.4249860670559116       0.0127203941405431       1.1535691259871426
          20.12       1.1672621540869983       0.5130223743275929       0.3227762321781563       0.1902461421494366       0.6923218968008559    -120.4233600451839266       0.0126986344061221       1.1533064278851957
          20.13       1.1672464320001614       0.5129702741701677       0.3227605100913195       0.1902097640788483       0.6925199553604026    -120.4217278475377526       0.0126769077605774       1.1530441292543445
          20.14       1.1672307393184487       0.5129182564980675       0.3227448174096067       0.1901734390884608       0.6927179325736242    -120.4200894852735217       0.0126552141374227       1.1527822292919239
          20.15       1.1672150759839228       0.5128663211519784       0.3227291540750808       0.1901371670768975       0.6929158285104671    -120.4184449695271866       0.0126335534703389       1.1525207271972884
          20.16       1.1671994419387866       0.5128144679729798       0.3227135200299446       0.1901009479430352       0.6931136432408134    -120.4167943114146340       0.0126119256931732       1.1522596221717925
          20.17       1.1671838371253838       0.5127626968025221       0.3226979152165418       0.1900647815859803       0.6933113768344765    -120.4151375220314719       0.0125903307399397       1.1519989134188111
          20.18       1.1671682614861980       0.5127110074824298       0.3226823395773560       0.1900286679050738       0.6935090293612028    -120.4134746124532427       0.0125687685448183       1.1517386001437235
          20.19       1.1671527149638521       0.5126593998549221       0.3226667930550101       0.1899926067999120       0.6937066008906770    -120.4118055937355223       0.0125472390421536       1.1514786815538880
          20.20       1.1671371975011082       0.5126078737625834       0.3226512755922663       0.1899565981703172       0.6939040914925135    -120.4101304769138636       0.0125257421664556       1.1512191568586665
          20.21       1.1671217090408676       0.5125564290483680       0.3226357871320257       0.1899206419163423       0.6941015012362602    -120.4084492730036828       0.0125042778523985       1.1509600252694085
          20.22       1.1671062495261690       0.5125050655556221       0.3226203276173271       0.1898847379382951       0.6942988301914036    -120.4067619930007282       0.0124828460348201       1.1507012859994243
          20.23       1.1670908189001898       0.5124537831280538       0.3226048969913479       0.1898488861367059       0.6944960784273594    -120.4050686478806966       0.0124614466487218       1.1504429382640096
          20.24       1.1670754171062443       0.5124025816097475       0.3225894951974023       0.1898130864123452       0.6946932460134807    -120.4033692485993896       0.0124400796292675       1.1501849812804201
          20.25       1.1670600440877845       0.5123514608451525       0.3225741221789425       0.1897773386662099       0.6948903330190520    -120.4016638060930404       0.0124187449117839       1.1499274142678797
          20.26       1.1670446997883983       0.5123004206791052       0.3225587778795563       0.1897416427995489       0.6950873395132954    -120.3999523312778877       0.0123974424317590       1.1496702364475493
          20.27       1.1670293841518107       0.5122494609567932       0.3225434622429687       0.1897059987138245       0.6952842655653645    -120.3982348350505731       0.0123761721248427       1.1494134470425570
          20.28       1.1670140971218821       0.5121985815237778       0.3225281752130401       0.1896704063107377       0.6954811112443474    -120.3965113282879713       0.0123549339268456       1.1491570452779669
          20.29       1.1669988386426082       0.5121477822260017       0.3225129167337663       0.1896348654922354       0.6956778766192705    -120.3947818218474737       0.0123337277737384       1.1489010303807661
          20.30       1.1669836086581205       0.5120970629097547       0.3224976867492785       0.1895993761604762       0.6958745617590899    -120.3930463265667612       0.0123125536016521       1.1486454015798924
          20.31       1.1669684071126845       0.5120464234217000       0.3224824852038425       0.1895639382178576       0.6960711667326990    -120.3913048532638896       0.0122914113468772       1.1483901581061995
          20.32       1.1669532339507003       0.5119958636088645       0.3224673120418583       0.1895285515670062       0.6962676916089244    -120.3895574127375312       0.0122703009458629       1.1481352991924614
          20.33       1.1669380891167016       0.5119453833186505       0.3224521672078596       0.1894932161107908       0.6964641364565313    -120.3878040157670171       0.0122492223352167       1.1478808240733531
          20.34       1.1669229725553565       0.5118949823987896       0.3224370506465145       0.1894579317522751       0.6966605013442120    -120.3860446731117122       0.0122281754517051       1.1476267319854907
          20.35       1.1669078842114651       0.5118446606974139       0.3224219623026231       0.1894226983947908       0.6968567863406028    -120.3842793955122659       0.0122071602322508       1.1473730221673526
          20.36       1.1668928240299610       0.5117944180629861       0.3224069021211190       0.1893875159418671       0.6970529915142666    -120.3825081936894463       0.0121861766139347       1.1471196938593440
          20.37       1.1668777919559097       0.5117442543443447       0.3223918700470677       0.1893523842972770       0.6972491169337086    -120.3807310783449793       0.0121652245339937       1.1468667463037423
          20.38       1.1668627879345088       0.5116941693906863       0.3223768660256668       0.1893173033650195       0.6974451626673651    -120.3789480601612922       0.0121443039298208       1.1466141787447119
          20.39       1.1668478119110877       0.5116441630515528       0.3223618900022457       0.1892822730493071       0.6976411287836077    -120.3771591498014715       0.0121234147389650       1.1463619904283076
          20.40       1.1668328638311067       0.5115942351768483       0.3223469419222648       0.1892472932545836       0.6978370153507436    -120.3753643579095183       0.0121025568991307       1.1461101806024516
          20.41       1.1668179436401573       0.5115443856168285       0.3223320217313154       0.1892123638855131       0.6980328224370146    -120.3735636951101071       0.0120817303481765       1.1458587485169378
          20.42       1.1668030512839607       0.5114946142221208       0.3223171293751187       0.1891774848470021       0.6982285501106013    -120.3717571720091115       0.0120609350241154       1.1456076934234063
          20.43       1.1667881867083687       0.5114449208436844       0.3223022647995267       0.1891426560441577       0.6984241984396152    -120.3699447991930640       0.0120401708651143       1.1453570145753744
          20.44       1.1667733498593631       0.5113953053328300       0.3222874279505211       0.1891078773823088       0.6986197674921049    -120.3681265872294261       0.0120194378094941       1.1451067112282121
          20.45       1.1667585406830541       0.5113457675412416       0.3222726187742121       0.1890731487670295       0.6988152573360565    -120.3663025466669438       0.0119987357957274       1.1448567826391127
          20.46       1.1667437591256813       0.5112963073209315       0.3222578372168393       0.1890384701040921       0.6990106680393890    -120.3644726880351499       0.0119780647624403       1.1446072280671333
          20.47       1.1667290051336130       0.5112469245242726       0.3222430832247710       0.1890038412995015       0.6992059996699584    -120.3626370218447903       0.0119574246484103       1.1443580467731531
          20.48       1.1667142786533455       0.5111976190039764       0.3222283567445036       0.1889692622594729       0.6994012522955556    -120.3607955585876539       0.0119368153925668       1.1441092380198907
          20.49       1.1666995796315027       0.5111483906131183       0.3222136577226608       0.1889347328904576       0.6995964259839108    -120.3589483087368421       0.0119162369339899       1.1438608010718734
          20.50       1.1666849080148365       0.5110992392050921       0.3221989861059945       0.1889002530990976       0.6997915208026823    -120.3570952827463145       0.0118956892119113       1.1436127351954739
          20.51       1.1666702637502251       0.5110501646336666       0.3221843418413831       0.1888658227922835       0.6999865368194736    -120.3552364910516559       0.0118751721657116       1.1433650396588486
          20.52       1.1666556467846740       0.5110011667529361       0.3221697248758321       0.1888314418771040       0.7001814741018175    -120.3533719440694938       0.0118546857349222       1.1431177137319819
          20.53       1.1666410570653147       0.5109522454173439       0.3221551351564728       0.1887971102608711       0.7003763327171865    -120.3515016521979106       0.0118342298592233       1.1428707566866532
          20.54       1.1666264945394047       0.5109034004816762       0.3221405726305627       0.1887628278511134       0.7005711127329878    -120.3496256258162447       0.0118138044784442       1.1426241677964397
          20.55       1.1666119591543271       0.5108546318010622       0.3221260372454852       0.1887285945555770       0.7007658142165648    -120.3477438752852748       0.0117934095325624       1.1423779463367099
          20.56       1.1665974508575905       0.5108059392309653       0.3221115289487485       0.1886944102822168       0.7009604372351980    -120.3458564109471638       0.0117730449617039       1.1421320915846238
          20.57       1.1665829695968279       0.5107573226271922       0.3220970476879860       0.1886602749392062       0.7011549818561026    -120.3439632431255291       0.0117527107061416       1.1418866028191190
          20.58       1.1665685153197971       0.5107087818458889       0.3220825934109551       0.1886261884349337       0.7013494481464330    -120.3420643821256704       0.0117324067062961       1.1416414793209093
          20.59       1.1665540879743801       0.5106603167435335       0.3220681660655381       0.1885921506779954       0.7015438361732761    -120.3401598382341575       0.0117121329027345       1.1413967203724844
          20.60       1.1665396875085825       0.5106119271769455       0.3220537655997405       0.1885581615772050       0.7017381460036596    -120.3382496217193989       0.0116918892361700       1.1411523252580942
          20.61       1.1665253138705334       0.5105636130032845       0.3220393919616914       0.1885242210415931       0.7019323777045452    -120.3363337428312150       0.0116716756474618       1.1409082932637469
          20.62       1.1665109670084850       0.5105153740800320       0.3220250450996430       0.1884903289803890       0.7021265313428318    -120.3344122118012507       0.0116514920776145       1.1406646236772153
          20.63       1.1664966468708122       0.5104672102650117       0.3220107249619703       0.1884564853030415       0.7023206069853547    -120.3324850388427478       0.0116313384677777       1.1404213157880163
          20.64       1.1664823534060123       0.5104191214163841       0.3219964314971703       0.1884226899192138       0.7025146046988880    -120.3305522341507725       0.0116112147592453       1.1401783688874083
          20.65       1.1664680865627044       0.5103711073926315       0.3219821646538624       0.1883889427387690       0.7027085245501397    -120.3286138079020589       0.0115911208934555       1.1399357822683973
          20.66       1.1664538462896299       0.5103231680525638       0.3219679243807879       0.1883552436717759       0.7029023666057551    -120.3266697702551369       0.0115710568119907       1.1396935552257283
          20.67       1.1664396325356505       0.5102753032553405       0.3219537106268086       0.1883215926285320       0.7030961309323200    -120.3247201313505030       0.0115510224565755       1.1394516870558578
          20.68       1.1664254452497496       0.5102275128604414       0.3219395233409076       0.1882879895195338       0.7032898175963553    -120.3227649013105633       0.0115310177690780       1.1392101770569740
          20.69       1.1664112843810313       0.5101797967276561       0.3219253624721893       0.1882544342554668       0.7034834266643161    -120.3208040902394202       0.0115110426915089       1.1389690245290027
          20.70       1.1663971498787193       0.5101321547171294       0.3219112279698774       0.1882209267472520       0.7036769582025987    -120.3188377082233700       0.0114910971660204       1.1387282287735576
          20.71       1.1663830416921579       0.5100845866893137       0.3218971197833159       0.1881874669059977       0.7038704122775346    -120.3168657653305758       0.0114711811349068       1.1384877890939793
          20.72       1.1663689597708107       0.5100370925049916       0.3218830378619687       0.1881540546430229       0.7040637889553931    -120.3148882716112098       0.0114512945406033       1.1382477047953081
          20.73       1.1663549040642605       0.5099896720252745       0.3218689821554185       0.1881206898698560       0.7042570883023820    -120.3129052370976950       0.0114314373256858       1.1380079751842800
          20.74       1.1663408745222090       0.5099423251115858       0.3218549526133671       0.1880873724982187       0.7044503103846432    -120.3109166718043355       0.0114116094328709       1.1377685995693356
          20.75       1.1663268710944765       0.5098950516256917       0.3218409491856346       0.1880541024400572       0.7046434552682617    -120.3089225857277142       0.0113918108050146       1.1375295772605876
          20.76       1.1663128937310017       0.5098478514296553       0.3218269718221597       0.1880208796074956       0.7048365230192539    -120.3069229888465514       0.0113720413851131       1.1372909075698547
          20.77       1.1662989423818406       0.5098007243858850       0.3218130204729986       0.1879877039128863       0.7050295137035789    -120.3049178911218036       0.0113523011163010       1.1370525898106134
          20.78       1.1662850169971675       0.5097536703570891       0.3217990950883255       0.1879545752687636       0.7052224273871301    -120.3029073024966777       0.0113325899418522       1.1368146232980325
          20.79       1.1662711175272733       0.5097066892063058       0.3217851956184313       0.1879214935878745       0.7054152641357411    -120.3008912328966318       0.0113129078051788       1.1365770073489423
          20.80       1.1662572439225662       0.5096597807968827       0.3217713220137243       0.1878884587831584       0.7056080240151803    -120.2988696922294167       0.0112932546498307       1.1363397412818446
          20.81       1.1662433961335703       0.5096129449925076       0.3217574742247283       0.1878554707677793       0.7058007070911595    -120.2968426903854322       0.0112736304194949       1.1361028244168803
          20.82       1.1662295741109270       0.5095661816571431       0.3217436522020850       0.1878225294550581       0.7059933134293205    -120.2948102372369448       0.0112540350579967       1.1358662560758841
          20.83       1.1662157778053923       0.5095194906551094       0.3217298558965503       0.1877896347585590       0.7061858430952507    -120.2927723426391822       0.0112344685092967       1.1356300355823021
          20.84       1.1662020071678385       0.5094728718510242       0.3217160852589965       0.1877567865920277       0.7063782961544729    -120.2907290164295233       0.0112149307174924       1.1353941622612425
          20.85       1.1661882621492530       0.5094263251098105       0.3217023402404110       0.1877239848693995       0.7065706726724451    -120.2886802684279672       0.0111954216268177       1.1351586354394607
          20.86       1.1661745427007379       0.5093798502967150       0.3216886207918960       0.1876912295048190       0.7067629727145679    -120.2866261084370763       0.0111759411816412       1.1349234544453388
          20.87       1.1661608487735102       0.5093334472772947       0.3216749268646683       0.1876585204126264       0.7069551963461786    -120.2845665462418481       0.0111564893264670       1.1346886186088920
          20.88       1.1661471803189007       0.5092871159174144       0.3216612584100588       0.1876258575073556       0.7071473436325513    -120.2825015916100568       0.0111370660059341       1.1344541272617650
          20.89       1.1661335372883546       0.5092408560832512       0.3216476153795126       0.1875932407037386       0.7073394146389007    -120.2804312542920400       0.0111176711648155       1.1342199797372210
          20.90       1.1661199196334298       0.5091946676412968       0.3216339977245878       0.1875606699167091       0.7075314094303797    -120.2783555440208403       0.0110983047480182       1.1339861753701370
          20.91       1.1661063273057986       0.5091485504583366       0.3216204053969566       0.1875281450613800       0.7077233280720775    -120.2762744705122344       0.0110789667005830       1.1337527134970160
          20.92       1.1660927602572451       0.5091025044014884       0.3216068383484031       0.1874956660530853       0.7079151706290271    -120.2741880434647612       0.0110596569676832       1.1335195934559443
          20.93       1.1660792184396671       0.5090565293381453       0.3215932965308251       0.1874632328073201       0.7081069371661929    -120.2720962725595939       0.0110403754946261       1.1332868145866426
          20.94       1.1660657018050740       0.5090106251360328       0.3215797798962320       0.1874308452398008       0.7082986277484835    -120.2699991674609947       0.0110211222268501       1.1330543762304028
          20.95       1.1660522103055870       0.5089647916631712       0.3215662883967451       0.1873985032664262       0.7084902424407461    -120.2678967378159314       0.0110018971099262       1.1328222777301218
          20.96       1.1660387438934396       0.5089190287878845       0.3215528219845977       0.1873662068032869       0.7086817813077640    -120.2657889932542616       0.0109827000895571       1.1325905184302862
          20.97       1.1660253025209764       0.5088733363788032       0.3215393806121344       0.1873339557666688       0.7088732444142614    -120.2636759433887903       0.0109635311115764       1.1323590976769631
          20.98       1.1660118861406525       0.5088277143048572       0.3215259642318106       0.1873017500730466       0.7090646318249006    -120.2615575978152975       0.0109443901219491       1.1321280148178043
          20.99       1.1659984947050348       0.5087821624352707       0.3215125727961928       0.1872695896390779       0.7092559436042825    -120.2594339661124678       0.0109252770667703       1.1318972692020404
