lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.8526120582439010       4.0724695218215121       3.1383986864577400       0.9340708353637717       2.6229538793525147    -135.8235235594547419       0.7040397356035101       1.6138878305900795
          30.01      10.8525758336542175       4.0722688095531936       3.1383624618680566       0.9339063476851375       2.6235104827709792    -135.8204259692690528       0.7036369895174108       1.6135366559211644
          30.02      10.8525396458391210       4.0720682861192969       3.1383262740529601       0.9337420120663369       2.6240669980235660    -135.8173269851694158       0.7032346427667844       1.6131858294530657
          30.03      10.8525034947521721       4.0718679512972376       3.1382901229660112       0.9335778283312268       2.6246234251693257    -135.8142266086848906       0.7028326948449892       1.6128353507438928
          30.04      10.8524673803470009       4.0716678048643864       3.1382540085608399       0.9334137963035469       2.6251797642673340    -135.8111248413423482       0.7024311452461600       1.6124852193526664
          30.05      10.8524313025773118       4.0714678465985994       3.1382179307911509       0.9332499158074481       2.6257360153766309    -135.8080216846661301       0.7020299934652496       1.6121354348390236
          30.06      10.8523952613968842       4.0712680762782245       3.1381818896107232       0.9330861866675009       2.6262921785562092    -135.8049171401785031       0.7016292389980293       1.6117859967632069
          30.07      10.8523592567595681       4.0710684936817199       3.1381458849734072       0.9329226087083122       2.6268482538650701    -135.8018112093991192       0.7012288813410543       1.6114369046862795
          30.08      10.8523232886192851       4.0708690985877123       3.1381099168331241       0.9327591817545882       2.6274042413622101    -135.7987038938455271       0.7008289199916695       1.6110881581700922
          30.09      10.8522873569300344       4.0706698907756964       3.1380739851438735       0.9325959056318229       2.6279601411065419    -135.7955951950329450       0.7004293544480598       1.6107397567768866
          30.10      10.8522514616458832       4.0704708700249821       3.1380380898597222       0.9324327801652603       2.6285159531570161    -135.7924851144740614       0.7000301842091684       1.6103917000698844
          30.11      10.8522156027209729       4.0702720361154281       3.1380022309348119       0.9322698051806162       2.6290716775725329    -135.7893736536794904       0.6996314087747557       1.6100439876128794
          30.12      10.8521797801095179       4.0700733888273302       3.1379664083233569       0.9321069805039737       2.6296273144119642    -135.7862608141574299       0.6992330276453818       1.6096966189702897
          30.13      10.8521439937658020       4.0698749279409210       3.1379306219796410       0.9319443059612795       2.6301828637342011    -135.7831465974137757       0.6988350403223715       1.6093495937074429
          30.14      10.8521082436441851       4.0696766532373623       3.1378948718580242       0.9317817813793376       2.6307383255980419    -135.7800310049521784       0.6984374463078904       1.6090029113900195
          30.15      10.8520725296990932       4.0694785644971816       3.1378591579129322       0.9316194065842489       2.6312937000623808    -135.7769140382738726       0.6980402451048161       1.6086565715849170
          30.16      10.8520368518850301       4.0692806615023267       3.1378234800988691       0.9314571814034576       2.6318489871859572    -135.7737956988778762       0.6976434362169038       1.6083105738591119
          30.17      10.8520012101565655       4.0690829440341219       3.1377878383704045       0.9312951056637169       2.6324041870275980    -135.7706759882609902       0.6972470191486216       1.6079649177807920
          30.18      10.8519656044683472       4.0688854118750815       3.1377522326821863       0.9311331791928956       2.6329592996460174    -135.7675549079175426       0.6968509934052900       1.6076196029183438
          30.19      10.8519300347750871       4.0686880648072448       3.1377166629889262       0.9309714018183186       2.6335143250999882    -135.7644324593397585       0.6964553584929539       1.6072746288412825
          30.20      10.8518945010315750       4.0684909026136227       3.1376811292454141       0.9308097733682086       2.6340692634481968    -135.7613086440174470       0.6960601139184911       1.6069299951194405
