                   X [km]                   Y [km]                 T [dias]
    -333.4515942301342193   -1230.1687530744491141       0.0000000000000000
    -322.9572775472515787   -1232.9879695631291270       0.0001107475465486
    -312.4501825369318340   -1235.7598688802661400       0.0002214988841105
    -301.9303535700512384   -1238.4844393202836272       0.0003322578036829
    -291.3978350712618521   -1241.1616693774728901       0.0004430280962312
    -280.8526715188017988   -1243.7915477460421698       0.0005538135526724
    -270.2949074443083646   -1246.3740633201587116       0.0006646179638598
    -259.7245874326314947   -1248.9092051940056081       0.0007754451205666
    -249.1417561216424303   -1251.3969626618181792       0.0008862988134697
    -238.5464582020488535   -1253.8373252179369501       0.0009971828331344
    -227.9387384172023872   -1256.2302825568460776       0.0011081009699974
    -217.3186415629127737   -1258.5758245732197338       0.0012190570143516
    -206.6862124872564834   -1260.8739413619648531       0.0013300547563300
    -196.0414960903895292   -1263.1246232182643325       0.0014410979858892
    -185.3845373243554775   -1265.3278606376109110       0.0015521904927937
    -174.7153811928971265   -1267.4836443158590100       0.0016633360666003
    -164.0340727512656542   -1269.5919651492511093       0.0017745384966411
    -153.3406571060318697   -1271.6528142344686785       0.0018858015720087
    -142.6351794148933152   -1273.6661828686601439       0.0019971290815392
    -131.9176848864858869   -1275.6320625494813612       0.0021085248137968
    -121.1882187801912067   -1277.5504449751310858       0.0022199925570574
    -110.4468264059467373   -1279.4213220443889441       0.0023315360992930
     -99.6935531240533095   -1281.2446858566449919       0.0024431592281554
     -88.9284443449851807   -1283.0205287119363220       0.0025548657309604
     -78.1515455291959427   -1284.7488431109763951       0.0026666593946717
     -67.3629021869290199   -1286.4296217551889185       0.0027785440058847
     -56.5625598780233361   -1288.0628575467408155       0.0028905233508110
     -45.7505642117229456   -1289.6485435885699644       0.0030026012152621
     -34.9269608464821246   -1291.1866731844090737       0.0031147813846334
     -24.0917954897749809   -1292.6772398388238798       0.0032270676438883
     -13.2451138979006320   -1294.1202372572352033       0.0033394637775421
      -2.3869618757907500   -1295.5156593459457781       0.0034519735696463
       8.4826147231837190   -1296.8635002121654907       0.0035646008037722
      19.3635699974071827   -1298.1637541640386644       0.0036773492629953
      30.2558579972117982   -1299.4164157106608855       0.0037902227298792
      41.1594327250725982   -1300.6214795621165194       0.0039032249864594
      52.0742481358012839   -1301.7789406294871242       0.0040163598142278
      63.0002581367412731   -1302.8887940248800987       0.0041296309941162
      73.9374165879609535   -1303.9510350614436902       0.0042430423064808
      84.8856773024499347   -1304.9656592533942785       0.0043565975310859
      95.8449940463139143   -1305.9326623160327472       0.0044703004470881
     106.8153205389686633   -1306.8520401657553975       0.0045841548330203
     117.7966104533376352   -1307.7237889200844165       0.0046981644667758
     128.7888174160450205   -1308.5479048976708327       0.0048123331255923
     139.7918950076143574   -1309.3243846183197547       0.0049266645860358
     150.8057967626613731   -1310.0532248030001483       0.0050411626239850
     161.8304761700939594   -1310.7344223738612072       0.0051558310146150
     172.8658866733049990   -1311.3679744542441767       0.0052706735323817
     183.9119816703713184   -1311.9538783686921306       0.0053856939510053
     194.9687145142495126   -1312.4921316429677063       0.0055008960434552
     206.0360385129729650   -1312.9827320040537870       0.0056162835819332
     217.1139069298500033   -1313.4256773801769214       0.0057318603378583
     228.2022729836589576   -1313.8209659007998198       0.0058476300818503
     239.3010898488483633   -1314.1685958966427279       0.0059635965837138
     250.4103106557341789   -1314.4685658996836537       0.0060797636124230
     261.5298884906952708   -1314.7208746431656436       0.0061961349361047
     272.6597763963745820   -1314.9255210616022396       0.0063127143220236
     283.7999273718761515   -1315.0825042907842999       0.0064295055365652
     294.9502943729635263   -1315.1918236677806817       0.0065465123452208
     306.1108303122582583   -1315.2534787309405147       0.0066637385125711
     317.2814880594389706   -1315.2674692198972934       0.0067811878022707
     328.4622204414411044   -1315.2337950755716065       0.0068988639770315
     339.6529802426551896   -1315.1524564401670432       0.0070167707986078
     350.8537202051261943   -1315.0234536571724675       0.0071349120277796
     362.0643930287535568   -1314.8467872713574707       0.0072532914243370
     373.2849513714912746   -1314.6224580287766912       0.0073719127470644
     384.5153478495467425   -1314.3504668767591284       0.0074907797537246
     395.7555350375815237   -1314.0308149639079147       0.0076098962010429
     407.0054654689118365   -1313.6635036400948593       0.0077292658446911
     418.2650916357094957   -1313.2485344564570369       0.0078488924392719
     429.5343659891993866   -1312.7859091653854193       0.0079687797383027
     440.8132409398654659   -1312.2756297205207829       0.0080889314942003
     452.1016688576463025   -1311.7176982767430218       0.0082093514582644
     463.3996020721416471   -1311.1121171901684193       0.0083300433806622
     474.7069928728075183   -1310.4588890181294119       0.0084510110104125
     486.0237935091645340   -1309.7580165191739070       0.0085722580953697
     497.3499561909939075   -1309.0095026530466384       0.0086937883822081
     508.6854330885413447   -1308.2133505806798439       0.0088156056164061
     520.0301763327215667   -1307.3695636641818965       0.0089377135422302
     531.3841380153146474   -1306.4781454668143397       0.0090601159027196
     542.7472701891736051   -1305.5390997529877950       0.0091828164396697
     554.1195248684246053   -1304.5524304882389970       0.0093058188936172
     565.5008540286714833   -1303.5181418392191972       0.0094291270038235
     576.8912096071945825   -1302.4362381736723364       0.0095527445082593
     588.2905435031572097   -1301.3067240604148083       0.0096766751435887
     599.6988075778081111   -1300.1296042693227264       0.0098009226451537
     611.1159536546834943   -1298.9048837713064586       0.0099254907469578
     622.5419335198124600   -1297.6325677382938011       0.0100503831816511
     633.9766989219193647   -1296.3126615432031485       0.0101756036805135
     645.4202015726270929   -1294.9451707599273504       0.0103011559734400
     656.8723931466618069   -1293.5301011633009693       0.0104270437889242
     668.3332252820566737   -1292.0674587290857289       0.0105532708540429
     679.8026495803565012   -1290.5572496339373174       0.0106798408944402
     691.2806176068226023   -1288.9994802553865156       0.0108067576343119
     702.7670808906344746   -1287.3941571718048635       0.0109340247963896
     714.2619909250994397   -1285.7412871623826049       0.0110616461019252
     725.7652991678526178   -1284.0408772070998111       0.0111896252706750
     737.2769570410641791   -1282.2929344866886368       0.0113179660208842
     748.7969159316457990   -1280.4974663826192227       0.0114466720692709
     760.3251271914517702   -1278.6544804770483097       0.0115757471310106
     771.8615421374898915   -1276.7639845528049136       0.0117051949197204
     783.4061120521228077   -1274.8259865933487163       0.0118350191474437
     794.9587881832744642   -1272.8404947827355045       0.0119652235246339
     806.5195217446384959   -1270.8075175055878390       0.0120958117601392
     818.0882639158814982   -1268.7270633470538996       0.0122267875611867
     829.6649658428491421   -1266.5991410927756533       0.0123581546333670
     841.2495786377754712   -1264.4237597288513371       0.0124899166806181
     852.8420533794868561   -1262.2009284417956678       0.0126220774052103
     864.4423411136078812   -1259.9306566184993699       0.0127546405077302
     876.0503928527709832   -1257.6129538461952961       0.0128876096870653
     887.6661595768190409   -1255.2478299124115892       0.0130209886403880
     899.2895922330188796   -1252.8352948049368933       0.0131547810631404
     910.9206417362613593   -1250.3753587117707866       0.0132889906490188
     922.5592589692714682   -1247.8680320210851278       0.0134236210899573
     934.2053947828204628   -1245.3133253211842657       0.0135586760761131
     945.8589999959242505   -1242.7112494004506971       0.0136941592958507
     957.5200253960566670   -1240.0618152473032296       0.0138300744357258
     969.1884217393596828   -1237.3650340501585561       0.0139664251804704
     980.8641397508453110   -1234.6209171973719094       0.0141032152129770
     992.5471301246058147   -1231.8294762771943169       0.0142404482142827
    1004.2373435240272102   -1228.9907230777282621       0.0143781278635543
    1015.9347305819866278   -1226.1046695868662937       0.0145162578380724
    1027.6392419010724097   -1223.1713279922548736       0.0146548418132156
    1039.3508280537851078   -1220.1907106812295751       0.0147938834624456
    1051.0694395827499648   -1217.1628302407730189       0.0149333864572913
    1062.7950270009239375   -1214.0876994574548462       0.0150733544673332
    1074.5275407918036308   -1210.9653313173801052       0.0152137911601883
    1086.2669314096390281   -1207.7957390061371825       0.0153547002014942
    1098.0131492796374459   -1204.5789359087361845       0.0154960852548939
    1109.7661447981738547   -1201.3149356095568692       0.0156379499820201
    1121.5258683330068834   -1198.0037518922927120       0.0157802980424801
    1133.2922702234754979   -1194.6453987398854224       0.0159231330938399
    1145.0653007807243284   -1191.2398903344751488       0.0160664587916090
    1156.8449102878989834   -1187.7872410573324942       0.0162102787892250
    1168.6310490003659197   -1184.2874654888037185       0.0163545967380381
    1180.4236671459200352   -1180.7405784082470745       0.0164994162872955
    1192.2227149249895319   -1177.1465947939661874       0.0166447410841265
    1204.0281425108562416   -1173.5055298231563938       0.0167905747735263
    1215.8399000498550322   -1169.8173988718303917       0.0169369209983417
    1227.6579376615929959   -1166.0822175147591224       0.0170837833992544
