lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          20.00       1.1147908316379014       0.4262307448891702       0.2887763900831462       0.1374543548060240       1.1257464176828489    -128.8163763241273614      -0.0078774255745054       0.8841960563442861
          20.01       1.1147930294141106       0.4262301262925857       0.2887785878593554       0.1374515384332303       1.1258671156927895    -128.8090761264494404      -0.0078788515020449       0.8841750941618001
          20.02       1.1147952303591993       0.4262295162382292       0.2887807888044440       0.1374487274337852       1.1259877225218748    -128.8017752145724728      -0.0078802747011465       0.8841541720893525
          20.03       1.1147974344677141       0.4262289147112110       0.2887829929129588       0.1374459217982522       1.1261082382978795    -128.7944735913121690      -0.0078816951766380       0.8841332900559719
          20.04       1.1147996417342125       0.4262283216966741       0.2887852001794573       0.1374431215172168       1.1262286631484055    -128.7871712594790381      -0.0078831129333361       0.8841124479908555
          20.05       1.1148018521532621       0.4262277371797635       0.2887874105985069       0.1374403265812567       1.1263489972009113    -128.7798682218780755      -0.0078845279760461       0.8840916458233535
          20.06       1.1148040657194411       0.4262271611456986       0.2887896241646859       0.1374375369810127       1.1264692405826513    -128.7725644813087058      -0.0078859403095615       0.8840708834830052
          20.07       1.1148062824273379       0.4262265935797087       0.2887918408725827       0.1374347527071260       1.1265893934207314    -128.7652600405651526      -0.0078873499386649       0.8840501608995049
          20.08       1.1148085022715513       0.4262260344670435       0.2887940607167960       0.1374319737502475       1.1267094558420945    -128.7579549024361825      -0.0078887568681272       0.8840294780027087
          20.09       1.1148107252466903       0.4262254837930011       0.2887962836919351       0.1374292001010660       1.1268294279735043    -128.7506490697050765      -0.0078901611027082       0.8840088347226467
          20.10       1.1148129513473746       0.4262249415429116       0.2887985097926193       0.1374264317502923       1.1269493099415562    -128.7433425451498863      -0.0078915626471563       0.8839882309895148
          20.11       1.1148151805682338       0.4262244077021569       0.2888007390134786       0.1374236686886783       1.1270691018726622    -128.7360353315429791      -0.0078929615062085       0.8839676667336847
          20.12       1.1148174129039075       0.4262238822560734       0.2888029713491522       0.1374209109069212       1.1271888038931255    -128.7287274316520040      -0.0078943576845911       0.8839471418856532
