lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.8827057388083386       4.2283560290376334       3.1684923670221776       1.0598636620154558       2.3129954851926797    -136.0251265732858030       1.0025955815838241       1.8333148734680367
          30.01      10.8826478169516658       4.2280540107780418       3.1684344451655049       1.0596195656125365       2.3135452207211777    -136.0231073890842026       1.0019582553078226       1.8327851549306771
          30.02      10.8825899559354777       4.2277522840597026       3.1683765841493168       1.0593756999103863       2.3140948664050724    -136.0210861287859814       1.0013215908811453       1.8322559864943435
          30.03      10.8825321556771630       4.2274508485178934       3.1683187838910021       1.0591320646268909       2.3146444223035347    -136.0190627948466329       1.0006855873987184       1.8317273674068195
          30.04      10.8824744160942508       4.2271497037884656       3.1682610443080899       1.0588886594803757       2.3151938884757244    -136.0170373897177285       1.0000502439570194       1.8311992969171678
          30.05      10.8824167371044087       4.2268488495079879       3.1682033653182478       1.0586454841897397       2.3157432649807728    -136.0150099158472017       0.9994155596540645       1.8306717742755951
          30.06      10.8823591186254482       4.2265482853133918       3.1681457468392873       1.0584025384741045       2.3162925518777686    -136.0129803756794615       0.9987815335894471       1.8301447987338131
          30.07      10.8823015605753177       4.2262480108423315       3.1680881887891568       1.0581598220531752       2.3168417492257807    -136.0109487716551655       0.9981481648642870       1.8296183695446555
          30.08      10.8822440628721058       4.2259480257329329       3.1680306910859448       1.0579173346469886       2.3173908570838493    -136.0089151062111910       0.9975154525812598       1.8290924859623374
          30.09      10.8821866254340396       4.2256483296240308       3.1679732536478786       1.0576750759761522       2.3179398755109903    -136.0068793817810615       0.9968833958445668       1.8285671472422087
          30.10      10.8821292481794902       4.2253489221546250       3.1679158763933293       1.0574330457612953       2.3184888045661594    -136.0048416007944070       0.9962519937599893       1.8280423526413081
          30.11      10.8820719310269585       4.2250498029649357       3.1678585592407975       1.0571912437241386       2.3190376443083385    -136.0028017656774750       0.9956212454347705       1.8275181014172670
          30.12      10.8820146738950907       4.2247509716951850       3.1678013021089297       1.0569496695862552       2.3195863947964335    -136.0007598788526195       0.9949911499777487       1.8269943928295767
          30.13      10.8819574767026719       4.2244524279863018       3.1677441049165109       1.0567083230697913       2.3201350560893341    -135.9987159427388121       0.9943617064992761       1.8264712261388472
          30.14      10.8819003393686184       4.2241541714799924       3.1676869675824575       1.0564672038975349       2.3206836282459213    -135.9966699597512445       0.9937329141111996       1.8259486006067245
          30.15      10.8818432618119889       4.2238562018183385       3.1676298900258280       1.0562263117925106       2.3212321113250280    -135.9946219323016692       0.9931047719269118       1.8254265154963123
          30.16      10.8817862439519821       4.2235585186437419       3.1675728721658212       1.0559856464779203       2.3217805053854370    -135.9925718627979734       0.9924772790613557       1.8249049700722315
          30.17      10.8817292857079266       4.2232611215997089       3.1675159139217657       1.0557452076779428       2.3223288104859585    -135.9905197536448043       0.9918504346309182       1.8243839635997816
          30.18      10.8816723869992931       4.2229640103298962       3.1674590152131321       1.0555049951167641       2.3228770266853256    -135.9884656072430005       0.9912242377535535       1.8238634953459507
          30.19      10.8816155477456871       4.2226671844785333       3.1674021759595261       1.0552650085190072       2.3234251540422561    -135.9864094259897342       0.9905986875487193       1.8233435645789584
          30.20      10.8815587678668493       4.2223706436907413       3.1673453960806883       1.0550252476100530       2.3239731926154614    -135.9843512122788809       0.9899737831373409       1.8228241705679282
          30.21      10.8815020472826589       4.2220743876116478       3.1672886754964980       1.0547857121151498       2.3245211424635768    -135.9822909685005072       0.9893495236419131       1.8223053125837996
          30.22      10.8814453859131266       4.2217784158876013       3.1672320141269656       1.0545464017606356       2.3250690036452721    -135.9802286970413263       0.9887259081863448       1.8217869898980574
          30.23      10.8813887836784051       4.2214827281647089       3.1671754118922442       1.0543073162724652       2.3256167762191136    -135.9781644002842143       0.9881029358961461       1.8212692017842660
          30.24      10.8813322404987751       4.2211873240903888       3.1671188687126142       1.0540684553777742       2.3261644602437106    -135.9760980806086081       0.9874806058982243       1.8207519475164358
          30.25      10.8812757562946540       4.2208922033122640       3.1670623845084931       1.0538298188037709       2.3267120557776111    -135.9740297403907334       0.9868589173210179       1.8202352263701653
          30.26      10.8812193309865997       4.2205973654782589       3.1670059592004387       1.0535914062778202       2.3272595628793082    -135.9719593820028365       0.9862378692944879       1.8197190376225607
          30.27      10.8811629644952959       4.2203028102372748       3.1669495927091349       1.0533532175281395       2.3278069816073166    -135.9698870078137247       0.9856174609500225       1.8192033805515029
          30.28      10.8811066567415651       4.2200085372385328       3.1668932849554041       1.0531152522831282       2.3283543120200889    -135.9678126201886528       0.9849976914205237       1.8186882544363450
          30.29      10.8810504076463612       4.2197145461319767       3.1668370358602003       1.0528775102717760       2.3289015541760767    -135.9657362214896921       0.9843785598403473       1.8181736585574830
          30.30      10.8809942171307750       4.2194208365678136       3.1667808453446140       1.0526399912231992       2.3294487081336661    -135.9636578140749918       0.9837600653453625       1.8176595921968328
          30.31      10.8809380851160284       4.2191274081969192       3.1667247133298675       1.0524026948670517       2.3299957739512371    -135.9615774002993760       0.9831422070728925       1.8171460546374005
          30.32      10.8808820115234735       4.2188342606709206       3.1666686397373125       1.0521656209336081       2.3305427516871551    -135.9594949825140304       0.9825249841617060       1.8166330451631973
          30.33      10.8808259962745986       4.2185413936417131       3.1666126244884376       1.0519287691532750       2.3310896413997306    -135.9574105630669578       0.9819083957520721       1.8161205630597370
          30.34      10.8807700392910238       4.2182488067618618       3.1665566675048629       1.0516921392569993       2.3316364431472607    -135.9553241443022671       0.9812924409857054       1.8156086076136118
          30.35      10.8807141404945025       4.2179564996842380       3.1665007687083415       1.0514557309758970       2.3321831569879916    -135.9532357285608555       0.9806771190058140       1.8150971781128744
          30.36      10.8806582998069157       4.2176644720627570       3.1664449280207547       1.0512195440420022       2.3327297829801905    -135.9511453181799538       0.9800624289569985       1.8145862738462630
          30.37      10.8806025171502796       4.2173727235513567       3.1663891453641186       1.0509835781872376       2.3332763211820429    -135.9490529154934109       0.9794483699853765       1.8140758941042519
          30.38      10.8805467924467418       4.2170812538047198       3.1663334206605809       1.0507478331441384       2.3338227716517292    -135.9469585228317783       0.9788349412384937       1.8135660381783105
          30.39      10.8804911256185797       4.2167900624780135       3.1662777538324187       1.0505123086455943       2.3343691344473987    -135.9448621425217709       0.9782221418653531       1.8130567053611670
          30.40      10.8804355165882001       4.2164991492272135       3.1662221448020391       1.0502770044251744       2.3349154096271914    -135.9427637768870341       0.9776099710163640       1.8125478949464606
          30.41      10.8803799652781432       4.2162085137083647       3.1661665934919823       1.0500419202163824       2.3354615972491843    -135.9406634282474613       0.9769984278434377       1.8120396062295108
          30.42      10.8803244716110790       4.2159181555782776       3.1661110998249180       1.0498070557533601       2.3360076973714410    -135.9385610989195925       0.9763875114998996       1.8115318385065957
