lambda1 [graus]                v0 [km/s]            deltav [km/s]           deltav1 [km/s]           deltav2 [km/s]            deltat [dias]           gamma0 [graus]       energym [km^2/s^2]                       em
          30.00      10.8529902547529371       4.0831634561281067       3.1387768829667761       0.9443865731613310       2.6175565856679133    -135.8312204843434188       0.7077427499330929       1.5882457203499365
          30.01      10.8529537358583994       4.0829642880336214       3.1387403640722384       0.9442239239613830       2.6181132501097877    -135.8281371705316189       0.7073368547891778       1.5879083575420971
          30.02      10.8529172540805092       4.0827653079708295       3.1387038822943483       0.9440614256764812       2.6186698261508723    -135.8250524523926117       0.7069313626758421       1.5875713297162481
          30.03      10.8528808093722979       4.0825665157171809       3.1386674375861370       0.9438990781310435       2.6192263138504206    -135.8219663314713728       0.7065262730806998       1.5872346364463412
          30.04      10.8528444016868715       4.0823679110499418       3.1386310299007105       0.9437368811492313       2.6197827132677229    -135.8188788093103199       0.7061215854921439       1.5868982773072762
          30.05      10.8528080309774069       4.0821694937468962       3.1385946591912459       0.9435748345556503       2.6203390244620279    -135.8157898874497675       0.7057172993993964       1.5865622518745306
          30.06      10.8527716971971611       4.0819712635863432       3.1385583254110001       0.9434129381753436       2.6208952474925393    -135.8126995674275577       0.7053134142925092       1.5862265597241627
          30.07      10.8527354002994603       4.0817732203467862       3.1385220285132993       0.9432511918334869       2.6214513824184533    -135.8096078507791731       0.7049099296623396       1.5858912004329730
          30.08      10.8526991402377053       4.0815753638068752       3.1384857684515444       0.9430895953553309       2.6220074292989661    -135.8065147390377945       0.7045068450005408       1.5855561735785277
          30.09      10.8526629169653699       4.0813776937455977       3.1384495451792089       0.9429281485663883       2.6225633881932509    -135.8034202337341867       0.7041041597995772       1.5852214787390599
          30.10      10.8526267304360040       4.0811802099425964       3.1384133586498431       0.9427668512927538       2.6231192591604189    -135.8003243363968977       0.7037018735527482       1.5848871154933049
          30.11      10.8525905806032306       4.0809829121778209       3.1383772088170696       0.9426057033607513       2.6236750422595700    -135.7972270485520028       0.7032999857541566       1.5845530834206778
          30.12      10.8525544674207417       4.0807858002309940       3.1383410956345807       0.9424447045964133       2.6242307375498366    -135.7941283717232750       0.7028984958986705       1.5842193821015491
          30.13      10.8525183908423060       4.0805888738825633       3.1383050190561450       0.9422838548264187       2.6247863450902877    -135.7910283074321569       0.7024974034819920       1.5838860111167494
          30.14      10.8524823508217665       4.0803921329135884       3.1382689790356055       0.9421231538779828       2.6253418649399363    -135.7879268571979310       0.7020967080006481       1.5835529700476283
          30.15      10.8524463473130339       4.0801955771047052       3.1382329755268730       0.9419626015778317       2.6258972971578638    -135.7848240225372365       0.7016964089519075       1.5832202584765840
