                   X [km]                   Y [km]                 T [dias]
    -761.8332281766014376    -988.3881479947032176       0.0000000000000000
    -753.6550617260412537    -994.6623311642125600       0.0001057197959125
    -745.4485051784622556   -1000.8995727511112364       0.0002114428575606
    -737.2136114169210259   -1007.0998325626110272       0.0003171724506589
    -728.9504335070786283   -1013.2630706442336077       0.0004229118408800
    -720.6590246968576139   -1019.3892472800692985       0.0005286642938331
    -712.3394384161015296   -1025.4783229930321795       0.0006344330750435
    -703.9917282762293098   -1031.5302585451138384       0.0007402214499311
    -695.6159480698910329   -1037.5450149376392801       0.0008460326837896
    -687.2121517706193572   -1043.5225534115124901       0.0009518700417656
    -678.7803935324820941   -1049.4628354474741627       0.0010577367888369
    -670.3207276897343263   -1055.3658227663415801       0.0011636361897923
    -661.8332087564691619   -1061.2314773292614518       0.0012695715092100
    -653.3178914262634862   -1067.0597613379525228       0.0013755460114369
    -644.7748305718261008   -1072.8506372349484081       0.0014815629605672
    -636.2040812446479094   -1078.6040677038413378       0.0015876256204217
    -627.6056986746425537   -1084.3200156695231726       0.0016937372545267
    -618.9797382697917101   -1089.9984442984191446       0.0017999011260927
    -610.3262556157909557   -1095.6393169987338752       0.0019061204979937
    -601.6453064756866524   -1101.2425974206792034       0.0020123986327462
    -592.9369467895204480   -1106.8082494567129288       0.0021187387924878
    -584.2012326739680930   -1112.3362372417700499       0.0022251442389565
    -575.4382204219763253   -1117.8265251534933213       0.0023316182334697
    -566.6479665024012320   -1123.2790778124642657       0.0024381640369028
    -557.8305275596452475   -1128.6938600824310015       0.0025447849096688
    -548.9859604132902859   -1134.0708370705328889       0.0026514841116967
    -540.1143220577315560   -1139.4099741275260840       0.0027582649024108
    -531.2156696618131946   -1144.7112368480093210       0.0028651305407098
    -522.2900605684552602   -1149.9745910706408267       0.0029720842849454
    -513.3375522942899352   -1155.2000028783645575       0.0030791293929018
    -504.3582025292847675   -1160.3874385986225661       0.0031862691217742
    -495.3520691363755191   -1165.5368648035762362       0.0032935067281482
    -486.3192101510916814   -1170.6482483103193317       0.0034008454679787
    -477.2596837811814225   -1175.7215561810937743       0.0035082885965688
    -468.1735484062388650   -1180.7567557235013282       0.0036158393685491
    -459.0608625773255085   -1185.7538144907114201       0.0037235010378563
    -449.9216850165950632   -1190.7127002816755521       0.0038312768577126
    -440.7560746169122581   -1195.6333811413298918       0.0039391700806047
    -431.5640904414770489   -1200.5158253608046834       0.0040471839582625
    -422.3457917234409251   -1205.3600014776266107       0.0041553217416387
    -413.1012378655262864   -1210.1658782759202495       0.0042635866808874
    -403.8304884396440571   -1214.9334247866145233       0.0043719820253434
    -394.5336031865088557   -1219.6626102876350615       0.0044805110235009
    -385.2106420152556439   -1224.3534043041088353       0.0045891769229932
    -375.8616650030512574   -1229.0057766085560615       0.0046979829705711
    -366.4867323947098612   -1233.6196972210855165       0.0048069324120825
    -357.0859046023024916   -1238.1951364095916688       0.0049160284924512
    -347.6592422047694981   -1242.7320646899404437       0.0050252744556561
