                   X [km]                   Y [km]                 T [dias]
   -2918.2675172697286143   -6028.9923378544644947       0.0000000000000000
   -2788.7775427878086703   -6090.8017122693017882       0.0001535729351054
   -2658.6071871818130603   -6151.2027739940758693       0.0003071804794822
   -2527.7575096972504980   -6210.1950315224430597       0.0004608572421204
   -2396.2295751075557746   -6267.7780048120921492       0.0006146378314465
   -2264.0244537053595195   -6323.9512252885015187       0.0007685568550422
   -2131.1432212938489101   -6378.7142358489218168       0.0009226489193628
   -1997.5869591779696748   -6432.0665908659702836       0.0010769486294554
   -1863.3567541556315064   -6484.0078561912887380       0.0012314905886775
   -1728.4536985088955134   -6534.5376091591624572       0.0013863093984151
   -1592.8788899950425275   -6583.6554385897952670       0.0015414396578016
   -1456.6334318376730153   -6631.3609447928283771       0.0016969159634361
   -1319.7184327177101295   -6677.6537395704526716       0.0018527729091014
   -1182.1350067644034425   -6722.5334462207101751       0.0020090450854832
   -1043.8842735462089877   -6765.9996995403162146       0.0021657670798883
    -904.9673580617563857   -6808.0521458280136358       0.0023229734759630
    -765.3853907306227029   -6848.6904428870257107       0.0024806988534120
    -625.1395073841771364   -6887.9142600281638806       0.0026389777877167
    -484.2308492563224718   -6925.7232780723325050       0.0027978448498542
    -342.6605629742131214   -6962.1171893532473405       0.0029573346060155
    -200.4298005489181094   -6997.0956977198829918       0.0031174816173248
     -57.5397193660548041   -7030.6585185388175887       0.0032783204395578
      86.0085178236329284   -7062.8053786966811458       0.0034398856228606
     230.2137429137384288   -7093.5360166022610429       0.0036022117114689
     375.0747824516981836   -7122.8501821887557526       0.0037653332434264
     520.5904576483258097   -7150.7476369156429428       0.0039292847503039
     666.7595843874324828   -7177.2281537708213364       0.0040941007569186
     813.5809732354347261   -7202.2915172722468924       0.0042598157810529
     961.0534294510518976   -7225.9375234698281929       0.0044264643331735
    1109.1757529950182288   -7248.1659799470680809       0.0045940809161504
    1257.9467385398529586   -7268.9767058225879737       0.0047627000249769
    1407.3651754796640034   -7288.3695317516212526       0.0049323561464879
    1557.4298479400033557   -7306.3442999274029717       0.0051030837590799
    1708.1395347877619315   -7322.9008640824267786       0.0052749173324303
    1859.4930096410944316   -7338.0390894896208920       0.0054478913272169
    2011.4890408794333325   -7351.7588529635931991       0.0056220401948373
    2164.1263916534512646   -7364.0600428613515760       0.0057973983771288
    2317.4038198951934646   -7374.9425590834880495       0.0059740003060882
    2471.3200783281226904   -7384.4063130748190815       0.0061518804035913
    2625.8739144773198859   -7392.4512278252013857       0.0063310730811128
    2781.0640706796552877   -7399.0772378701440175       0.0065116127394469
    2936.8892840940025053   -7404.2842892912522075       0.0066935337684265
    3093.3482867115535555   -7408.0723397167976145       0.0068768705466438
    3250.4398053661107042   -7410.4413583219802604       0.0070616574411708
    3408.1625617444406089   -7411.3913258291722741       0.0072479288072790
    3566.5152723967044039   -7410.9222345081316234       0.0074357189881605
    3725.4966487469073400   -7409.0340881760939737       0.0076250623146480
    3885.1053971032993104   -7405.7269021975280339       0.0078159931049356
    4045.3402186690450435   -7401.0007034843329166       0.0080085456643001
    4206.1998095526441830   -7394.8555304953324594       0.0082027542848207
    4367.6828607786674183   -7387.2914332361588094       0.0083986532451011
    4529.7880582983143540   -7378.3084732587230974       0.0085962768099897
    4692.5140830001510039   -7367.9067236607579616       0.0087956592303015
    4855.8596107208741159   -7356.0862690852845844       0.0089968347425387
    5019.8233122559950061   -7342.8472057197914182       0.0091998375686126
    5184.4038533707534953   -7328.1896412955793494       0.0094047019155649
    5349.5998948108881450   -7312.1136950867567066       0.0096114619752895
    5515.4100923136147685   -7294.6194979094225346       0.0098201519242540
    5681.8330966185358193   -7275.7071921205006220       0.0100308059232219
    5848.8675534785825221   -7255.3769316165780765       0.0102434581169745
    6016.5121036710743283   -7233.6288818326884211       0.0104581426340328
    6184.7653830087838287   -7210.4632197409609944       0.0106748935863803
    6353.6260223509798379   -7185.8801338491348361       0.0108937450691849
    6523.0926476146787536   -7159.8798241991371469       0.0111147311605220
    6693.1638797857121972   -7132.4625023653243261       0.0113378859210965
    6863.8383349300356713   -7103.6283914528548848       0.0115632433939662
    7035.1146242048707791   -7073.3777260957658655       0.0117908376042647
    7206.9913538702094229   -7041.7107524552484392       0.0120207025589242
    7379.4671252999196440   -7008.6277282174269203       0.0122528722463991
    7552.5405349932871104   -6974.1289225914097187       0.0124873806363895
    7726.2101745863992619   -6938.2146163070701732       0.0127242616795642
    7900.4746308635903915   -6900.8851016127273397       0.0129635493072851
    8075.3324857689103737   -6862.1406822727731196       0.0132052774313307
    8250.7823164177571016   -6821.9816735652475472       0.0134494799436205
    8426.8226951083452150   -6780.4084022792167161       0.0136961907159385
    8603.4521893333912885   -6737.4212067121361542       0.0139454435996584
    8780.6693617917935626   -6693.0204366671268872       0.0141972724254678
